dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.822593
cuda,Background_Matting,4,1.083412
cuda,LearningToPaint,96,0.501843
cuda,Super_SloMo,6,1.274293
cuda,alexnet,128,0.190435
cuda,attention_is_all_you_need_pytorch,256,1.552019
cuda,dcgan,32,0.185777
cuda,demucs,4,0.373696
cuda,densenet121,4,2.469858
cuda,dlrm,1024,0.295286
cuda,drq,1,0.329507
cuda,fastNLP_Bert,6,1.957330
cuda,functorch_dp_cifar10,64,0.341991
cuda,hf_Albert,8,1.737640
cuda,hf_Bart,4,2.243900
cuda,hf_Bert,4,1.986331
cuda,hf_BigBird,2,4.250391
cuda,hf_DistilBert,8,0.923483
cuda,hf_GPT2,4,1.951572
cuda,hf_GPT2_large,4,6.478780
cuda,hf_Longformer,2,6.815700
cuda,hf_Reformer,4,1.843819
cuda,hf_T5,8,2.788531
cuda,hf_T5_large,2,14.585774
cuda,lennard_jones,1000,0.164189
cuda,mnasnet1_0,32,0.975389
cuda,mobilenet_v2,96,1.067440
cuda,mobilenet_v3_large,32,1.093028
cuda,nvidia_deeprecommender,256,0.227152
cuda,pytorch_CycleGAN_and_pix2pix,1,0.477892
cuda,pytorch_stargan,16,0.479460
cuda,pytorch_struct,200,0.307496
cuda,pytorch_unet,1,0.553905
cuda,resnet152,32,2.850492
cuda,resnet18,16,0.478177
cuda,resnet50,32,1.053197
cuda,resnext50_32x4d,8,1.065376
cuda,shufflenet_v2_x1_0,128,1.171580
cuda,soft_actor_critic,256,0.238270
cuda,speech_transformer,32,2.104766
cuda,squeezenet1_1,32,0.283017
cuda,timm_efficientdet,1,10.947104
cuda,timm_efficientnet,32,2.040720
cuda,timm_nfnet,128,2.335767
cuda,timm_regnet,32,2.627995
cuda,timm_resnest,32,0.717583
cuda,timm_vision_transformer,8,1.066888
cuda,timm_vision_transformer_large,8,3.314151
cuda,timm_vovnet,32,1.576305
cuda,tts_angular,64,0.198342
cuda,vgg16,64,0.226323
cuda,yolov3,16,1.910749
