dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.528573,17.021576,9.919526,1.397975,30.458118,2.958789,1.005021,0.129357,8.725592,30.760187
cuda,AlbertForQuestionAnswering,2,1.546907,13.581590,6.430793,1.373682,10.969145,3.000894,1.022506,0.132836,0.648092,6.660530
cuda,BartForCausalLM,2,4.306019,27.829334,19.971498,1.384524,41.598946,3.133920,1.182393,0.153168,8.635509,31.761164
cuda,BartForConditionalGeneration,1,13.159048,66.665743,45.594283,3.249375,84.036083,7.495614,2.519639,0.384739,1.028384,43.003680
cuda,BertForMaskedLM,64,3.177134,36.196916,28.270284,1.505443,42.683439,3.521822,1.295790,0.180614,10.980010,27.021615
cuda,BertForQuestionAnswering,64,3.265798,13.842128,5.831438,1.498827,10.220492,3.469893,1.311634,0.180954,0.507937,6.517958
cuda,BigBird,1,10.149205,12.988717,7.023129,1.138339,16.815309,2.551960,1.133894,0.218935,13.174077,24.240454
cuda,BlenderbotSmallForCausalLM,64,2.421468,18.250112,12.921707,0.986569,31.405966,1.976109,0.851404,0.113104,12.416269,31.961578
cuda,BlenderbotSmallForConditionalGeneration,32,6.218416,46.658346,32.978889,2.740739,72.735840,5.642514,2.172593,0.301570,19.259470,61.953085
cuda,CamemBert,1,3.207055,35.232635,27.282415,1.331613,40.694803,3.229999,1.122839,0.173080,3.112077,17.975810
cuda,DebertaForMaskedLM,4,6.428835,24.481214,16.137622,2.407410,26.668869,4.559488,1.973221,0.328038,20.763270,33.972957
cuda,DebertaForQuestionAnswering,4,6.381683,17.062904,8.824655,2.369364,12.886575,4.507898,1.971250,0.330240,19.132936,25.826205
cuda,DistillGPT2,1,1.214195,15.949944,12.704454,0.684750,23.030385,1.455899,0.592049,0.082436,0.000007,11.231590
cuda,ElectraForCausalLM,1,3.217905,33.326489,25.410157,1.294019,40.294295,3.157278,1.139522,0.174320,3.846645,20.144144
cuda,ElectraForQuestionAnswering,64,3.221038,38.588269,30.581841,1.524543,47.159611,3.546625,1.305861,0.182441,10.602793,28.827893
cuda,GPT2ForSequenceClassification,4,2.840630,40.492728,34.063442,1.830847,47.798800,3.575499,1.285750,0.165779,6.720550,22.395042
cuda,LayoutLMForMaskedLM,16,3.426374,31.787903,23.699839,1.547582,30.662780,3.621172,1.321949,0.182038,0.000016,8.634110
cuda,LayoutLMForSequenceClassification,16,3.382294,16.032846,8.023261,1.500887,16.599427,4.238175,1.370583,0.180584,0.000018,10.199116
cuda,M2M100ForConditionalGeneration,2,12.089418,69.933881,52.008266,3.549526,129.942400,8.540007,3.210208,0.422492,42.131866,123.892493
cuda,MBartForCausalLM,16,4.448780,27.368307,19.295140,1.632052,40.489390,3.915880,1.353226,0.169060,8.876977,31.823869
cuda,MBartForConditionalGeneration,8,12.759410,63.061453,42.047723,3.719497,90.582662,9.723918,3.154685,0.408430,14.614961,67.724432
cuda,MT5ForConditionalGeneration,2,5.206667,70.131623,55.986151,2.373227,88.742968,6.160733,1.809438,0.310284,44.194337,79.531427
cuda,MegatronBertForCausalLM,2,8.016372,70.973967,54.860350,3.347328,72.317824,8.203766,2.706418,0.351855,6.243011,27.750323
cuda,MegatronBertForQuestionAnswering,8,8.042014,69.289235,53.273879,3.537498,66.438413,7.904178,2.493649,0.337526,12.304511,29.251977
cuda,MobileBertForMaskedLM,16,59.315980,74.425883,42.719373,4.236728,78.797535,12.490913,4.358177,0.717886,19.474831,60.216242
cuda,MobileBertForQuestionAnswering,32,58.518702,63.196369,31.872803,4.071454,55.787887,12.268564,4.264216,0.711749,10.493932,38.901213
