dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.532349,10.200310,3.633820,2.011470,8.340649,2.936435,1.123818,0.144197,7.054524,0.825700
cuda,AlbertForQuestionAnswering,4,2.402327,9.860642,3.849737,2.410109,8.013727,2.665137,1.105688,0.137815,6.661160,0.433451
cuda,AllenaiLongformerBase,4,9.113348,94.540289,78.128480,7.614562,84.150017,62.499304,4.889951,0.411633,0.664516,14.151975
cuda,BartForCausalLM,4,2.614642,12.384403,5.883346,1.906490,9.170384,3.249599,1.335779,0.267711,2.359406,5.282729
cuda,BartForConditionalGeneration,2,6.440434,30.695099,13.965704,6.137595,19.591743,8.610541,3.426157,1.044744,1.141052,11.998992
cuda,BertForMaskedLM,16,2.827785,11.549067,4.979171,2.014963,7.818561,3.489618,1.468081,0.288973,4.948500,1.433876
cuda,BertForQuestionAnswering,16,2.829264,11.534011,4.973454,1.980308,7.641930,3.444940,1.448075,0.284029,4.742202,1.012454
cuda,BlenderbotForCausalLM,4,4.758969,20.850782,8.308843,4.476121,14.520547,6.874127,2.866422,0.813804,10.868576,3.784039
cuda,BlenderbotSmallForCausalLM,64,1.580892,7.991076,3.533794,1.285580,5.983926,2.213367,0.989036,0.166927,3.796524,2.750851
cuda,BlenderbotSmallForConditionalGeneration,64,4.277219,19.772888,8.470412,3.330985,12.988591,5.792856,2.435396,0.587401,1.855899,8.004953
cuda,CamemBert,16,2.854272,11.621356,4.999936,2.010864,7.769770,3.484163,1.457361,0.286312,4.876924,0.339426
cuda,DebertaForMaskedLM,4,7.211659,23.404560,15.097629,2.959103,19.940976,5.163373,2.472401,0.337580,0.921119,8.016021
cuda,DebertaForQuestionAnswering,8,6.884135,23.102212,14.786997,2.921421,19.535008,5.093668,2.482759,0.337320,1.826576,7.883303
cuda,DebertaV2ForMaskedLM,1,12.064302,31.852844,17.859432,3.819020,23.941675,6.358403,3.571924,0.594923,1.512961,10.252519
cuda,DebertaV2ForQuestionAnswering,2,12.065583,31.518314,17.241192,4.300390,23.532425,7.150301,3.677631,0.590708,0.550672,10.943265
cuda,DistilBertForMaskedLM,128,1.235442,6.816452,3.254373,1.241129,5.287570,1.837794,0.792246,0.122469,3.324141,1.135603
cuda,DistilBertForQuestionAnswering,256,1.226522,6.660864,3.157500,1.215341,5.175621,1.832423,0.789266,0.116461,3.284214,0.553699
cuda,DistillGPT2,16,1.332524,7.542898,4.302251,1.472656,6.289681,1.871548,0.770923,0.113874,2.364629,3.510281
cuda,ElectraForCausalLM,32,2.942578,13.455616,6.763380,2.288606,10.140275,3.303745,1.505466,0.289500,2.565364,5.765885
cuda,ElectraForQuestionAnswering,64,2.897878,11.608772,4.968874,2.273015,7.471843,3.217963,1.466114,0.289807,4.869979,1.319518
cuda,GPT2ForSequenceClassification,4,2.804591,11.051331,5.085104,2.301608,7.858056,3.391619,1.378516,0.247832,5.165640,1.224320
cuda,LayoutLMForMaskedLM,16,3.195108,11.730390,4.988955,2.315898,7.555305,3.258738,1.462772,0.297731,4.978805,1.429825
cuda,LayoutLMForSequenceClassification,16,3.211796,11.715304,4.969838,2.019739,9.105326,4.213267,1.684768,0.290626,6.249244,5.855530
cuda,M2M100ForConditionalGeneration,16,5.881078,27.423720,12.082177,4.474468,20.847479,8.152694,3.484812,0.750862,11.033725,13.471481
cuda,MBartForCausalLM,4,2.558114,13.001355,6.500395,2.043333,10.002413,3.452147,1.398280,0.288287,2.105320,5.639062
cuda,MBartForConditionalGeneration,2,6.517016,29.991260,12.924924,6.046987,19.539943,9.236971,3.569314,1.132914,0.573292,13.264537
cuda,MT5ForConditionalGeneration,16,5.344485,20.437717,9.274987,3.799306,15.533704,6.396627,2.145741,0.463464,20.081062,10.240150
cuda,MegatronBertForCausalLM,4,5.662392,22.415038,9.336397,4.865591,14.209934,7.152359,2.929766,0.852721,10.228969,0.404412
cuda,MegatronBertForQuestionAnswering,8,5.694911,22.536903,9.389131,4.834033,14.149551,7.053251,2.882304,0.838135,10.099849,0.529409
cuda,MobileBertForMaskedLM,64,13.287594,35.107915,11.057071,7.134494,23.673724,12.970766,4.980038,2.863372,20.590200,1.721116
cuda,MobileBertForQuestionAnswering,128,13.876177,35.730795,11.304932,8.184270,25.444176,13.625469,5.541745,3.271199,22.690907,0.995111
cuda,OPTForCausalLM,2,2.554500,12.314826,6.046206,1.997430,9.449579,3.780181,1.539864,0.266670,2.880187,5.491129
cuda,PLBartForCausalLM,8,1.237879,7.852704,4.411065,1.205208,6.744241,1.801317,0.766340,0.116284,1.481375,3.586231
cuda,PLBartForConditionalGeneration,4,3.461417,16.296414,7.382462,2.671223,11.820296,4.588361,1.941359,0.395964,2.667254,7.232212
cuda,PegasusForCausalLM,32,2.372209,12.788167,6.448597,2.152636,10.354925,3.449241,1.469420,0.293351,2.403158,6.153339
cuda,PegasusForConditionalGeneration,32,6.039371,28.293123,11.741397,5.472168,19.770111,8.470312,3.667697,0.839223,0.652430,13.736362
cuda,RobertaForCausalLM,16,2.924266,12.445702,5.700796,2.300125,8.003467,3.271298,1.495043,0.286087,0.705699,4.699017
cuda,RobertaForQuestionAnswering,16,2.853631,11.471195,4.907996,1.987474,7.262258,3.458199,1.434714,0.282984,4.435702
cuda,Speech2Text2ForCausalLM,256,1.287135,8.474507,5.356056,0.902045,7.835335,1.658790,0.726602,0.111982,1.343766,3.428035
cuda,T5ForConditionalGeneration,4,3.834276,15.315793,7.108705,2.416187,11.140969,4.457443,1.563530,0.290287,6.445118,6.569300
cuda,T5Small,4,3.568861,14.832678,7.081670,2.662166,10.752472,4.080387,1.546522,0.287820,6.483792,6.459022
cuda,TrOCRForCausalLM,32,2.448159,12.169587,5.856481,1.894208,9.341898,3.319902,1.426645,0.278653,1.328942,5.469500
