dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,32.268526,29.795577,26.208916,18.461004,7.859185,29.378287,3.349990,1.603818,0.164266,7.622444,18.940798
cuda,AlbertForQuestionAnswering,4,29.936827,27.748491,24.147420,16.404247,7.708394,25.819744,3.308859,1.593922,0.160919,3.744504,17.285529
cuda,BartForCausalLM,4,34.653449,30.241938,26.576553,17.454890,8.017997,22.978811,4.170158,2.468627,0.246644,2.754192,13.776170
cuda,BartForConditionalGeneration,2,68.016971,56.386280,52.717001,28.577930,20.793162,31.415771,12.436142,5.899757,1.487885,0.436352,24.232347
cuda,BertForMaskedLM,16,35.012824,29.846180,26.121587,16.698650,8.113441,23.780715,4.490332,2.365922,0.344242,6.749360,15.431515
cuda,BertForQuestionAnswering,16,35.198815,30.025160,26.305572,16.872132,8.102449,22.111953,4.546446,2.363374,0.345178,6.385595,13.579104
cuda,BlenderbotForCausalLM,4,52.187142,42.535318,38.738018,21.583310,15.297697,28.093432,8.545110,5.104303,0.499817,8.744221,22.272293
cuda,BlenderbotSmallForCausalLM,64,27.088517,23.679238,19.740860,13.879903,5.529958,21.068311,3.247316,1.704969,0.168329,2.958805,13.069759
cuda,BlenderbotSmallForConditionalGeneration,64,46.744790,39.694258,35.903207,20.475646,14.024857,24.112556,7.792263,4.466936,0.769578,2.255976,18.052351
cuda,CamemBert,16,35.183703,30.001894,26.141073,16.677230,8.140402,21.494340,4.566063,2.388471,0.345482,5.480876,13.191904
cuda,DebertaForMaskedLM,4,40.336015,34.629285,30.939021,21.996611,7.232903,30.746734,4.697280,2.517046,0.315843,3.117553,16.293950
cuda,DebertaForQuestionAnswering,8,41.194782,35.145787,31.197546,23.186905,7.028612,33.936198,5.212547,2.494826,0.319228,3.354229,18.089298
cuda,DebertaV2ForMaskedLM,1,60.650671,46.974120,43.132221,26.040468,14.933137,32.806560,6.849516,4.186627,0.636246,1.339188,22.309113
cuda,DebertaV2ForQuestionAnswering,2,58.782697,44.966505,41.133179,23.951790,14.356688,31.159087,8.601887,5.015709,0.642562,22.165645
cuda,DistilBertForMaskedLM,128,23.860110,21.803658,17.334918,12.281772,4.427598,17.697658,2.737150,1.301219,0.147533,8.975443,9.972223
cuda,DistilBertForQuestionAnswering,256,22.290411,20.336472,16.762777,11.880291,4.372929,17.246342,2.764738,1.275775,0.143513,10.893989,9.860786
cuda,DistillGPT2,16,21.655137,19.824239,15.432964,11.026452,3.990266,16.198844,2.345910,1.412078,0.133411,2.340706,9.272274
cuda,ElectraForCausalLM,32,44.179050,39.101651,34.871084,25.274945,8.617742,40.655686,5.461548,2.500391,0.357230,13.933123,24.241967
cuda,ElectraForQuestionAnswering,64,37.131730,31.853255,27.367467,17.760801,8.359913,27.782939,4.604957,2.398509,0.350233,6.418548,18.622388
cuda,GPT2ForSequenceClassification,4,28.483361,25.119281,21.366951,13.391351,7.217048,16.025400,4.081472,2.129807,0.323056,2.476714,10.058410
cuda,LayoutLMForMaskedLM,16,38.455771,33.173268,29.427060,19.639050,8.310800,27.898400,4.699233,2.445570,0.348490,6.733316,16.815401
cuda,LayoutLMForSequenceClassification,16,37.088568,31.939858,28.191048,18.659967,8.362198,27.630522,4.616993,2.442359,0.361171,8.961715,17.574658
cuda,M2M100ForConditionalGeneration,16,87.145498,68.965508,65.220325,38.924717,22.228071,46.179132,13.977712,7.449004,0.859791,24.143521,30.633023
cuda,MBartForCausalLM,4,35.660513,30.975295,27.059406,18.037399,7.723872,24.891439,4.637684,2.520684,0.254312,2.739639,14.819224
cuda,MBartForConditionalGeneration,2,70.313013,57.562824,53.640737,30.331173,21.043263,34.545367,12.897823,6.114888,1.623547,0.397527,25.865817
cuda,MT5ForConditionalGeneration,16,58.424717,52.109603,47.389561,32.031892,14.926285,42.244891,6.994312,3.447472,0.459028,72.624053,25.536245
cuda,MegatronBertForCausalLM,4,60.817491,49.353294,45.503646,26.793838,15.526616,34.123552,10.471070,4.868048,1.058907,12.566274,23.753477
cuda,MegatronBertForQuestionAnswering,8,59.444329,48.227120,44.595759,25.957088,15.398181,32.994308,10.406132,4.807514,1.051682,10.896608,23.331435
cuda,MobileBertForMaskedLM,64,75.957564,62.845754,59.233422,29.395042,27.925753,44.874314,14.559584,7.881463,4.258598,45.844103,44.071392
cuda,MobileBertForQuestionAnswering,128,77.071481,63.876908,60.242505,30.337406,27.594630,46.794921,14.294729,7.774867,4.337137,38.374957,44.705026
cuda,OPTForCausalLM,2,31.610228,27.111960,23.439069,14.441983,7.999373,20.716419,4.711357,2.623934,0.253126,2.513150,14.510838
cuda,PLBartForCausalLM,8,25.942676,23.453271,19.878916,14.979006,4.414491,20.702796,2.466487,1.314397,0.130386,1.879427,10.263695
cuda,PLBartForConditionalGeneration,4,48.212764,41.127583,37.401787,24.994789,11.037006,31.537482,5.577502,3.251321,0.340823,3.707782,17.889884
cuda,PegasusForCausalLM,32,33.820220,29.284217,25.649660,16.835471,8.007610,23.415380,4.546153,2.523904,0.254436,3.622030,14.830229
cuda,PegasusForConditionalGeneration,32,54.433790,49.955564,46.318668,25.883116,19.019871,33.565027,9.108153,5.962643,1.005420,1.886535,27.160554
cuda,RobertaForCausalLM,16,38.039134,33.207177,29.510783,20.110408,8.171488,25.000949,4.674645,2.430832,0.349241,5.852762,13.296160
cuda,RobertaForQuestionAnswering,16,34.977982,29.794904,26.095154,16.551905,8.157831,19.593019,4.542019,2.369665,0.345430,5.103755,11.434348
cuda,Speech2Text2ForCausalLM,256,25.514226,23.193655,19.448925,15.177861,4.601398,21.241353,2.373919,1.275528,0.129459,3.649185,10.785511
cuda,T5ForConditionalGeneration,4,42.597913,38.153655,34.446684,24.038352,10.058976,30.548296,5.240465,2.240931,0.297216,11.631811,16.836301
cuda,T5Small,4,42.011139,37.588435,33.955096,23.651219,10.086652,30.258711,5.296971,2.234837,0.303415,11.200804,16.961306
cuda,TrOCRForCausalLM,32,35.698386,31.250707,27.627069,18.334749,7.820772,24.159888,4.287267,2.703123,0.247915,1.801568,13.890266
cuda,XGLMForCausalLM,8,55.347856,46.324517,42.757038,24.662576,15.974952,31.997789,9.507174,5.696415,0.513482,5.160332,23.805025
cuda,XLNetLMHeadModel,8,75.209249,64.921930,61.175273,36.638423,21.761688,37.582350,18.121613,6.807362,0.589725,3.961210,23.603500
cuda,YituTechConvBert,16,51.933349,44.856684,40.146948,26.179394,12.834274,39.518404,7.601528,4.347897,0.614175,19.113446,26.533071
