dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6388,162.7446,58.7994,1.2647
cuda,AlbertForQuestionAnswering,4,1.6517,160.3291,50.8825,1.3145
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.5256,73.9184,51.4385,0.9749
cuda,BartForConditionalGeneration,2,1.4827,92.6727,93.0454,1.0139
cuda,BertForMaskedLM,16,1.5753,70.1764,57.4616,1.0498
cuda,BertForQuestionAnswering,16,1.7404,55.0872,55.4756,1.1370
cuda,BlenderbotForCausalLM,4,1.1198,82.1415,83.4623,0.9943
cuda,BlenderbotSmallForCausalLM,64,1.2342,48.4364,43.4688,0.9120
cuda,BlenderbotSmallForConditionalGeneration,64,1.3921,80.4501,67.3154,0.9803
cuda,CamemBert,16,1.5278,77.8923,54.1819,1.0469
cuda,DebertaForMaskedLM,4,0.9090,66.4329,60.3055,1.0409
cuda,DebertaForQuestionAnswering,8,1.0755,70.5054,63.1785,1.1527
cuda,DebertaV2ForMaskedLM,1,0.7111,148.2029,85.0283,0.9772
cuda,DebertaV2ForQuestionAnswering,2,0.7221,148.4123,81.7074,0.9801
cuda,DistilBertForMaskedLM,128,1.2372,68.3579,43.1311,0.9624
cuda,DistilBertForQuestionAnswering,256,1.4321,71.9811,43.2424,1.1479
cuda,DistillGPT2,16,1.7050,62.1182,33.5512,1.0641
cuda,ElectraForCausalLM,32,1.8546,48.1075,82.7950,0.9717
cuda,ElectraForQuestionAnswering,64,2.0961,55.5077,62.5173,1.1633
cuda,GPT2ForSequenceClassification,4,2.3207,39.1473,41.2841,1.2323
cuda,LayoutLMForMaskedLM,16,1.5988,70.7624,62.3108,1.0495
cuda,LayoutLMForSequenceClassification,16,1.7659,55.7240,63.9694,1.1330
cuda,M2M100ForConditionalGeneration,16,1.3225,80.9654,142.2870,0.9795
cuda,MBartForCausalLM,4,1.5388,73.3283,53.5256,0.9830
cuda,MBartForConditionalGeneration,2,1.4925,92.3489,97.0035,1.0307
cuda,MT5ForConditionalGeneration,16,1.8696,50.2281,157.1109,1.0011
cuda,MegatronBertForCausalLM,4,1.5014,59.3489,97.6484,1.0952
cuda,MegatronBertForQuestionAnswering,8,1.6429,86.6597,94.0065,1.1152
cuda,MobileBertForMaskedLM,64,1.0819,155.2112,166.2456,1.0136
cuda,MobileBertForQuestionAnswering,128,1.0819,153.8782,160.4806,0.8392
cuda,OPTForCausalLM,2,2.4514,67.9583,48.5778,1.1403
cuda,PLBartForCausalLM,8,1.6087,70.5377,38.2914,0.9887
cuda,PLBartForConditionalGeneration,4,1.6426,71.3680,70.1150,1.0495
cuda,PegasusForCausalLM,32,1.2039,57.9855,52.6168,0.9736
cuda,PegasusForConditionalGeneration,32,1.3025,106.9173,83.7333,1.0689
cuda,RobertaForCausalLM,16,1.6573,69.6752,57.4873,1.0497
cuda,RobertaForQuestionAnswering,16,1.7480,55.0568,51.8253,1.1366
cuda,Speech2Text2ForCausalLM,256,1.5356,35.0415,40.2723,0.8760
cuda,T5ForConditionalGeneration,4,1.7448,59.7194,71.3711,1.1814
cuda,T5Small,4,1.7459,59.6664,70.4976,1.1814
cuda,TrOCRForCausalLM,32,1.2757,108.2189,51.6354,0.9583
cuda,XGLMForCausalLM,8,1.2333,70.6011,84.6645,0.9742
cuda,XLNetLMHeadModel,8,1.6091,166.3143,102.6999,1.1240
cuda,YituTechConvBert,16,1.4752,91.1727,97.9214,1.0364
