dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,32.236264,30.046043,26.395953,18.830867,7.953656,30.165838,3.431653,1.639415,0.166979,3.293183,7.332660,22.751027
cuda,AlbertForQuestionAnswering,4,30.125458,27.953337,24.245100,16.656021,7.756525,25.861341,3.374160,1.607667,0.165640,1.081173,3.657776,18.209354
cuda,BartForCausalLM,4,36.470000,31.976130,28.046704,19.279809,7.714993,25.385763,4.212590,2.514078,0.250080,4.486665,2.825820,18.551583
cuda,BartForConditionalGeneration,2,68.183525,56.378613,52.480856,28.902274,21.140564,31.277005,11.750815,5.895294,1.475202,1.035118,0.445799,25.167895
cuda,BertForMaskedLM,16,35.277114,30.464260,26.674255,17.297160,7.862434,24.682352,5.155917,2.390854,0.343838,0.572152,6.733763,16.060698
cuda,BertForQuestionAnswering,16,35.314909,30.519363,26.709149,17.370639,7.848041,23.643873,5.160268,2.390279,0.343189,0.223936,6.356427,14.583953
cuda,BlenderbotSmallForCausalLM,64,26.150110,23.015220,19.209776,13.398063,5.489129,21.012539,2.798201,1.683484,0.169339,4.170444,2.963205,17.439584
cuda,BlenderbotSmallForConditionalGeneration,64,47.293313,40.183275,36.075256,20.613199,13.666582,24.364938,8.128186,4.008848,0.778328,1.730995,2.276690,19.553838
cuda,CamemBert,16,36.131809,31.187805,27.179831,17.687563,7.926461,23.068059,5.253845,2.409323,0.346962,0.591562,5.460780,14.139295
cuda,DebertaForMaskedLM,4,40.624566,34.863835,31.084063,22.923144,6.861077,31.213132,4.499137,2.519814,0.327130,16.100930,3.356231,31.594327
cuda,DebertaForQuestionAnswering,8,40.950465,35.207847,31.432321,23.260980,6.806617,33.163848,4.490951,2.503126,0.314067,17.179009,3.321025,34.220886
cuda,DebertaV2ForMaskedLM,1,61.814410,48.322836,44.283064,27.962143,14.787545,33.990905,6.703653,4.259018,0.655564,39.246625,1.385272,60.733265
cuda,DebertaV2ForQuestionAnswering,2,58.098130,44.771275,40.891049,24.633194,14.794054,29.986414,7.670873,4.768054,0.652348,38.586911,59.397638
cuda,DistilBertForMaskedLM,128,22.858818,20.829232,16.963590,11.958197,4.428294,16.889711,2.474969,1.282216,0.147691,3.646395,9.150952,13.129403
cuda,DistilBertForQuestionAnswering,256,22.766423,20.777609,16.733978,11.722581,4.368450,16.772264,2.534086,1.273381,0.144098,3.760495,10.417659,13.301996
cuda,DistillGPT2,16,20.628523,18.769435,14.909822,10.342884,4.035353,14.854598,2.350293,1.177903,0.134547,1.042017,2.361218,9.699175
cuda,ElectraForCausalLM,32,44.845042,39.776117,35.485998,25.837142,8.339284,41.381883,5.472856,2.476292,0.353647,2.381128,14.078025,26.510030
cuda,ElectraForQuestionAnswering,64,37.088198,32.174482,27.749206,18.141094,8.095409,28.586957,5.273978,2.425496,0.357143,0.227885,6.831114,19.009820
cuda,GPT2ForSequenceClassification,4,30.207202,26.758424,22.274798,14.207823,7.235257,16.916825,4.110021,2.131759,0.307910,0.458807,2.497289,10.617907
cuda,LayoutLMForMaskedLM,16,39.287438,34.245395,30.382291,20.371213,8.324342,27.681440,4.735390,2.795533,0.349874,3.193999,6.784580,19.079958
cuda,LayoutLMForSequenceClassification,16,38.844121,33.993728,30.016587,20.632627,8.297918,29.265036,4.680959,2.772157,0.348204,5.805976,9.145436,22.982025
cuda,M2M100ForConditionalGeneration,16,86.275472,68.421901,64.407592,38.531425,21.837163,47.495986,12.853871,7.838305,0.858934,18.281888,23.793270,49.834382
cuda,MBartForCausalLM,4,38.470785,33.797449,29.030018,19.825073,7.991614,26.979107,4.552833,2.579536,0.267440,5.395090,2.818762,20.802968
cuda,MBartForConditionalGeneration,2,69.877550,57.965129,54.078054,30.390835,21.812220,34.072503,12.395822,6.157837,1.618356,1.079286,0.389959,27.192581
cuda,MT5ForConditionalGeneration,16,54.517312,48.294377,44.395141,29.711449,14.412047,39.011546,6.672865,3.072437,0.454108,38.921473,73.063179,63.026230
cuda,MegatronBertForCausalLM,4,60.073936,49.635495,45.871852,27.265301,15.871055,33.810552,10.486288,4.900573,1.044915,2.269080,12.658612,25.173780
cuda,MegatronBertForQuestionAnswering,8,59.968904,49.616279,45.856610,27.202198,15.762623,33.817987,10.289913,4.783405,1.060825,2.564676,10.889088,25.424530
cuda,MobileBertForMaskedLM,64,77.150302,64.066017,60.253086,30.269807,28.034990,44.831325,14.444866,7.849279,4.275818,23.472150,45.851373,66.747088
cuda,MobileBertForQuestionAnswering,128,78.439682,65.349000,61.594801,31.606945,27.939305,47.840020,14.325901,7.868975,4.317515,18.475288,38.000732,63.320400
cuda,OPTForCausalLM,2,31.307292,27.021028,23.281377,14.830861,7.886838,21.512157,4.511289,2.618383,0.252344,4.716387,2.449230,19.527502
cuda,PLBartForCausalLM,8,26.210629,23.686099,20.007957,15.083104,4.286489,20.924998,2.257709,1.316148,0.129555,2.476242,1.889739,12.737656
cuda,PLBartForConditionalGeneration,4,47.426931,40.714765,36.942740,25.443722,10.322510,32.223391,5.697700,3.165450,0.340574,3.869870,3.606110,21.284053
cuda,PegasusForCausalLM,32,33.777822,29.473178,25.739785,17.157808,7.880485,24.155665,4.426795,2.554101,0.256158,5.263614,3.398056,20.387574
cuda,PegasusForConditionalGeneration,32,55.504896,50.937730,47.139325,26.342092,18.629039,34.256080,9.476885,5.508823,0.998409,2.587598,1.872647,29.599025
cuda,RobertaForCausalLM,16,38.579014,33.705028,29.870515,20.427454,7.999685,25.018271,5.318051,2.462618,0.346452,0.591581,5.853626,13.421029
cuda,RobertaForQuestionAnswering,16,35.382177,30.589015,26.778265,17.474777,7.809032,21.093790,5.152202,2.373301,0.337222,0.227634,5.102858,11.892874
cuda,Speech2Text2ForCausalLM,256,25.396033,23.107494,19.397474,15.194818,4.267142,21.394127,2.175422,1.274883,0.128929,2.769892,3.921984,13.359257
cuda,T5ForConditionalGeneration,4,41.775931,37.335195,33.598666,23.298054,9.814040,29.960287,4.705505,2.235289,0.301391,4.582344,12.020964,21.327948
cuda,T5Small,4,41.614478,37.237677,33.574058,23.326172,9.618340,30.345829,4.656219,2.178880,0.300860,4.553507,12.007296,21.461014
cuda,TrOCRForCausalLM,32,36.060392,31.516812,27.747264,18.692002,7.686446,24.306375,4.237919,2.491161,0.248879,3.474158,1.813892,17.017847
