dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.1699
cuda,AlbertForQuestionAnswering,4,1.1707
cuda,AllenaiLongformerBase,1,1.1837
cuda,BartForCausalLM,8,1.0045
cuda,BartForConditionalGeneration,2,0.9980
cuda,BertForMaskedLM,64,1.0544
cuda,BertForQuestionAnswering,64,1.0723
cuda,BigBird,1,0.9834
cuda,BlenderbotSmallForCausalLM,64,1.0156
cuda,BlenderbotSmallForConditionalGeneration,64,1.0190
cuda,CamemBert,1,1.1078
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,4,0.9982
cuda,DistilBertForMaskedLM,32,1.0062
cuda,DistilBertForQuestionAnswering,32,1.0074
cuda,DistillGPT2,1,1.2702
cuda,ElectraForCausalLM,32,1.1424
cuda,ElectraForQuestionAnswering,64,1.2711
cuda,GPT2ForSequenceClassification,4,1.5610
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.1344
cuda,LayoutLMForMaskedLM,16,1.1447
cuda,LayoutLMForSequenceClassification,16,1.1858
cuda,M2M100ForConditionalGeneration,4,1.0042
cuda,MBartForCausalLM,16,1.0104
cuda,MBartForConditionalGeneration,8,1.0094
cuda,MT5ForConditionalGeneration,4,1.0226
cuda,MegatronBertForCausalLM,8,1.1356
cuda,MegatronBertForQuestionAnswering,8,1.1488
cuda,MobileBertForMaskedLM,16,1.1752
cuda,MobileBertForQuestionAnswering,32,1.2348
cuda,OPTForCausalLM,16,1.0883
cuda,PLBartForCausalLM,16,1.0087
cuda,PLBartForConditionalGeneration,8,1.0097
cuda,PegasusForCausalLM,16,1.0090
cuda,PegasusForConditionalGeneration,8,1.0073
cuda,RobertaForCausalLM,64,1.0506
cuda,RobertaForQuestionAnswering,64,1.0720
cuda,Speech2Text2ForCausalLM,64,1.0289
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,16,1.0043
cuda,XGLMForCausalLM,4,1.0037
cuda,XLNetLMHeadModel,8,1.1186
cuda,YituTechConvBert,1,1.0765
