dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.2182
cuda,AlbertForQuestionAnswering,4,1.2217
cuda,AllenaiLongformerBase,1,1.0472
cuda,BartForCausalLM,8,1.0046
cuda,BartForConditionalGeneration,2,1.0001
cuda,BertForMaskedLM,64,0.9659
cuda,BertForQuestionAnswering,64,1.0109
cuda,BigBird,1,0.8736
cuda,BlenderbotSmallForCausalLM,64,0.9258
cuda,BlenderbotSmallForConditionalGeneration,64,0.9434
cuda,CamemBert,1,1.4259
cuda,DebertaForMaskedLM,16,1.0934
cuda,DebertaForQuestionAnswering,16,1.2014
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,4,0.9855
cuda,DistilBertForMaskedLM,32,1.0498
cuda,DistilBertForQuestionAnswering,32,1.1797
cuda,DistillGPT2,1,1.4836
cuda,ElectraForCausalLM,32,1.0053
cuda,ElectraForQuestionAnswering,64,1.2009
cuda,GPT2ForSequenceClassification,4,1.5709
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.1821
cuda,LayoutLMForMaskedLM,16,1.0611
cuda,LayoutLMForSequenceClassification,16,1.1265
cuda,M2M100ForConditionalGeneration,4,0.9562
cuda,MBartForCausalLM,16,0.9688
cuda,MBartForConditionalGeneration,8,1.0000
cuda,MT5ForConditionalGeneration,4,1.3649
cuda,MegatronBertForCausalLM,8,1.0667
cuda,MegatronBertForQuestionAnswering,8,1.0975
cuda,MobileBertForMaskedLM,16,1.1966
cuda,MobileBertForQuestionAnswering,32,1.1687
cuda,OPTForCausalLM,16,1.0034
cuda,PLBartForCausalLM,16,0.9746
cuda,PLBartForConditionalGeneration,8,1.0006
cuda,PegasusForCausalLM,16,0.9564
cuda,PegasusForConditionalGeneration,8,0.9712
cuda,RobertaForCausalLM,64,0.9699
cuda,RobertaForQuestionAnswering,64,1.0118
cuda,Speech2Text2ForCausalLM,64,1.1623
cuda,T5ForConditionalGeneration,4,0.9741
cuda,T5Small,1,1.4766
cuda,TrOCRForCausalLM,16,0.9797
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,8,1.0900
cuda,YituTechConvBert,1,1.3867
