dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.8579
cuda,Background_Matting,4,1.1568
cuda,LearningToPaint,96,1.2695
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,0.9993
cuda,attention_is_all_you_need_pytorch,0,0.0000
cuda,dcgan,32,1.1139
cuda,demucs,4,0.9992
cuda,densenet121,4,1.4169
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,1,1.0955
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,1.5184
cuda,hf_Bart,4,1.0728
cuda,hf_Bert,4,1.1189
cuda,hf_BigBird,2,0.8659
cuda,hf_DistilBert,8,1.0577
cuda,hf_GPT2,4,1.4112
cuda,hf_Longformer,2,1.0335
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.8972
cuda,maml,0,0.0000
cuda,maml_omniglot,1,1.0767
cuda,mnasnet1_0,32,1.3815
cuda,mobilenet_v2,96,1.4877
cuda,mobilenet_v2_quantized_qat,96,1.7540
cuda,mobilenet_v3_large,32,1.4352
cuda,moco,32,0.9991
cuda,nvidia_deeprecommender,256,0.9264
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3057
cuda,pytorch_stargan,16,1.1610
cuda,pytorch_struct,200,1.0683
cuda,pytorch_unet,1,1.1907
cuda,resnet18,16,1.3881
cuda,resnet50,32,1.2916
cuda,resnet50_quantized_qat,32,1.6853
cuda,resnext50_32x4d,8,1.3800
cuda,shufflenet_v2_x1_0,128,1.4180
cuda,soft_actor_critic,256,1.0314
cuda,speech_transformer,32,1.0223
cuda,squeezenet1_1,32,1.1428
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.3510
cuda,timm_efficientnet,32,1.4578
cuda,timm_nfnet,128,1.2280
cuda,timm_regnet,32,1.4665
cuda,timm_resnest,32,1.3165
cuda,timm_vision_transformer,8,1.3453
cuda,timm_vovnet,32,1.1765
cuda,tts_angular,64,0.9908
cuda,vgg16,64,0.9971
cuda,vision_maskrcnn,4,0.9598
cuda,yolov3,16,0.9961
