dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.214281,12.295678,4.567909,1.946789,9.401840,3.621673,1.333296,0.158757,1.468532,6.868429
cuda,AlbertForQuestionAnswering,4,14.218626,12.296943,4.514973,1.912299,9.247614,3.568864,1.307189,0.155776,1.108798,6.734517
cuda,BartForCausalLM,4,18.982691,15.471357,7.055285,2.149255,10.259446,3.969319,2.082982,0.347840,2.341004,5.656461
cuda,BartForConditionalGeneration,2,49.468525,40.713894,18.190563,6.536525,24.374844,11.930771,4.789304,1.408276,1.220304,13.014714
cuda,BertForMaskedLM,16,19.500066,15.914905,6.800504,2.590195,9.609266,4.478567,1.922009,0.351223,2.232571,5.515645
cuda,BertForQuestionAnswering,16,19.581295,16.014919,6.912744,2.259091,9.971141,4.806093,1.916104,0.344882,1.742905,5.432554
cuda,BlenderbotForCausalLM,4,35.210356,27.583694,10.670441,4.636842,17.156792,8.896659,3.744393,1.027672,11.667074,3.690260
cuda,BlenderbotSmallForCausalLM,64,12.391160,9.906004,3.959766,1.622566,6.295968,2.553866,1.284054,0.201857,4.035104,2.504260
cuda,BlenderbotSmallForConditionalGeneration,64,33.323468,26.724862,11.168449,3.920017,15.271669,7.243804,3.203855,0.733709,1.890518,8.216510
cuda,CamemBert,16,19.398536,15.850733,6.812278,2.268774,9.931494,4.790730,1.903789,0.352063,1.071570,5.503959
cuda,DebertaForMaskedLM,4,30.205957,23.161971,12.296002,3.245598,16.413396,6.556376,2.947129,0.407034,2.616740,7.604873
cuda,DebertaForQuestionAnswering,8,29.311851,22.344216,11.760256,2.948556,15.868133,6.134754,2.896123,0.394379,3.104831,7.294450
cuda,DebertaV2ForMaskedLM,1,47.679049,33.716492,15.143113,4.688842,18.872026,7.748112,3.922800,0.713014,1.711983,8.820141
cuda,DebertaV2ForQuestionAnswering,2,47.182890,33.582920,15.452296,4.726134,20.299795,9.793119,4.276435,0.718206,0.554632,10.193359
cuda,DistilBertForMaskedLM,128,11.000690,9.434656,4.757379,1.173068,6.827292,2.522945,1.030043,0.145920,4.004229,3.305655
cuda,DistilBertForQuestionAnswering,256,11.210527,9.620977,4.846031,1.170003,7.114178,2.605782,1.047956,0.144049,3.013145,3.500126
cuda,DistillGPT2,16,9.627651,8.129244,3.994445,1.230870,6.067131,2.243201,0.963845,0.132272,1.894043,3.356993
cuda,ElectraForCausalLM,32,21.471209,17.805229,8.626010,2.616121,14.301241,4.647063,1.975327,0.346923,3.976206,8.411233
cuda,ElectraForQuestionAnswering,64,19.716602,16.119989,6.650518,2.267594,11.916006,4.477729,1.916716,0.350199,2.436901,7.649279
cuda,GPT2ForSequenceClassification,4,16.599060,13.517587,5.847353,2.830949,8.722912,3.658973,1.722356,0.299987,1.121428,5.810731
cuda,LayoutLMForMaskedLM,16,21.092441,16.887364,7.662970,2.542049,10.555519,4.261902,1.939253,0.351982,2.653578,5.552842
cuda,LayoutLMForSequenceClassification,16,21.284124,17.075121,7.899737,2.364549,12.664917,5.325618,2.229142,0.350833,6.754321,7.247679
cuda,M2M100ForConditionalGeneration,16,46.178420,37.131418,15.876537,5.848202,23.679992,10.405092,4.718467,0.999946,11.446163,14.389640
cuda,MBartForCausalLM,4,19.772578,16.267943,7.711989,2.286265,11.358563,4.744541,1.950052,0.370595,2.283349,6.050145
cuda,MBartForConditionalGeneration,2,47.914879,39.297278,17.022460,6.927151,23.205338,11.719595,4.901855,1.560234,0.683612,14.231848
cuda,MT5ForConditionalGeneration,16,31.642452,26.283352,11.455088,4.004654,16.959444,8.307265,2.811409,0.565218,21.809551,10.057673
