dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9954,268.0930,1.9416,0.9524
cuda,AlbertForQuestionAnswering,4,0.9954,266.0655,1.8541,0.9518
cuda,AllenaiLongformerBase,4,0.9548,207.0697,8.5472,0.7924
cuda,BartForCausalLM,4,0.9844,114.9002,3.7157,0.9359
cuda,BartForConditionalGeneration,2,0.9880,139.3890,8.5121,0.9056
cuda,BertForMaskedLM,16,0.9793,112.9518,3.5703,0.9622
cuda,BertForQuestionAnswering,16,0.9761,98.2525,3.5366,0.9524
cuda,BlenderbotForCausalLM,4,0.8937,105.0372,6.9784,0.8012
cuda,BlenderbotSmallForCausalLM,64,0.9745,60.8399,2.2393,0.9745
cuda,BlenderbotSmallForConditionalGeneration,64,0.9710,115.6179,5.4609,0.9753
cuda,CamemBert,16,0.9804,121.4174,3.6663,0.9618
cuda,DebertaForMaskedLM,4,0.8511,72.6333,6.8581,0.8821
cuda,DebertaForQuestionAnswering,8,0.9242,82.0172,6.9113,0.8835
cuda,DebertaV2ForMaskedLM,1,0.8332,126.4405,13.3030,0.7699
cuda,DebertaV2ForQuestionAnswering,2,0.8357,128.1664,13.3364,0.7634
cuda,DistilBertForMaskedLM,128,0.9860,85.6881,1.6374,0.9759
cuda,DistilBertForQuestionAnswering,256,0.9891,104.4114,1.6445,0.9835
cuda,DistillGPT2,16,0.9892,107.0397,1.5675,0.9719
cuda,ElectraForCausalLM,32,0.9734,91.1510,3.6307,0.9937
cuda,ElectraForQuestionAnswering,64,0.9802,118.3503,3.5732,0.9962
cuda,GPT2ForSequenceClassification,4,0.9818,92.6008,3.0655,0.9474
cuda,LayoutLMForMaskedLM,16,0.9788,115.5981,3.8977,0.9608
cuda,LayoutLMForSequenceClassification,16,0.9758,100.7742,3.8348,0.9506
cuda,M2M100ForConditionalGeneration,16,1.0200,109.4014,8.5859,0.8577
cuda,MBartForCausalLM,4,0.9847,115.0726,3.7461,0.9360
cuda,MBartForConditionalGeneration,2,0.9860,140.2819,8.5424,0.9057
cuda,MT5ForConditionalGeneration,16,0.9973,94.4614,5.1397,0.9002
cuda,MegatronBertForCausalLM,4,1.0022,89.0937,7.2414,0.8712
cuda,MegatronBertForQuestionAnswering,8,0.9742,146.4670,7.2321,0.9095
cuda,MobileBertForMaskedLM,64,1.0158,170.9384,8.8373,1.0000
cuda,MobileBertForQuestionAnswering,128,1.0165,184.2834,8.6717,1.0161
cuda,OPTForCausalLM,2,0.9856,168.9833,3.2800,0.9710
cuda,PLBartForCausalLM,8,0.9897,114.8965,1.8223,0.9720
cuda,PLBartForConditionalGeneration,4,0.9749,120.3894,4.2870,0.9574
cuda,PegasusForCausalLM,32,0.9706,72.6376,3.5383,0.8835
cuda,PegasusForConditionalGeneration,32,1.0032,138.2942,4.3877,0.9977
cuda,RobertaForCausalLM,16,0.9789,117.9633,3.6202,0.9620
cuda,RobertaForQuestionAnswering,16,0.9754,98.7327,3.5891,0.9520
cuda,Speech2Text2ForCausalLM,256,0.9748,55.1522,1.8164,0.9655
cuda,T5ForConditionalGeneration,4,0.9898,103.5686,3.6033,0.9725
cuda,T5Small,4,0.9878,103.9840,3.6664,0.9725
cuda,TrOCRForCausalLM,32,0.9898,139.4681,3.3801,0.9455
cuda,XGLMForCausalLM,8,0.9722,91.1456,6.6232,0.8155
cuda,XLNetLMHeadModel,8,0.9867,280.6980,7.5904,0.9193
cuda,YituTechConvBert,16,0.9750,138.1167,4.9581,0.9559
