dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.580286,12.582674,4.662751,1.944767,9.527883,3.594558,1.308628,0.159046,1.304005,1.475627,8.209068
cuda,AlbertForQuestionAnswering,4,14.160503,12.258326,4.541850,1.897367,9.300779,3.555137,1.288802,0.153820,0.914129,1.057400,7.662277
cuda,BartForCausalLM,4,18.945611,15.454185,7.110059,2.144691,10.262366,3.919046,2.067093,0.344884,2.116753,2.317890,7.736598
cuda,BartForConditionalGeneration,2,48.992706,40.284606,17.894710,6.091497,23.871201,11.509112,4.752093,1.417845,0.872224,1.284205,13.251091
cuda,BertForMaskedLM,16,19.150034,15.599545,6.507830,2.267739,9.688564,4.453368,1.931975,0.355662,1.793052,2.194300,7.366129
cuda,BertForQuestionAnswering,16,19.052717,15.527813,6.522938,2.208501,9.593220,4.382948,1.887046,0.346731,1.421971,1.752952,6.824462
cuda,BlenderbotSmallForCausalLM,64,12.231550,9.976999,3.958495,1.424154,6.324649,2.559359,1.288818,0.203939,3.000334,6.871172,2.773570
cuda,BlenderbotSmallForConditionalGeneration,64,32.218664,26.464858,11.709684,3.920466,15.854255,7.606911,3.231870,0.738584,1.908159,1.877280,10.177809
cuda,CamemBert,16,19.906896,16.169645,6.540601,2.271750,9.636001,4.461888,1.928751,0.348181,0.673141,1.060785,6.165602
cuda,DebertaForMaskedLM,4,29.441751,22.266687,11.986822,3.088378,15.693547,5.782809,2.719995,0.406577,15.147110,2.778611,22.219958
cuda,DebertaForQuestionAnswering,8,29.077802,22.022640,11.916808,3.052912,15.399772,5.707459,2.688206,0.399327,16.215019,3.008172,23.028815
cuda,DebertaV2ForMaskedLM,1,47.930268,34.009000,15.605396,4.675194,19.067133,7.349043,3.821016,0.719055,34.815136,1.783577,43.432938
cuda,DebertaV2ForQuestionAnswering,2,47.058232,33.253587,15.210510,5.156360,19.406388,8.564724,4.378512,0.730113,34.779732,0.555099,44.604432
cuda,DistilBertForMaskedLM,128,11.069716,9.472819,4.761298,1.194279,6.801020,2.392132,1.069207,0.148284,1.652036,3.997548,4.953318
cuda,DistilBertForQuestionAnswering,256,11.347301,9.723967,4.880177,1.169356,6.978517,2.385077,1.054927,0.141980,0.831650,3.005179,4.163527
cuda,DistillGPT2,16,9.887847,8.356921,4.141054,1.246408,6.191360,2.268558,0.976196,0.131795,0.865349,1.927176,4.222779
cuda,ElectraForCausalLM,32,21.088941,17.467295,8.363313,2.271975,14.560682,4.651696,1.991094,0.347790,3.591995,3.991700,12.188735
cuda,ElectraForQuestionAnswering,64,19.339281,15.778433,6.687643,2.258750,11.829415,4.507086,1.914242,0.353017,2.144291,2.416629,9.666566
cuda,GPT2ForSequenceClassification,4,16.923323,13.694747,5.881718,2.635874,8.690984,3.907120,1.740576,0.300847,0.371466,1.117851,5.924868
cuda,LayoutLMForMaskedLM,16,20.836517,17.004886,7.800578,2.332622,10.994120,4.551791,1.949980,0.382772,1.829792,2.620444,7.482295
cuda,LayoutLMForSequenceClassification,16,20.991741,17.172277,8.006686,2.360473,12.782647,5.321731,2.229434,0.352309,6.238466,7.013664,13.498401
