dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,3.256824
cuda,Background_Matting,4,2.384621
cuda,LearningToPaint,96,0.984244
cuda,Super_SloMo,6,2.159489
cuda,alexnet,128,0.321442
cuda,attention_is_all_you_need_pytorch,256,2.930346
cuda,dcgan,32,0.289563
cuda,demucs,4,0.824185
cuda,densenet121,4,5.467220
cuda,dlrm,1024,0.322531
cuda,drq,1,0.487653
cuda,fastNLP_Bert,6,3.638686
cuda,functorch_dp_cifar10,64,0.820250
cuda,hf_Albert,8,2.004616
cuda,hf_Bart,4,4.290071
cuda,hf_Bert,4,3.395742
cuda,hf_Bert_large,4,7.052471
cuda,hf_BigBird,2,5.782923
cuda,hf_DistilBert,8,1.690777
cuda,hf_GPT2,4,2.919886
cuda,hf_GPT2_large,4,9.847496
cuda,hf_Longformer,2,8.694214
cuda,hf_Reformer,4,2.375895
cuda,hf_T5,8,3.734785
cuda,hf_T5_large,2,16.063072
cuda,lennard_jones,1000,0.253408
cuda,mnasnet1_0,32,2.147358
cuda,mobilenet_v2,96,2.202437
cuda,mobilenet_v3_large,32,2.361753
cuda,moco,32,25.745776
cuda,nvidia_deeprecommender,256,0.320784
cuda,phlippe_densenet,128,2.215209
cuda,phlippe_resnet,128,0.931085
cuda,pytorch_CycleGAN_and_pix2pix,1,0.850233
cuda,pytorch_stargan,16,0.880250
cuda,pytorch_struct,200,0.496291
cuda,pytorch_unet,1,1.120245
cuda,resnet152,32,7.042546
cuda,resnet18,16,0.944221
cuda,resnet50,32,2.262895
cuda,resnext50_32x4d,8,2.257265
cuda,shufflenet_v2_x1_0,128,2.434078
cuda,soft_actor_critic,256,0.301867
cuda,speech_transformer,32,4.093030
cuda,squeezenet1_1,32,0.652319
cuda,timm_efficientdet,1,15.709969
cuda,timm_efficientnet,32,3.759639
cuda,timm_nfnet,128,3.894405
cuda,timm_regnet,32,4.588341
cuda,timm_resnest,32,1.323333
cuda,timm_vision_transformer,8,2.188575
cuda,timm_vision_transformer_large,8,7.465947
cuda,timm_vovnet,32,2.415786
cuda,tts_angular,64,0.330952
cuda,vgg16,64,0.466730
cuda,yolov3,16,3.683446
