dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.863431,12.951932,5.261739,1.903915,10.067335,3.551187,1.261666,0.159296,1.453585,6.798568
cuda,AlbertForQuestionAnswering,4,14.764572,12.869860,5.160064,1.883494,9.918206,3.511640,1.255310,0.154935,1.061292,6.731181
cuda,AllenaiLongformerBase,4,63.974241,54.761890,32.267357,6.456676,40.810060,18.505085,6.294379,0.457885,3.277423,15.353305
cuda,BartForCausalLM,4,19.976383,16.149385,7.682272,2.135178,11.077524,4.113153,1.840381,0.343578,2.363770,5.641879
cuda,BartForConditionalGeneration,2,49.776655,41.051845,17.998291,6.492777,23.982560,10.952797,4.677314,1.410469,1.238494,12.772105
cuda,BertForMaskedLM,16,19.997456,16.129812,7.101305,2.495734,9.964545,4.164268,1.871132,0.353504,2.176424,5.475787
cuda,BertForQuestionAnswering,16,20.036114,16.181240,7.166657,2.464661,9.954489,4.102097,1.851907,0.349483,1.770684,5.368826
cuda,BlenderbotForCausalLM,4,35.996384,28.379377,11.572918,4.601903,18.068149,8.814766,3.664688,1.010152,11.322265,3.780447
cuda,BlenderbotSmallForCausalLM,64,13.195106,10.727927,4.745604,1.672233,7.116102,2.512750,1.259972,0.204996,4.121675,2.470217
cuda,BlenderbotSmallForConditionalGeneration,64,33.240819,26.989892,12.225534,4.247437,16.015885,7.223526,3.123329,0.737939,1.832369,8.229338
cuda,CamemBert,16,20.280787,16.307669,7.195867,2.537406,10.121432,4.249147,1.898724,0.347830,1.045152,5.580580
cuda,DebertaForMaskedLM,4,34.054835,26.566732,16.133423,3.285240,20.217621,6.164780,2.655136,0.401390,2.810524,7.613512
cuda,DebertaForQuestionAnswering,8,34.064503,26.871313,16.247461,3.225910,20.112375,5.656171,2.874199,0.393822,3.017402,7.336541
cuda,DebertaV2ForMaskedLM,1,51.791167,38.367472,19.447489,4.238614,23.590786,7.943957,3.856496,0.687999,1.826261,8.790588
cuda,DebertaV2ForQuestionAnswering,2,52.224473,38.432168,20.354055,5.215767,24.874994,9.751245,4.349848,0.706933,0.545832,10.141233
cuda,DistilBertForMaskedLM,128,11.685197,10.111058,5.422161,1.167639,7.579907,2.512496,1.011404,0.145791,4.001045,3.388123
cuda,DistilBertForQuestionAnswering,256,11.599752,10.049552,5.393936,1.307946,7.562466,2.383508,1.010359,0.146112,3.000069,3.541193
cuda,DistillGPT2,16,10.433638,8.934975,4.777949,1.248361,6.819073,2.190380,0.933644,0.138446,2.938944,3.342584
cuda,ElectraForCausalLM,32,21.958230,17.985122,8.894450,2.490052,14.761878,4.257744,1.894866,0.343223,3.905101,8.480008
cuda,ElectraForQuestionAnswering,64,20.286085,16.735565,7.336661,2.252316,12.471762,4.440458,1.873505,0.352647,2.382771,7.505348
cuda,GPT2ForSequenceClassification,4,17.575169,14.493559,6.766645,2.641106,9.586576,4.037393,1.708603,0.299658,2.646814,5.564388
cuda,LayoutLMForMaskedLM,16,21.623681,17.478866,8.339525,2.519634,11.222736,4.240473,1.889284,0.350886,2.603362,5.523691
