dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,12.936325,11.324779,3.981804,2.032930,8.704571,2.950142,1.124413,0.146608,6.842655,0.826866
cuda,AlbertForQuestionAnswering,4,12.822222,11.253828,3.940371,2.001140,8.573619,2.964294,1.120139,0.145947,6.723264,0.431813
cuda,BartForCausalLM,4,15.418697,13.874474,6.361916,1.936174,9.476231,3.113091,1.379573,0.272009,2.257779,5.344051
cuda,BartForConditionalGeneration,2,37.925663,33.866732,14.342671,6.362788,19.218581,8.151831,3.508533,1.053838,1.170708,11.478568
cuda,BertForMaskedLM,16,14.859213,13.067858,5.103416,2.073933,7.885653,3.555961,1.493507,0.302739,4.954992,1.424425
cuda,BertForQuestionAnswering,16,15.327958,13.547288,5.619172,2.100503,8.289605,3.837479,1.517672,0.292642,4.876320,1.013070
cuda,BlenderbotForCausalLM,4,26.168863,23.059477,8.314646,4.727030,14.898046,7.125282,2.979456,0.831683,11.497339,3.981994
cuda,BlenderbotSmallForCausalLM,64,9.654760,8.625778,3.603168,1.525230,5.839808,2.037505,1.004061,0.172123,3.985393,2.510340
cuda,BlenderbotSmallForConditionalGeneration,64,24.885623,22.268856,9.136590,3.647493,13.360003,5.566993,2.469876,0.611873,1.850673,8.031536
cuda,CamemBert,16,14.885401,13.104387,5.148511,2.079034,7.870638,3.563584,1.490942,0.298696,4.902223,0.338330
cuda,DebertaForMaskedLM,4,28.578294,23.179866,13.700004,3.016287,17.568160,4.700539,2.697080,0.354528,0.925487,7.361377
cuda,DebertaForQuestionAnswering,8,29.358670,23.600484,13.947568,3.030811,17.742630,4.961879,2.255517,0.351034,1.787246,7.041872
cuda,DebertaV2ForMaskedLM,1,43.076796,33.331978,16.286976,3.721480,21.653759,6.779153,3.087748,0.628836,1.475597,9.453319
cuda,DebertaV2ForQuestionAnswering,2,43.084933,33.366356,16.395215,4.305190,21.509119,7.598050,3.450027,0.630833,0.572849,9.775263
cuda,DistilBertForMaskedLM,128,8.142241,7.375625,3.317890,1.104747,5.338346,2.028545,0.804816,0.130102,3.175968,1.130042
cuda,DistilBertForQuestionAnswering,256,8.094333,7.314147,3.260659,1.087209,5.383938,2.074377,0.821596,0.122533,3.259969,0.552650
cuda,DistillGPT2,16,8.633970,7.729506,4.126307,1.200369,6.065057,1.820698,0.790156,0.113244,2.350944,3.185828
cuda,ElectraForCausalLM,32,16.768865,14.963743,7.051318,2.073662,10.611338,3.470429,1.840527,0.299888,2.569515,5.734801
cuda,ElectraForQuestionAnswering,64,14.924678,13.138754,5.196197,2.055203,7.876330,3.553653,1.484925,0.298756,4.835293,1.291508
