dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,12.878242,11.307731,3.983191,2.011647,8.574891,3.201536,1.108907,0.146584,6.689084,0.814045
cuda,AlbertForQuestionAnswering,4,13.011700,11.388099,3.956352,2.014139,8.569046,3.218600,1.138112,0.145044,6.712909,0.435918
cuda,BartForCausalLM,4,15.002457,13.521570,6.178772,2.093856,9.165026,2.760700,1.637816,0.269964,2.343612,5.414802
cuda,BartForConditionalGeneration,2,37.952371,33.806453,14.390139,6.258908,19.693185,8.113675,3.477835,1.030815,1.237057,11.801163
cuda,BertForMaskedLM,16,14.895742,13.096723,5.099762,2.038970,7.852946,3.556352,1.475380,0.295845,4.887834,1.432237
cuda,BertForQuestionAnswering,16,15.022207,13.208760,5.194378,2.027844,7.868525,3.565453,1.480327,0.292817,4.798035,0.990610
cuda,BlenderbotForCausalLM,4,26.229621,23.054143,8.332865,4.664016,14.870300,7.104935,2.945601,0.823894,11.387874,3.785615
cuda,BlenderbotSmallForCausalLM,64,9.624866,8.600204,3.606847,1.517301,5.791202,2.037001,0.990735,0.169379,3.928619,2.531994
cuda,BlenderbotSmallForConditionalGeneration,64,24.762402,22.131876,9.038746,3.632045,13.190133,5.862622,2.462881,0.586888,1.857386,7.942732
cuda,CamemBert,16,15.143320,13.271845,5.163581,2.091785,7.978655,3.683173,1.500045,0.296590,5.005166,0.340310
cuda,DebertaForMaskedLM,4,28.905586,23.073372,13.773274,3.287593,17.785782,4.874045,2.529718,0.348924,0.938410,7.513679
cuda,DebertaForQuestionAnswering,8,29.248957,23.636343,14.496135,2.993094,18.756303,5.211004,2.498429,0.351588,1.797384,7.465103
cuda,DebertaV2ForMaskedLM,1,43.050854,33.418632,16.968863,3.635394,22.390991,6.834564,3.458500,0.615091,1.558514,9.420409
cuda,DebertaV2ForQuestionAnswering,2,43.363663,33.665873,17.031853,4.263734,22.333748,7.979282,3.434076,0.613970,0.569044,9.917926
cuda,DistilBertForMaskedLM,128,8.177499,7.388640,3.296841,1.088841,5.474165,2.056800,0.798195,0.124396,3.315661,1.136196
cuda,DistilBertForQuestionAnswering,256,8.264129,7.460789,3.362001,1.088089,5.312323,1.866063,0.808888,0.119741,3.088243,0.554294
cuda,DistillGPT2,16,8.801472,7.879958,4.163031,1.188094,6.101962,1.833100,0.773588,0.112118,2.364306,3.176033
cuda,ElectraForCausalLM,32,16.969254,15.121890,7.046804,2.097711,10.625870,3.771543,1.571479,0.299259,2.550211,5.776253
cuda,ElectraForQuestionAnswering,64,14.981163,13.180879,5.357298,2.047646,7.849527,3.555256,1.495046,0.297308,4.833436,1.328671
cuda,GPT2ForSequenceClassification,4,13.893018,12.129594,5.158056,2.500801,7.359644,2.912369,1.394142,0.252318,5.217887,1.677464
cuda,LayoutLMForMaskedLM,16,15.319755,13.102842,5.167867,2.093647,8.015152,3.628919,1.508917,0.298120,5.039355,1.431540
cuda,LayoutLMForSequenceClassification,16,15.299604,13.096947,5.228182,2.368699,9.013851,3.991457,1.715889,0.298731,6.250815,5.995941
cuda,M2M100ForConditionalGeneration,16,35.297995,31.289550,13.138336,5.541843,20.997566,8.153573,3.608825,0.783210,11.435895,13.639864
cuda,MBartForCausalLM,4,16.047715,14.491325,6.614028,2.055515,10.060822,3.267343,1.431927,0.290878,2.183191,5.596631
cuda,MBartForConditionalGeneration,2,37.127526,33.014908,13.306442,6.549425,19.847461,9.301548,3.638766,1.183955,0.567018,13.335518
cuda,MT5ForConditionalGeneration,16,26.003063,22.366306,9.182503,3.971201,15.683281,6.528054,2.200121,0.479570,20.204641,10.654562
cuda,MegatronBertForCausalLM,4,28.995463,25.239628,9.837615,4.780273,14.746968,7.474268,3.027083,0.851522,9.882409,0.399182
cuda,MegatronBertForQuestionAnswering,8,28.925365,25.187419,9.802849,4.768282,14.565391,7.341749,2.956567,0.843320,9.726585,0.531798
cuda,MobileBertForMaskedLM,64,49.196244,41.134199,11.837869,7.672680,24.520343,13.529712,5.108826,2.960491,21.297250,1.699629
cuda,MobileBertForQuestionAnswering,128,48.499154,40.370539,11.545379,8.373535,25.906999,14.160937,5.619378,3.187580,23.492609,1.030308
cuda,OPTForCausalLM,2,15.694290,14.103938,6.630470,2.252363,9.860418,3.704652,1.589194,0.275288,2.990067,5.574400
cuda,PLBartForCausalLM,8,9.841254,8.999021,4.693293,1.063885,6.956833,1.800229,0.773007,0.119161,1.520314,3.377684
cuda,PLBartForConditionalGeneration,4,20.729006,18.631556,7.975607,2.993024,12.280529,4.671304,1.991319,0.408695,2.562219,7.430197
cuda,PegasusForCausalLM,32,16.018993,14.162204,6.374273,2.023015,10.643909,3.576242,1.498952,0.301091,2.508019,6.389661
cuda,PegasusForConditionalGeneration,32,36.105175,31.677779,12.231657,5.055968,20.552462,9.025730,3.748914,0.846674,0.630661,13.820518
cuda,RobertaForCausalLM,16,15.650322,13.848741,6.029282,2.070855,8.369951,3.643409,1.522676,0.296857,0.689520,4.710990
cuda,RobertaForQuestionAnswering,16,14.983842,13.177221,5.168385,2.039468,7.626693,3.652313,1.483449,0.293174,4.593534
cuda,Speech2Text2ForCausalLM,256,9.960807,9.079514,5.024193,1.162405,7.481366,1.506771,0.744644,0.115162,1.337852,3.669170
cuda,T5ForConditionalGeneration,4,18.804180,16.168553,7.342324,3.008693,10.760428,4.047957,1.607862,0.304104,6.649450,6.557600
