dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,12.081683,10.476229,4.466713,1.692252,8.948239,3.146194,1.200195,0.152595,1.109191,1.070685,7.367033
cuda,BartForCausalLM,4,16.623534,13.640516,6.949388,2.006697,10.102854,3.709198,1.600337,0.279502,1.387488,1.508068,6.655772
cuda,BartForConditionalGeneration,2,42.120721,34.351040,17.322816,6.099681,21.943231,9.637404,4.008908,1.044831,0.868176,1.232415,11.861836
cuda,BertForMaskedLM,16,16.699792,13.518593,6.549681,2.286663,9.329209,3.862033,1.660024,0.291475,1.971662,2.096428,7.148184
cuda,BertForQuestionAnswering,16,17.048537,13.828477,6.733167,2.279972,9.419990,3.841490,1.647043,0.290858,1.575158,1.683988,6.653760
cuda,BlenderbotSmallForCausalLM,64,10.916275,8.944293,4.422349,1.335009,6.653551,2.474910,1.106125,0.173244,2.392880,6.031003,2.065045
cuda,BlenderbotSmallForConditionalGeneration,64,27.644124,22.506047,11.028219,3.343253,14.913878,6.786728,2.733327,0.583582,2.046943,1.837863,9.460651
cuda,CamemBert,16,17.014092,13.896552,6.621289,2.346286,9.282720,3.948779,1.676870,0.292333,0.834815,0.965589,5.957744
cuda,DebertaForMaskedLM,4,29.436460,22.882818,14.211737,2.613331,17.869496,4.748919,2.295273,0.359572,14.894663,2.539316,21.425542
cuda,DebertaForQuestionAnswering,8,30.213836,23.407131,14.447339,2.633365,18.169691,4.800134,2.301792,0.360302,16.860945,2.783826,23.482071
cuda,DebertaV2ForMaskedLM,1,43.516796,31.615266,17.402686,3.948886,20.184603,5.549654,2.946141,0.629993,35.383110,1.732195,42.551231
cuda,DistilBertForMaskedLM,128,10.345615,8.927456,5.116635,1.101763,6.957513,1.939697,0.899114,0.133094,1.527948,3.733472,4.528813
cuda,DistilBertForQuestionAnswering,256,10.048893,8.662500,4.875975,1.095766,6.848415,1.966721,0.909000,0.127133,0.905780,2.929505,4.032124
cuda,DistillGPT2,16,11.012641,9.606214,6.014264,1.114392,7.921699,1.952503,0.885465,0.113578,1.684426,2.925255,4.760861
cuda,ElectraForCausalLM,32,18.726429,15.375300,8.278820,2.091201,14.222886,4.284310,1.699746,0.290957,3.631835,3.830713,11.783147
