dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.9998,1.0046,1.0000
cuda,AlbertForQuestionAnswering,2,0.9999,0.9528,1.0000
cuda,AllenaiLongformerBase,1,0.9594,4.6461,0.9997
cuda,BartForCausalLM,2,1.0009,0.9125,1.0000
cuda,BartForConditionalGeneration,1,1.0103,2.4433,1.0000
cuda,BertForMaskedLM,64,0.9998,1.0362,1.0000
cuda,BertForQuestionAnswering,64,0.9996,1.0813,1.0007
cuda,BigBird,1,0.9873,6.3336,1.0032
cuda,BlenderbotSmallForCausalLM,64,1.0020,0.5770,1.0000
cuda,BlenderbotSmallForConditionalGeneration,32,1.0108,1.5371,1.0000
cuda,CamemBert,1,1.0338,1.1684,1.0040
cuda,DebertaForMaskedLM,4,0.9328,4.0889,0.9983
cuda,DebertaForQuestionAnswering,4,0.9337,3.9843,0.9982
cuda,DistilBertForMaskedLM,16,1.0273,0.4547,1.0051
cuda,DistilBertForQuestionAnswering,32,1.0255,0.4790,0.9995
cuda,DistillGPT2,1,1.0348,0.5956,1.0010
cuda,ElectraForCausalLM,1,1.0387,1.1730,1.0000
cuda,ElectraForQuestionAnswering,64,0.9999,1.1557,1.0014
cuda,GPT2ForSequenceClassification,4,1.0009,1.1178,1.0001
cuda,LayoutLMForMaskedLM,16,0.9994,1.2673,0.9994
cuda,LayoutLMForSequenceClassification,16,0.9995,1.2406,1.0008
cuda,M2M100ForConditionalGeneration,2,1.0933,2.2167,1.0037
cuda,MBartForCausalLM,16,1.0105,0.9174,1.0000
cuda,MBartForConditionalGeneration,8,1.0123,2.5090,1.0000
cuda,MT5ForConditionalGeneration,2,1.0214,2.9123,1.0000
cuda,MegatronBertForCausalLM,2,1.0416,2.4632,1.0000
cuda,MegatronBertForQuestionAnswering,8,1.0369,2.4351,1.0000
cuda,MobileBertForMaskedLM,16,1.0157,6.4116,1.0000
cuda,MobileBertForQuestionAnswering,32,1.0156,6.4639,1.0149
cuda,OPTForCausalLM,4,1.0124,0.9740,0.9997
cuda,PLBartForCausalLM,16,1.0091,0.4766,1.0018
cuda,PLBartForConditionalGeneration,8,1.0162,1.2623,1.0006
cuda,PegasusForCausalLM,8,1.0080,1.0077,0.9856
cuda,PegasusForConditionalGeneration,4,1.0102,2.3303,0.9992
cuda,RobertaForCausalLM,4,1.0441,1.1626,1.0045
cuda,RobertaForQuestionAnswering,64,1.0000,1.0975,1.0007
cuda,Speech2Text2ForCausalLM,64,0.9969,0.5274,0.9682
cuda,T5ForConditionalGeneration,4,1.0002,1.7678,0.9999
cuda,T5Small,1,1.0179,1.7739,1.0000
cuda,TrOCRForCausalLM,8,1.0166,0.8872,1.0000
cuda,XGLMForCausalLM,1,1.0138,1.9178,0.9985
cuda,XLNetLMHeadModel,4,0.9991,2.7676,1.0000
cuda,YituTechConvBert,1,1.0240,1.7547,1.0004
