dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.8088,7.8084,0.6364
cuda,AlbertForQuestionAnswering,2,0.8088,7.8158,0.6451
cuda,AllenaiLongformerBase,1,0.6155,22.3633,0.9479
cuda,BartForCausalLM,2,0.9633,16.1853,0.8769
cuda,BartForConditionalGeneration,1,0.8402,44.7225,0.8619
cuda,BertForMaskedLM,64,0.9552,11.4643,0.8990
cuda,BertForQuestionAnswering,64,0.9673,11.3655,0.9315
cuda,BigBird,1,0.7986,18.9827,0.9464
cuda,BlenderbotSmallForCausalLM,64,0.9255,9.1787,0.8172
cuda,BlenderbotSmallForConditionalGeneration,32,0.8893,24.1486,0.8996
cuda,CamemBert,1,0.8438,11.4253,0.7872
cuda,DebertaForMaskedLM,4,0.7356,13.9430,0.9826
cuda,DebertaForQuestionAnswering,4,0.7383,13.9885,1.0568
cuda,DistilBertForMaskedLM,16,0.8561,4.9272,0.8698
cuda,DistilBertForQuestionAnswering,32,0.8513,4.8782,0.8967
cuda,DistillGPT2,1,0.8718,4.2921,0.7548
cuda,ElectraForCausalLM,1,0.8464,11.6923,0.8955
cuda,ElectraForQuestionAnswering,64,0.9787,11.4761,0.9539
cuda,GPT2ForSequenceClassification,4,0.9764,9.4706,0.9163
cuda,LayoutLMForMaskedLM,16,0.9690,12.0851,0.9238
cuda,LayoutLMForSequenceClassification,16,0.9800,11.9857,0.9325
cuda,M2M100ForConditionalGeneration,2,0.8176,42.7789,0.9496
cuda,MBartForCausalLM,16,0.9226,16.3837,0.8398
cuda,MBartForConditionalGeneration,8,0.8451,44.1694,0.8187
cuda,MT5ForConditionalGeneration,2,0.8555,19.0421,0.6019
cuda,MegatronBertForCausalLM,2,0.8549,29.7889,0.7726
cuda,MegatronBertForQuestionAnswering,8,0.8567,29.2260,0.8218
cuda,MobileBertForMaskedLM,16,0.8359,168.8257,0.8983
cuda,MobileBertForQuestionAnswering,32,0.8251,169.3391,0.9796
cuda,OPTForCausalLM,4,0.8281,10.8328,0.7501
cuda,PLBartForCausalLM,16,0.9467,6.2488,0.8667
cuda,PLBartForConditionalGeneration,8,0.8286,15.8588,0.8304
cuda,PegasusForCausalLM,8,0.7956,16.1295,0.9443
cuda,PegasusForConditionalGeneration,4,0.8292,43.6057,0.9196
cuda,RobertaForCausalLM,4,0.8430,11.7920,0.7741
cuda,RobertaForQuestionAnswering,64,0.9690,11.7811,0.9315
cuda,Speech2Text2ForCausalLM,64,0.7978,6.1428,0.8489
cuda,T5ForConditionalGeneration,4,0.9380,12.2945,0.9594
cuda,T5Small,1,0.8914,12.1513,0.9124
cuda,TrOCRForCausalLM,8,0.8337,16.1678,0.7955
cuda,XGLMForCausalLM,1,0.8059,28.2522,0.9992
cuda,XLNetLMHeadModel,4,0.9653,39.1715,0.8791
cuda,YituTechConvBert,1,0.8466,19.1033,0.7819
