dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,1.0007,1.3700,1.0000
cuda,AlbertForQuestionAnswering,2,1.0007,1.3706,1.0000
cuda,AllenaiLongformerBase,1,0.9552,11.8086,1.0003
cuda,BartForCausalLM,2,1.0006,9.9771,1.0000
cuda,BartForConditionalGeneration,1,1.0138,26.2922,1.0000
cuda,BertForMaskedLM,64,0.9975,5.0246,0.9996
cuda,BertForQuestionAnswering,64,0.9975,4.8600,0.9995
cuda,BigBird,1,0.9907,11.1353,1.0008
cuda,BlenderbotSmallForCausalLM,64,1.0017,4.8141,0.9996
cuda,BlenderbotSmallForConditionalGeneration,32,1.0131,12.0137,0.9998
cuda,CamemBert,1,1.0409,5.1279,0.9989
cuda,DebertaForMaskedLM,4,0.9320,7.1340,0.9982
cuda,DebertaForQuestionAnswering,4,0.9311,7.0875,0.9790
cuda,DistilBertForMaskedLM,16,1.0306,1.7974,0.9991
cuda,DistilBertForQuestionAnswering,32,1.0306,1.7941,0.9987
cuda,DistillGPT2,1,1.0333,1.4566,1.0006
cuda,ElectraForCausalLM,1,1.0353,5.1590,0.9993
cuda,ElectraForQuestionAnswering,64,0.9994,5.0750,1.0016
cuda,GPT2ForSequenceClassification,4,1.0002,3.5459,0.9675
cuda,LayoutLMForMaskedLM,16,0.9987,5.5827,0.9999
cuda,LayoutLMForSequenceClassification,16,0.9980,5.3443,1.0040
cuda,M2M100ForConditionalGeneration,2,1.0406,26.2854,1.0046
cuda,MBartForCausalLM,16,1.0090,9.9740,1.0000
cuda,MBartForConditionalGeneration,8,1.0152,26.3656,0.9999
cuda,MT5ForConditionalGeneration,2,1.0205,6.4699,0.6019
cuda,MegatronBertForCausalLM,2,1.0347,16.4592,0.7726
cuda,MegatronBertForQuestionAnswering,8,1.0302,16.6588,0.9051
cuda,MobileBertForMaskedLM,16,1.0177,132.6014,0.9985
cuda,MobileBertForQuestionAnswering,32,1.0224,134.0904,1.0142
cuda,OPTForCausalLM,4,1.0125,4.7405,0.9975
cuda,PLBartForCausalLM,16,1.0127,3.1753,1.0006
cuda,PLBartForConditionalGeneration,8,1.0183,7.3738,0.9999
cuda,PegasusForCausalLM,8,1.0085,9.9682,0.9990
cuda,PegasusForConditionalGeneration,4,1.0118,25.6637,0.9996
cuda,RobertaForCausalLM,4,1.0390,5.1057,0.9237
cuda,RobertaForQuestionAnswering,64,0.9965,4.9343,0.9996
cuda,Speech2Text2ForCausalLM,64,1.0074,3.2038,0.9954
cuda,T5ForConditionalGeneration,4,0.9981,3.9430,0.9996
cuda,T5Small,1,1.0284,3.8743,1.0000
cuda,TrOCRForCausalLM,8,1.0100,10.2739,1.0000
cuda,XGLMForCausalLM,1,1.0118,14.9245,0.9999
cuda,XLNetLMHeadModel,4,1.0004,17.8686,0.9912
cuda,YituTechConvBert,1,1.0205,9.2391,0.9718
