dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.3696
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,8,1.0854
cuda,BartForConditionalGeneration,2,1.0005
cuda,BertForMaskedLM,64,1.0943
cuda,BertForQuestionAnswering,0,0.0000
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0148
cuda,BlenderbotSmallForConditionalGeneration,64,1.0981
cuda,CamemBert,1,1.5078
cuda,DebertaForMaskedLM,16,1.1862
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,32,1.1676
cuda,DistilBertForQuestionAnswering,0,0.0000
cuda,DistillGPT2,1,1.6333
cuda,ElectraForCausalLM,32,1.1721
cuda,ElectraForQuestionAnswering,0,0.0000
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.2342
cuda,LayoutLMForSequenceClassification,16,1.3242
cuda,M2M100ForConditionalGeneration,4,1.1328
cuda,MBartForCausalLM,16,1.0491
cuda,MBartForConditionalGeneration,8,0.9999
cuda,MT5ForConditionalGeneration,4,1.6141
cuda,MegatronBertForCausalLM,8,1.2511
cuda,MegatronBertForQuestionAnswering,0,0.0000
cuda,MobileBertForMaskedLM,16,1.5775
cuda,MobileBertForQuestionAnswering,32,1.3687
cuda,OPTForCausalLM,16,1.0601
cuda,PLBartForCausalLM,16,1.0498
cuda,PLBartForConditionalGeneration,8,1.0103
cuda,PegasusForCausalLM,16,1.0337
cuda,PegasusForConditionalGeneration,8,1.1276
cuda,RobertaForCausalLM,64,1.0905
cuda,RobertaForQuestionAnswering,0,0.0000
cuda,Speech2Text2ForCausalLM,64,1.2654
cuda,T5ForConditionalGeneration,4,1.0082
cuda,T5Small,1,1.6711
cuda,TrOCRForCausalLM,16,1.0631
cuda,XGLMForCausalLM,4,1.0505
cuda,XLNetLMHeadModel,8,1.1434
cuda,YituTechConvBert,1,1.4616
