dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.5526
cuda,AlbertForQuestionAnswering,4,1.5558
cuda,AllenaiLongformerBase,1,2.5620
cuda,BartForCausalLM,0,0.0000
cuda,BartForConditionalGeneration,2,1.4262
cuda,BertForMaskedLM,64,1.2400
cuda,BertForQuestionAnswering,64,1.3523
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2218
cuda,BlenderbotSmallForConditionalGeneration,64,1.4178
cuda,CamemBert,0,0.0000
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,32,1.3447
cuda,DistilBertForQuestionAnswering,32,1.6252
cuda,DistillGPT2,0,0.0000
cuda,ElectraForCausalLM,32,1.5790
cuda,ElectraForQuestionAnswering,64,1.8093
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.3829
cuda,LayoutLMForSequenceClassification,16,1.5036
cuda,M2M100ForConditionalGeneration,0,0.0000
cuda,MBartForCausalLM,0,0.0000
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,4,2.0824
cuda,MegatronBertForCausalLM,8,1.3038
cuda,MegatronBertForQuestionAnswering,8,1.3244
cuda,MobileBertForMaskedLM,0,0.0000
cuda,MobileBertForQuestionAnswering,0,0.0000
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.2835
cuda,PLBartForConditionalGeneration,8,1.4255
cuda,PegasusForCausalLM,16,1.2946
cuda,PegasusForConditionalGeneration,0,0.0000
cuda,RobertaForCausalLM,64,1.3091
cuda,RobertaForQuestionAnswering,64,1.3532
cuda,Speech2Text2ForCausalLM,64,1.9102
cuda,T5ForConditionalGeneration,4,1.3688
cuda,T5Small,1,1.5120
cuda,TrOCRForCausalLM,16,1.3545
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,8,1.6059
cuda,YituTechConvBert,1,5.0284
