dev,name,batch_size,speedup
cuda,BERT_pytorch,16,2.7343
cuda,Background_Matting,4,1.2520
cuda,LearningToPaint,96,1.8754
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.0887
cuda,attention_is_all_you_need_pytorch,256,1.5282
cuda,dcgan,32,2.7347
cuda,demucs,0,0.0000
cuda,densenet121,4,5.0747
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,1,2.9133
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,2.2084
cuda,hf_Bart,4,1.6179
cuda,hf_Bert,4,2.1072
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.3903
cuda,hf_GPT2,0,0.0000
cuda,hf_Longformer,2,2.3594
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,1.5822
cuda,maml,0,0.0000
cuda,maml_omniglot,1,2.7302
cuda,mnasnet1_0,32,2.6225
cuda,mobilenet_v2,96,1.7877
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,3.0745
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8442
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,2.9005
cuda,pytorch_stargan,16,1.4685
cuda,pytorch_struct,200,2.4210
cuda,pytorch_unet,1,1.5338
cuda,resnet18,16,2.8049
cuda,resnet50,32,1.8561
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,3.4984
cuda,shufflenet_v2_x1_0,128,1.7306
cuda,soft_actor_critic,256,1.6308
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,2.2039
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,2.7180
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,2.9998
cuda,timm_resnest,32,1.9395
cuda,timm_vision_transformer,0,0.0000
cuda,timm_vovnet,32,1.1590
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.2050
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
