dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,13.438722,11.728193,4.198616,2.186055,8.932783,3.393253,1.164550,0.149192,7.009068,0.831726
cuda,AlbertForQuestionAnswering,4,13.244624,11.552938,4.055055,2.110296,8.624657,3.224863,1.125961,0.142910,6.765248,0.433425
cuda,AllenaiLongformerBase,4,56.824611,49.491565,29.377138,8.063662,35.896161,16.204903,5.255581,0.424623,0.668197,14.904888
cuda,BartForCausalLM,4,15.921637,14.095337,6.355211,2.079492,9.822697,3.490675,1.489832,0.284321,2.339782,5.639269
cuda,BartForConditionalGeneration,2,38.729413,34.274475,14.371038,6.465350,20.321190,8.910689,3.722480,1.129571,1.159546,12.668133
cuda,BertForMaskedLM,16,15.312162,13.240304,5.080035,2.227188,8.288818,3.622339,1.509165,0.283843,5.532629,1.433505
cuda,BertForQuestionAnswering,16,15.265652,13.195062,5.096434,2.194651,8.152023,3.581502,1.482249,0.280118,5.345270,1.013228
cuda,BlenderbotForCausalLM,4,27.207449,23.802967,8.600408,4.922066,15.153711,7.245425,2.996258,0.837011,11.662657,3.778881
cuda,BlenderbotSmallForCausalLM,64,10.005246,8.881210,3.525671,1.597786,6.010316,2.070825,1.022625,0.174482,4.148322,2.497487
cuda,BlenderbotSmallForConditionalGeneration,64,26.881253,23.715399,9.780135,3.857785,13.959224,5.663430,2.511197,0.597789,1.792358,8.198867
cuda,CamemBert,16,15.379583,13.283396,5.109802,2.234536,8.229120,3.614566,1.483972,0.286246,5.450654,0.336696
cuda,DebertaForMaskedLM,4,29.617496,23.688130,13.704174,3.135475,17.809148,5.222161,2.267912,0.358598,0.928501,7.467068
cuda,DebertaForQuestionAnswering,8,30.879167,24.597697,14.334842,3.432178,18.095705,5.218134,2.282720,0.364988,1.781337,7.423593
cuda,DebertaV2ForMaskedLM,1,44.318877,33.962978,17.009393,4.049934,21.422318,6.197601,3.377193,0.620705,1.505452,8.833786
cuda,DebertaV2ForQuestionAnswering,2,44.223885,33.085638,16.604910,4.612317,21.756744,7.650291,3.520624,0.636477,0.549442,10.133288
cuda,DistilBertForMaskedLM,128,8.548398,7.695510,3.372029,1.179245,5.635364,1.889453,0.822981,0.122927,3.493011,1.142375
cuda,DistilBertForQuestionAnswering,256,8.570989,7.697850,3.349857,1.163084,5.747585,1.959955,0.815185,0.119860,3.612198,0.556301
cuda,DistillGPT2,16,9.285380,8.295145,4.292723,1.274127,6.711513,2.135705,0.795322,0.108207,1.883633,3.741618
cuda,ElectraForCausalLM,32,17.586646,15.378398,7.060787,2.536428,12.930404,3.570137,1.584914,0.289290,2.976993,8.506650
cuda,ElectraForQuestionAnswering,64,15.638372,13.439380,5.163184,2.482835,10.074455,3.354597,1.493450,0.284338,7.492048,1.741165
cuda,GPT2ForSequenceClassification,4,14.669170,12.544855,5.331642,2.464893,8.428526,3.335615,1.416720,0.248155,5.870763,1.240508
cuda,LayoutLMForMaskedLM,16,18.269404,15.833396,7.203532,2.561585,10.193011,3.543000,1.551308,0.289742,1.822827,5.647955
cuda,LayoutLMForSequenceClassification,16,17.971958,15.580782,7.156559,2.254998,12.072157,4.483160,1.749911,0.285481,6.274416,7.267109
cuda,M2M100ForConditionalGeneration,16,37.691253,32.929203,13.172275,5.479786,22.190249,7.996287,4.670737,0.835149,11.388129,14.737802
cuda,MBartForCausalLM,4,16.260639,14.454665,6.755122,2.214901,10.516006,3.716428,1.551813,0.315224,2.186622,6.071022
cuda,MBartForConditionalGeneration,2,38.207936,33.731680,13.580414,6.777040,20.543327,9.537793,3.893284,1.244868,0.587902,13.994409
cuda,MT5ForConditionalGeneration,16,27.077415,23.241879,9.478135,3.855328,15.515017,6.916818,2.244735,0.476038,20.395097,10.070611
cuda,MegatronBertForCausalLM,4,30.638674,26.456344,9.528226,5.563686,15.309844,7.506062,3.051925,0.818700,11.539759,0.400232
cuda,MegatronBertForQuestionAnswering,8,29.344313,25.372644,9.412896,5.438128,15.273858,7.424347,3.004193,0.824717,11.496028,0.642176
cuda,MobileBertForMaskedLM,64,49.616280,41.018346,11.524235,7.867247,26.935634,14.832716,5.713976,3.313366,24.036310,1.685580
cuda,MobileBertForQuestionAnswering,128,50.129790,41.414609,11.594038,7.914214,26.699545,14.658554,5.688466,3.292706,23.794010,1.029022
cuda,OPTForCausalLM,2,16.402727,14.460876,6.469184,2.147601,9.947258,3.972004,1.613879,0.278960,2.960457,5.717116
cuda,PLBartForCausalLM,8,10.089882,9.194411,4.982558,1.131156,7.459641,2.041860,0.804628,0.126250,1.474189,3.656395
cuda,PLBartForConditionalGeneration,4,20.853257,18.449267,7.900334,3.103783,12.054286,4.760218,2.017270,0.417075,2.695177,7.386403
cuda,PegasusForCausalLM,32,16.066788,14.343586,6.626180,2.291052,10.670900,3.413822,1.546999,0.315308,2.412409,6.433245
cuda,PegasusForConditionalGeneration,32,36.976447,32.293697,12.381746,5.754579,20.312955,8.085751,3.841157,0.860924,0.655115,14.125607
cuda,RobertaForCausalLM,16,16.274799,14.164955,5.853314,2.255372,8.809922,3.706998,1.534406,0.287033,0.706361,5.310206
cuda,RobertaForQuestionAnswering,16,15.426797,13.323849,5.130217,2.205101,7.876945,3.583411,1.486960,0.278728,5.048439
cuda,Speech2Text2ForCausalLM,256,10.201479,9.259486,5.508242,0.970242,8.147298,1.754617,0.780628,0.120938,1.350302,3.657542
cuda,T5ForConditionalGeneration,4,19.434605,16.708132,7.500314,2.839111,11.765655,4.606774,1.638137,0.304416,6.316919,7.524353
cuda,T5Small,4,19.680637,16.972691,7.864055,2.586882,12.194558,4.849516,1.624258,0.305298,6.414634,7.269063
cuda,TrOCRForCausalLM,32,15.975698,14.152772,6.401794,2.025495,9.934857,3.457577,1.481816,0.288633,1.306318,5.651207
cuda,XGLMForCausalLM,8,31.911980,28.387853,11.829266,5.820806,18.867352,7.991166,3.257085,0.860501,32.128832,13.073680
cuda,XLNetLMHeadModel,8,43.996181,39.419773,16.924049,7.816930,22.234505,12.256585,3.502951,0.795712,8.020725,13.990617
cuda,YituTechConvBert,16,24.346952,21.335814,8.883310,4.073063,14.810394,5.510110,2.580260,0.482103,7.984394,10.152551
