dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.383156
cuda,AlbertForQuestionAnswering,2,1.365788
cuda,AllenaiLongformerBase,1,7.297328
cuda,BartForCausalLM,2,3.966083
cuda,BartForConditionalGeneration,1,10.828827
cuda,BertForMaskedLM,64,2.693966
cuda,BertForQuestionAnswering,64,2.642912
cuda,BigBird,1,8.546041
cuda,BlenderbotSmallForCausalLM,64,2.171266
cuda,BlenderbotSmallForConditionalGeneration,32,5.483214
cuda,CamemBert,1,2.677159
cuda,DebertaForMaskedLM,4,5.197342
cuda,DebertaForQuestionAnswering,4,5.098813
cuda,DistilBertForMaskedLM,16,1.052612
cuda,DistilBertForQuestionAnswering,32,1.041420
cuda,DistillGPT2,1,1.022352
cuda,ElectraForCausalLM,1,2.687300
cuda,ElectraForQuestionAnswering,64,2.658297
cuda,GPT2ForSequenceClassification,4,2.032478
cuda,LayoutLMForMaskedLM,16,2.862208
cuda,LayoutLMForSequenceClassification,16,2.794112
cuda,M2M100ForConditionalGeneration,2,10.317927
cuda,MBartForCausalLM,16,4.030468
cuda,MBartForConditionalGeneration,8,11.106646
cuda,MT5ForConditionalGeneration,2,4.109208
cuda,MegatronBertForCausalLM,2,7.457333
cuda,MegatronBertForQuestionAnswering,8,7.231197
cuda,MobileBertForMaskedLM,16,48.823814
cuda,MobileBertForQuestionAnswering,32,48.165741
cuda,OPTForCausalLM,4,2.424465
cuda,PLBartForCausalLM,16,1.508833
cuda,PLBartForConditionalGeneration,8,3.414417
cuda,PegasusForCausalLM,8,3.960630
cuda,PegasusForConditionalGeneration,4,10.527899
cuda,RobertaForCausalLM,4,2.651176
cuda,RobertaForQuestionAnswering,64,2.624689
cuda,Speech2Text2ForCausalLM,64,1.510047
cuda,T5ForConditionalGeneration,4,2.553261
cuda,T5Small,1,2.591041
cuda,TrOCRForCausalLM,8,3.988412
cuda,XGLMForCausalLM,1,6.773733
cuda,XLNetLMHeadModel,4,7.814905
cuda,YituTechConvBert,1,4.279796
