dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.553101,17.007663,13.984531,7.109110,1.962412,13.870646,3.276085,1.577191,0.160415,0.000010,6.834898,8.881138
cuda,AlbertForQuestionAnswering,4,19.234267,16.764322,13.727404,6.990751,1.903873,13.730617,3.229237,1.551071,0.153023,0.000010,3.382128,8.801579
cuda,AllenaiLongformerBase,4,79.434573,68.560310,65.053649,43.574037,8.638859,59.874515,21.797206,7.883377,0.461895,17.843103,5.026016,43.530626
cuda,BartForCausalLM,4,28.982545,22.631317,19.423693,12.648813,1.931258,20.146472,3.373359,2.170559,0.217850,4.610333,2.815238,14.252038
cuda,BartForConditionalGeneration,2,51.577721,39.746664,36.272306,17.649392,4.962045,26.114559,10.046679,4.900794,1.272052,0.805483,0.427023,14.711013
cuda,BertForMaskedLM,16,24.633432,19.608809,16.613859,9.088869,2.052294,14.994530,4.117056,2.005510,0.299591,0.000010,2.991962,8.149116
cuda,BertForQuestionAnswering,16,23.875163,18.897458,15.944312,8.517164,2.015396,14.495897,4.063761,1.977237,0.288284,0.000009,2.694192,8.183289
cuda,BlenderbotSmallForCausalLM,64,21.008307,16.707277,13.476383,8.853637,1.319793,16.651354,2.392640,1.488076,0.148203,4.177357,3.008225,13.436740
cuda,BlenderbotSmallForConditionalGeneration,64,35.384604,27.857910,24.334242,12.213851,3.330662,19.090446,6.461352,3.287909,0.658108,1.581730,2.318862,12.103454
cuda,CamemBert,16,24.879874,19.810462,16.818122,9.228935,2.053359,14.464013,4.089974,1.983550,0.314110,0.000007,1.649302,7.483079
cuda,DebertaForMaskedLM,4,34.186809,27.268239,23.503657,16.809685,2.072645,27.094271,3.964807,2.310770,0.302279,16.484887,3.156760,29.143112
cuda,DebertaForQuestionAnswering,8,32.284700,25.365520,22.165076,15.490556,2.068112,25.702851,3.965367,2.297702,0.300867,17.750629,4.150284,30.328779
cuda,DebertaV2ForMaskedLM,1,48.025851,33.207585,29.999000,17.139901,2.916517,27.155904,5.274038,3.585968,0.583573,39.301026,1.330865,52.815900
cuda,DebertaV2ForQuestionAnswering,2,45.750912,30.938615,27.876926,14.901922,3.368092,25.360956,6.382088,4.125565,0.597830,39.368352,53.777684
cuda,DistilBertForMaskedLM,128,17.052669,14.634452,11.598815,7.816885,1.264680,12.013102,1.949466,1.089735,0.122427,3.569801,8.984962,9.128069
cuda,DistilBertForQuestionAnswering,256,16.929610,14.559241,11.502162,7.696672,1.254700,12.175159,1.998734,1.095406,0.118418,3.858819,10.998438,9.687920
cuda,DistillGPT2,16,16.202502,13.795143,10.669650,7.279218,1.197397,11.608724,2.040642,1.011412,0.114901,0.995072,4.460255,6.612526
