dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.468855,16.958490,13.902525,7.099445,1.912612,14.129029,3.010650,1.800461,0.158084,7.162817,9.354257
cuda,AlbertForQuestionAnswering,4,19.354258,16.887698,13.797053,7.046094,1.893274,13.932798,2.991373,1.779157,0.153225,3.632209,9.187990
cuda,AllenaiLongformerBase,4,82.391250,70.958254,67.387846,45.624815,8.656607,61.483531,23.588935,7.872939,0.455813,5.043153,26.062112
cuda,BartForCausalLM,4,29.636355,23.162996,19.994830,13.039690,1.944684,20.600873,3.367249,2.366481,0.216946,3.018853,9.886273
cuda,BartForConditionalGeneration,2,51.353576,39.418531,36.035325,17.516253,5.436345,26.004211,10.007263,4.855813,1.260361,0.417186,14.390901
cuda,BertForMaskedLM,16,24.644271,19.228027,16.244168,8.802806,2.040654,14.834276,4.104601,1.988161,0.300804,2.977872,8.256231
cuda,BertForQuestionAnswering,16,25.143934,19.806836,16.830432,9.341872,2.063797,15.172685,4.132495,2.000313,0.295128,2.672349,8.088595
cuda,BlenderbotForCausalLM,4,41.796511,30.312342,27.202435,13.915436,4.181199,24.482354,7.962729,4.277487,0.440224,8.997577,15.127287
cuda,BlenderbotSmallForCausalLM,64,21.481261,16.987583,13.753240,8.914043,1.333197,16.717565,2.778207,1.474705,0.147721,3.027210,9.269556
cuda,BlenderbotSmallForConditionalGeneration,64,36.019638,27.989336,24.419046,12.299012,3.780204,18.813058,6.238776,3.317128,0.650998,2.301046,10.605664
cuda,CamemBert,16,24.809855,19.380321,16.379336,8.814602,2.336304,13.658165,3.827872,1.989601,0.294622,1.675118,7.372642
cuda,DebertaForMaskedLM,4,31.529004,24.680101,21.623279,14.397258,2.049304,24.135329,4.193338,2.504793,0.298404,3.556976,12.066973
cuda,DebertaForQuestionAnswering,8,32.698537,25.652653,22.459731,15.512083,2.264981,26.084795,4.194954,2.275434,0.300440,4.007303,13.114434
