dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.122531,3.661800,2.830249,8.639189,2.841821,1.127605,0.162523,7.897083,1.501091
cuda,AlbertForQuestionAnswering,4,2.111753,3.612209,2.705184,8.188720,2.820537,1.103152,0.156749,7.370137,1.088468
cuda,BartForCausalLM,4,2.185927,6.591722,3.407244,9.550382,3.107351,1.355520,0.274644,1.324941,6.465571
cuda,BartForConditionalGeneration,2,5.968372,15.651421,10.636644,22.288251,10.855141,3.570951,1.144500,2.518403,17.532132
cuda,BertForMaskedLM,64,2.754827,5.587955,3.500922,8.539958,3.718257,1.483450,0.313031,6.887765,2.257993
cuda,BertForQuestionAnswering,128,2.778171,5.569855,3.735721,8.075083,3.273087,1.481516,0.309922,6.351013,1.814907
cuda,BigBird,1,11.023131,7.436083,1.612438,11.375094,3.052893,1.260412,0.226156,5.664785,0.436034
cuda,BlenderbotSmallForCausalLM,64,1.469156,3.994667,1.937526,6.943620,2.706325,0.999536,0.171801,4.953829,2.242737
cuda,BlenderbotSmallForConditionalGeneration,64,3.960896,9.462480,6.287249,14.768953,6.147053,3.348462,0.656571,3.040022,11.767299
cuda,CamemBert,1,3.033457,5.192005,3.571796,7.294642,2.990499,1.316372,0.292650,5.782669,0.629708
cuda,DebertaForMaskedLM,4,7.100509,15.972697,3.622413,20.440277,4.938492,2.651767,0.343775,0.948751,8.314312
cuda,DebertaForQuestionAnswering,8,7.045737,16.127407,3.738009,20.485453,4.878947,2.517044,0.345875,1.792393,8.326124
cuda,DistilBertForMaskedLM,64,1.162803,3.316347,1.846480,5.483987,1.767183,0.784925,0.131486,4.071610,2.232679
cuda,DistilBertForQuestionAnswering,64,1.192855,3.524405,1.759494,5.406358,1.752542,0.783207,0.125388,3.890251,1.910478
cuda,DistillGPT2,1,1.289944,3.174202,1.058927,5.021780,1.546298,0.655467,0.109895,2.953089,3.587387
cuda,ElectraForCausalLM,32,2.899613,7.709427,3.493799,11.614395,3.859356,1.884183,0.315142,3.766832,7.508212
cuda,ElectraForQuestionAnswering,64,2.766181,5.583821,3.735888,8.094058,3.271122,1.472018,0.312245,6.353527,2.026489
cuda,GPT2ForSequenceClassification,4,2.577496,5.154999,2.541583,7.859305,3.362236,1.334735,0.246801,5.338872,1.383498
cuda,LayoutLMForMaskedLM,16,3.218054,5.723341,3.360151,9.013397,4.184339,1.525635,0.316265,6.762330,2.155701
cuda,LayoutLMForSequenceClassification,16,3.160460,6.065979,3.275413,10.298226,4.647020,2.117562,0.316293,7.891065,6.665761
cuda,M2M100ForConditionalGeneration,8,6.172896,13.835922,6.649683,23.979103,10.516184,3.553900,0.877177,18.759996,17.034391
cuda,MBartForCausalLM,32,2.289857,7.112134,3.733955,10.527255,3.792557,1.543017,0.322453,1.297693,7.253816
cuda,MBartForConditionalGeneration,16,6.168970,14.865216,11.575031,22.925818,11.760099,3.969477,1.350429,2.105102,19.901155
cuda,MT5ForConditionalGeneration,8,5.148093,8.781348,6.265188,14.810694,7.066472,2.190667,0.510257,12.475598,6.199097
cuda,MegatronBertForCausalLM,16,5.618646,11.028607,8.996600,16.253337,8.756968,3.065836,0.928051,14.440123,2.939245
cuda,MegatronBertForQuestionAnswering,16,5.623422,11.490129,8.638287,16.173897,8.132853,3.023992,0.921639,13.538593,2.351236
cuda,MobileBertForMaskedLM,32,13.295072,12.716879,12.965220,28.086229,17.026634,5.044617,2.721010,28.728351,5.092268
cuda,MobileBertForQuestionAnswering,64,13.260179,12.638341,12.553413,27.942456,16.205371,5.868811,2.683408,28.235383,3.897473
cuda,OPTForCausalLM,32,2.293168,6.161237,2.531972,9.870100,4.118263,1.542834,0.284119,2.354887,6.331454
cuda,PLBartForCausalLM,32,1.187371,4.733403,1.809555,6.911407,1.765996,0.779173,0.122221,1.514356,4.215505
cuda,PLBartForConditionalGeneration,16,3.222828,8.034764,4.659417,12.699174,4.430031,2.605841,0.418987,4.236705,9.460455
cuda,PegasusForCausalLM,32,2.486356,7.256336,3.216101,11.486981,4.039028,1.508940,0.311968,1.399843,7.552908
cuda,PegasusForConditionalGeneration,16,5.883271,13.640370,8.822293,21.567118,9.395341,3.830366,0.900498,2.639159,17.476738
cuda,RobertaForCausalLM,64,2.865054,6.477142,3.643748,9.430440,3.449096,2.017605,0.316924,1.511958,7.092343
cuda,RobertaForQuestionAnswering,128,2.810588,5.584093,3.773439,7.986633,3.281216,1.475377,0.311412,6.285966,0.561038
cuda,Speech2Text2ForCausalLM,128,1.414097,5.464381,1.107296,8.669299,1.824676,0.756708,0.122264,1.461502,4.362401
cuda,T5ForConditionalGeneration,4,3.477949,7.600295,3.815298,11.406042,4.406778,1.582133,0.312288,7.137619,7.747939
cuda,T5Small,1,3.456524,7.167031,2.928023,10.970031,4.201010,1.355991,0.290578,8.008392,6.856516
cuda,TrOCRForCausalLM,32,2.225937,6.614944,3.503687,9.790257,3.233088,1.462477,0.291377,1.359848,6.781198
cuda,XGLMForCausalLM,8,4.804848,12.917969,8.627368,19.639242,8.868904,3.015422,0.830294,30.890149,15.575196
cuda,YituTechConvBert,1,4.065493,8.764281,5.750097,13.609652,5.058167,1.979607,0.482069,16.287170,10.754541
