
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,1,0.8541,98.8809,59.4162,0.3852
cuda,BartForCausalLM,4,0.7549,146.8259,10.0027,0.3748
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,0.7410,102.1711,10.7864,0.3786
cuda,BertForQuestionAnswering,128,0.7780,142.4040,10.5926,0.3554
cuda,BigBird,1,1.0378,179.6176,30.2992,0.4483
cuda,BlenderbotSmallForCausalLM,64,0.7199,81.6708,6.6193,0.3687
cuda,BlenderbotSmallForConditionalGeneration,64,0.7317,150.6582,18.5728,0.3960
cuda,CamemBert,1,1.7797,21.9110,10.1528,0.4160
cuda,DebertaForMaskedLM,4,0.7910,79.1363,35.9631,0.3623
cuda,DebertaForQuestionAnswering,8,0.7227,104.0592,35.6433,0.3252
cuda,DistilBertForMaskedLM,64,0.7098,63.8108,5.7938,0.3635
cuda,DistilBertForQuestionAnswering,64,0.7434,41.1213,5.7762,0.3468
cuda,DistillGPT2,1,1.3009,16.2129,4.6372,0.4018
cuda,ElectraForCausalLM,32,0.7154,122.2111,11.2208,0.3928
cuda,ElectraForQuestionAnswering,64,0.7678,149.2721,10.7599,0.3384
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.7561,148.3155,11.5922,0.3662
cuda,LayoutLMForSequenceClassification,16,0.7710,126.4202,11.9527,0.3632
cuda,M2M100ForConditionalGeneration,8,1.4101,77.3277,23.4747,0.4655
cuda,MBartForCausalLM,32,0.7568,92.5437,9.7276,0.3996
cuda,MBartForConditionalGeneration,16,1.0059,116.3129,30.4818,0.4002
cuda,MT5ForConditionalGeneration,8,1.5333,58.2897,21.2695,0.4067
cuda,MegatronBertForCausalLM,16,1.0659,84.4680,23.6376,0.4044
cuda,MegatronBertForQuestionAnswering,16,1.0636,76.6750,22.3992,0.4110
cuda,MobileBertForMaskedLM,32,1.9714,106.0787,58.6878,0.3466
cuda,MobileBertForQuestionAnswering,64,1.5223,119.8433,57.7499,0.3107
cuda,OPTForCausalLM,32,0.7734,69.9730,11.3585,0.3724
cuda,PLBartForCausalLM,32,0.7962,49.4170,5.0119,0.3978
cuda,PLBartForConditionalGeneration,16,1.0572,53.3969,13.8708,0.4146
cuda,PegasusForCausalLM,32,0.7506,91.9867,10.4479,0.4175
cuda,PegasusForConditionalGeneration,16,1.0102,115.0460,28.7618,0.4377
cuda,RobertaForCausalLM,64,0.7540,106.9770,10.5112,0.3788
cuda,RobertaForQuestionAnswering,128,0.7800,142.8487,10.9546,0.3554
cuda,Speech2Text2ForCausalLM,128,0.7105,42.0915,5.6004,0.3532
cuda,T5ForConditionalGeneration,4,0.7577,135.6551,13.7986,0.3625
cuda,T5Small,1,1.2379,53.5356,13.6054,0.3618
cuda,TrOCRForCausalLM,32,0.7603,92.3960,10.1009,0.3997
cuda,XGLMForCausalLM,8,0.9339,94.0604,28.1929,0.4336
cuda,YituTechConvBert,1,2.3483,27.3558,17.2562,0.4315
