dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,31.493320,29.081107,25.601367,18.011651,7.925995,28.973822,3.403465,1.626200,0.164872,3.055910,7.113779,22.113884
cuda,AlbertForQuestionAnswering,4,29.831877,27.424723,23.740147,16.223154,7.827780,25.376085,3.369621,1.613515,0.161488,1.091009,3.701278,18.237397
cuda,BartForCausalLM,4,34.603016,30.019287,26.212752,17.758116,7.660571,23.502601,4.176007,2.480301,0.246777,4.476855,2.795535,18.131875
cuda,BartForConditionalGeneration,2,68.195159,55.760311,52.031750,28.711466,21.163563,30.965720,11.675203,5.879518,1.489718,0.956734,0.457885,24.985195
cuda,BertForMaskedLM,16,36.310189,30.900575,27.049338,17.600447,7.818264,25.997705,5.203869,2.364361,0.345345,0.585121,6.782297,17.041361
cuda,BertForQuestionAnswering,16,34.880867,29.591712,26.277843,16.820449,7.860618,21.956816,5.192094,2.379148,0.338729,0.231708,6.327782,13.473509
cuda,BlenderbotSmallForCausalLM,64,26.041233,22.809975,19.086569,12.948920,5.323829,20.346292,2.807609,1.675384,0.165722,4.224112,3.022647,17.121936
cuda,BlenderbotSmallForConditionalGeneration,64,47.779269,40.154780,36.348572,20.987994,13.642293,24.680443,8.106236,3.959529,0.767673,1.760838,2.317238,19.490748
cuda,CamemBert,16,36.255617,30.876165,27.046936,17.658334,7.969299,22.881179,5.293523,2.409160,0.348395,0.586549,5.528179,14.020863
cuda,DebertaForMaskedLM,4,40.495678,33.900089,30.319360,22.210479,6.814653,30.233644,4.495828,2.506502,0.318317,17.092290,3.236470,32.272363
cuda,DebertaForQuestionAnswering,8,41.144084,34.411154,30.772956,22.226094,6.814630,31.556900,4.478128,2.523263,0.317859,17.581040,3.799716,34.064162
cuda,DebertaV2ForMaskedLM,1,64.058453,49.513077,45.686548,29.656398,14.435627,35.487099,6.599065,4.205787,0.633288,39.172417,1.413565,60.107007
cuda,DebertaV2ForQuestionAnswering,2,58.047062,43.140535,39.817055,23.242670,15.036168,27.611952,7.743165,4.829242,0.669789,39.494226,59.577084
cuda,DistilBertForMaskedLM,128,21.865773,19.747300,16.273481,11.402050,4.586250,15.386376,2.301047,1.285463,0.147754,3.688628,9.193987,12.383367
cuda,DistilBertForQuestionAnswering,256,21.875730,19.786354,16.290006,11.392265,4.348215,16.226150,2.500942,1.284111,0.141622,3.434544,10.256239,12.741131
cuda,DistillGPT2,16,20.340176,18.322977,14.725526,10.614941,4.096293,14.800343,2.113657,1.146263,0.130760,1.027710,2.355564,9.416830
cuda,ElectraForCausalLM,32,43.326077,37.867376,34.231688,24.820824,8.184493,39.054465,5.428152,2.450430,0.355012,2.465943,14.663319,25.125365
cuda,ElectraForQuestionAnswering,64,35.424991,30.121376,26.426506,17.030133,8.005617,26.529677,5.225746,2.378393,0.345892,0.236130,6.973686,17.978179
cuda,GPT2ForSequenceClassification,4,28.967557,24.942322,21.386192,13.310780,6.946971,16.230270,4.264739,2.131225,0.303188,0.461376,1.977966,10.541071
cuda,LayoutLMForMaskedLM,16,38.428872,33.164916,29.582843,20.228189,7.966035,27.327045,4.828994,2.738900,0.349460,3.246293,6.799752,18.761880
cuda,LayoutLMForSequenceClassification,16,39.500077,34.114178,30.281877,20.455321,8.098500,28.812626,4.835345,2.791694,0.351169,6.085434,9.150906,22.992204
cuda,M2M100ForConditionalGeneration,16,84.937367,66.646282,62.692734,37.442657,21.620378,45.272092,12.802025,7.355128,0.851649,18.375482,24.209455,48.568234
cuda,MBartForCausalLM,4,34.340615,29.720656,26.148404,17.480364,7.714040,23.614441,4.242567,2.494215,0.263970,4.574902,2.874382,18.675513
cuda,MBartForConditionalGeneration,2,69.452366,57.088799,53.385535,30.067695,21.632623,33.863393,12.329880,6.128008,1.584783,1.066032,0.401221,27.109565
cuda,MT5ForConditionalGeneration,16,55.715805,48.493113,44.706000,29.387750,14.260723,38.417827,6.808117,3.060507,0.450376,39.796988,73.937263,63.485291
cuda,MegatronBertForCausalLM,4,60.136065,48.648967,45.083924,26.930582,15.411381,33.265764,10.377333,4.817584,1.031819,2.236241,12.819005,24.771247
cuda,MegatronBertForQuestionAnswering,8,60.613410,48.889895,45.311647,26.788008,15.260357,33.041585,10.257828,4.758709,1.043069,2.532103,10.950464,24.837286
cuda,MobileBertForMaskedLM,64,82.444627,63.478666,59.903743,30.154195,27.627645,44.898203,14.412483,7.780454,4.207397,23.806198,46.595539,66.858232
cuda,MobileBertForQuestionAnswering,128,83.549219,64.581094,60.950773,31.107379,27.486433,47.248563,14.344351,7.738006,4.338814,18.807180,38.660797,63.116359
cuda,OPTForCausalLM,2,31.363178,26.867576,23.264900,14.405639,7.761986,20.412875,4.465219,2.582325,0.251216,4.711640,2.501530,18.729274
cuda,PLBartForCausalLM,8,25.465709,22.915217,19.349897,14.699501,4.269784,20.350302,2.250108,1.313382,0.126954,2.508625,1.941333,12.557678
cuda,PLBartForConditionalGeneration,4,47.401297,40.249910,36.505480,24.888710,10.335089,31.557586,5.744325,3.213273,0.338533,4.174656,3.867971,21.493493
cuda,PegasusForCausalLM,32,33.320995,28.854727,25.279241,16.852130,7.953122,23.393802,4.344653,2.512411,0.255186,5.248305,3.420066,19.995468
cuda,PegasusForConditionalGeneration,32,55.273383,50.319886,46.494540,26.358621,18.510408,34.399558,9.446543,5.016182,1.002623,2.567692,1.918132,29.587389
cuda,RobertaForCausalLM,16,39.680102,34.337611,30.744932,21.284775,7.942901,26.039833,5.329223,2.420845,0.342891,0.582924,5.871380,13.519956
cuda,RobertaForQuestionAnswering,16,35.492497,30.225222,26.575601,17.183216,7.806321,20.641054,5.153064,2.355482,0.345586,0.226014,5.168399,11.726563
cuda,Speech2Text2ForCausalLM,256,24.537544,22.179886,18.671613,14.446936,4.078095,20.522956,2.180054,1.275280,0.129294,2.786313,4.017611,13.062773
cuda,T5ForConditionalGeneration,4,41.620346,36.694160,33.118658,22.873558,9.692631,29.559615,4.658280,2.215117,0.302221,4.214611,11.631691,20.866364
cuda,T5Small,4,42.455046,37.458124,33.922288,23.372885,9.593898,29.905964,4.640606,2.189550,0.299515,4.653997,11.868878,21.053840
cuda,TrOCRForCausalLM,32,35.133374,30.540355,26.972515,18.401762,7.676646,23.972009,4.250134,2.503676,0.247751,3.492706,1.837660,16.991731
cuda,XGLMForCausalLM,8,56.477848,47.116993,43.265492,24.562734,15.687480,32.265800,8.684726,5.258824,0.517851,9.432335,5.071634,33.580752
cuda,YituTechConvBert,16,52.883644,45.200106,40.502598,25.900932,12.513942,38.567291,7.503627,3.877498,0.596036,1.167432,18.902369,26.712784
