dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.817890
cuda,AlbertForQuestionAnswering,2,1.881124
cuda,AllenaiLongformerBase,1,6.324361
cuda,BartForCausalLM,2,2.145857
cuda,BartForConditionalGeneration,1,4.853831
cuda,BertForMaskedLM,64,2.294055
cuda,BertForQuestionAnswering,64,2.369336
cuda,BlenderbotSmallForCausalLM,64,1.339828
cuda,BlenderbotSmallForConditionalGeneration,32,2.983264
cuda,CamemBert,1,2.299825
cuda,DistilBertForMaskedLM,16,1.322878
cuda,DistilBertForQuestionAnswering,32,1.298225
cuda,DistillGPT2,1,1.072048
cuda,ElectraForCausalLM,1,2.075767
cuda,ElectraForQuestionAnswering,64,2.062418
cuda,GPT2ForSequenceClassification,4,2.016554
cuda,LayoutLMForMaskedLM,16,2.467411
cuda,LayoutLMForSequenceClassification,16,2.499486
cuda,M2M100ForConditionalGeneration,2,67.055422
cuda,MBartForCausalLM,16,2.288965
cuda,MBartForConditionalGeneration,8,4.919482
cuda,MT5ForConditionalGeneration,2,4.473561
cuda,MegatronBertForCausalLM,2,4.581495
cuda,MegatronBertForQuestionAnswering,8,4.619230
cuda,MobileBertForMaskedLM,16,9.726456
cuda,MobileBertForQuestionAnswering,32,9.723948
cuda,OPTForCausalLM,4,2.101232
cuda,PLBartForCausalLM,16,1.297468
cuda,PLBartForConditionalGeneration,8,2.483690
cuda,PegasusForCausalLM,8,27.156581
cuda,PegasusForConditionalGeneration,4,30.554580
cuda,RobertaForCausalLM,4,2.305332
cuda,RobertaForQuestionAnswering,64,2.354447
cuda,Speech2Text2ForCausalLM,64,2.287083
cuda,T5ForConditionalGeneration,4,3.105103
cuda,T5Small,1,3.129601
cuda,TrOCRForCausalLM,8,2.143028
cuda,XGLMForCausalLM,1,129.896320
cuda,XLNetLMHeadModel,4,4.886849
cuda,YituTechConvBert,1,3.085085
