dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,dcgan,32,0.351111,0.247688
cuda,demucs,4,0.686045
cuda,densenet121,4,2.070494,6.109509
cuda,dlrm,2048,0.614034,0.391590
cuda,drq,1,0.410902,0.331271
cuda,hf_Albert,8,1.463603,4.342703
cuda,hf_Bart,4,2.012206,5.535878
cuda,hf_Bert,4,1.775635,4.208431
cuda,hf_BigBird,2,8.521123,4.462470
cuda,hf_DistilBert,8,0.857345,2.095008
cuda,hf_GPT2,4,1.785425,3.884287
cuda,hf_Longformer,2,5.077953,12.588956
cuda,hf_T5,8,2.572135,5.832366
cuda,mnasnet1_0,32,0.869123,1.691480
cuda,mobilenet_v2,96,0.874838,2.048584
cuda,moco,32,1.997693,0.234722
cuda,nvidia_deeprecommender,256,0.385537,0.282817
cuda,pytorch_stargan,16,0.591327,1.175735
cuda,pytorch_unet,1,0.630102,0.846593
cuda,resnet18,16,0.560160,0.771270
cuda,resnet50,32,0.946710,1.966619
cuda,resnext50_32x4d,8,0.933611,1.956024
cuda,soft_actor_critic,256,0.317151,0.199030
cuda,squeezenet1_1,32,0.530727,0.775554
cuda,timm_efficientnet,32,1.487612,2.843246
cuda,timm_regnet,32,1.934294,3.547206
cuda,timm_vision_transformer,8,1.099566,3.079730
cuda,timm_vovnet,32,1.060308,1.552787
cuda,tts_angular,64,0.521509,0.146628
cuda,vgg16,64,0.439390,0.471660
