dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.252323,17.692846,14.812897,7.852606,2.037131,13.137852,3.180691,1.526050,0.151554,6.859018,10.268587
cuda,AlbertForQuestionAnswering,4,20.707809,17.879813,14.917602,8.043856,2.237465,12.855834,2.958864,1.522633,0.147995,3.380062,9.943625
cuda,AllenaiLongformerBase,4,83.328478,72.149474,68.831481,45.147048,8.894536,56.804192,22.528731,7.729242,0.441477,5.233921,28.296871
cuda,BartForCausalLM,4,29.952445,23.582332,20.626510,13.331375,2.278483,18.419762,3.997109,2.132637,0.212451,2.836271,10.536228
cuda,BartForConditionalGeneration,2,56.062034,43.186606,40.217506,20.939330,5.982277,25.529801,10.134290,4.853848,1.264650,0.446179,18.362376
cuda,BertForMaskedLM,16,26.597404,21.048015,18.191857,10.366678,2.492275,14.304306,3.819577,1.971842,0.291595,2.994145,9.582873
cuda,BertForQuestionAnswering,16,25.990505,20.461610,17.598027,9.851760,2.483415,13.773292,3.834690,1.979896,0.283986,2.619242,9.638622
cuda,BlenderbotForCausalLM,4,44.065535,32.683882,29.839058,15.214979,4.517866,21.712548,6.956063,4.407119,0.424138,9.336313,17.559399
cuda,BlenderbotSmallForCausalLM,64,23.142705,18.858980,15.226715,10.325109,1.404083,17.719557,2.940220,1.453703,0.142503,3.042721,10.925014
cuda,BlenderbotSmallForConditionalGeneration,64,38.864606,30.996378,27.279869,14.493572,3.993910,19.042127,6.199836,3.720782,0.642271,2.316609,13.663337
cuda,CamemBert,16,27.766094,22.061320,18.590442,10.328105,2.529724,13.501616,3.836851,1.958302,0.292171,1.653406,8.945339
cuda,DebertaForMaskedLM,4,35.472832,27.953285,24.264752,17.288733,2.165670,26.040956,4.447016,2.474367,0.294724,2.909588,14.203679
cuda,DebertaForQuestionAnswering,8,34.340959,27.072739,23.741885,16.755011,2.175882,25.468707,4.629419,2.245180,0.293700,4.135718,14.419560
cuda,DebertaV2ForMaskedLM,1,50.408773,34.841254,31.860783,17.565576,3.097908,23.841064,5.551056,3.464264,0.572227,1.474557,16.204313
cuda,DebertaV2ForQuestionAnswering,2,48.188378,32.641805,29.673286,15.917545,3.539911,22.522653,6.941728,4.027818,0.585658,16.809872
cuda,DistilBertForMaskedLM,128,18.956015,16.471820,12.878486,8.695416,1.585993,12.305417,1.959721,1.078024,0.121544,8.871995,6.884867
cuda,DistilBertForQuestionAnswering,256,18.901343,16.352045,12.696486,8.519268,1.370129,12.503688,2.249229,1.095368,0.114692,9.581901,7.036995
