dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.481183,10.912404,1.562450,39.015716,2.174925,0.921036,0.133037,7.454789,37.204051
cuda,AlbertForQuestionAnswering,2,1.481719,12.160043,1.529254,37.587883,2.174747,0.937148,0.134266,1.306547,28.349612
cuda,BartForCausalLM,2,1.571793,25.796710,1.767145,49.343193,2.636734,1.044467,0.211379,7.009574,32.415026
cuda,BartForConditionalGeneration,1,4.418951,58.220309,3.735227,99.775855,5.580271,2.671288,0.717634,0.734651,46.252760
cuda,BertForMaskedLM,64,2.194870,38.238021,2.105363,57.339498,3.208929,1.179165,0.248327,9.385646,30.690217
cuda,BertForQuestionAnswering,64,2.202918,33.398646,2.069095,46.162989,3.174603,1.165231,0.241680,0.466480,15.395708
cuda,BigBird,1,9.083832,11.231534,1.240407,24.351961,2.037064,0.929087,0.183167,9.877178,24.353232
cuda,BlenderbotSmallForCausalLM,64,1.086598,16.735762,1.250958,40.400511,1.926107,0.780141,0.137550,10.790882,35.769173
cuda,BlenderbotSmallForConditionalGeneration,32,2.965673,38.242920,2.805078,76.335446,4.593436,1.908454,0.460941,17.954931,59.008042
cuda,CamemBert,1,2.188219,31.836431,1.841745,46.067252,2.888799,1.004786,0.227607,2.622469,18.791924
cuda,DebertaForMaskedLM,4,6.120710,28.433208,2.879118,48.966954,3.932170,1.872284,0.306409,20.485738,44.145170
cuda,DebertaForQuestionAnswering,4,6.360327,23.274961,2.831067,36.688936,3.911523,1.860297,0.307136,19.344322,35.832727
cuda,DistilBertForMaskedLM,16,0.831572,18.854655,1.260987,35.292580,1.436266,0.619394,0.107103,9.955800,27.706484
cuda,DistilBertForQuestionAnswering,32,0.828092,20.830132,1.212134,38.593741,1.417924,0.609503,0.108363,13.928363,32.954536
cuda,DistillGPT2,1,0.989530,25.318165,0.757061,40.384388,1.499575,0.546755,0.085574,16.198021,32.067459
cuda,ElectraForCausalLM,1,2.140482,32.978785,1.861781,52.140391,2.896683,1.016766,0.228586,2.829556,23.949647
cuda,ElectraForQuestionAnswering,64,2.175094,39.517512,2.112265,57.650968,3.198297,1.199259,0.253207,9.759146,30.101026
cuda,GPT2ForSequenceClassification,4,2.137456,49.022780,1.728574,64.663666,3.149093,1.136833,0.195208,4.771891,22.229345
cuda,GoogleFnet,1,1.098734,9.437872,0.933478,24.193939,1.389319,0.621025,0.104668,6.840605,22.601527
cuda,LayoutLMForMaskedLM,16,2.302208,35.185755,2.186957,51.301912,3.283328,1.190178,0.249292,8.372981,26.774320
cuda,LayoutLMForSequenceClassification,16,2.380693,33.629432,2.126798,53.860820,3.838675,1.384755,0.252647,23.577469,46.035041
cuda,M2M100ForConditionalGeneration,2,4.090929,75.491977,3.691171,144.288604,5.906025,2.882370,0.633358,42.090029,114.806436
cuda,MBartForCausalLM,16,1.625040,32.474672,1.873341,59.453909,2.791949,1.175884,0.231242,6.872165,35.816360
cuda,MBartForConditionalGeneration,8,4.404930,58.933325,4.565819,104.072465,6.845247,3.336185,0.836926,12.508725,62.448010
cuda,MT5ForConditionalGeneration,2,4.301255,59.047237,2.871191,93.042758,4.548156,1.640810,0.397021,42.094615,79.143896
cuda,MegatronBertForCausalLM,2,4.226233,67.907486,3.737549,83.490623,7.262864,2.316024,0.647189,5.835570,25.743788
cuda,MegatronBertForQuestionAnswering,8,4.337245,72.301836,3.453046,87.986969,7.017329,2.092540,0.594709,6.442502,26.163301
cuda,MobileBertForMaskedLM,16,9.912822,35.446145,3.886856,66.959424,7.984300,3.510717,1.732632,16.964844,52.703945
cuda,MobileBertForQuestionAnswering,32,9.971076,32.487566,3.860450,61.193941,8.035483,3.493562,1.723516,10.186863,43.096433
cuda,OPTForCausalLM,4,1.631471,25.245313,1.650512,49.942024,3.007489,1.210466,0.241425,18.912432,45.344556
cuda,PLBartForCausalLM,16,0.835068,21.482070,1.239105,42.966946,1.434235,0.633386,0.102158,8.882944,31.655659
cuda,PLBartForConditionalGeneration,8,2.158295,42.170022,2.453191,84.958341,3.923599,1.573195,0.334527,27.254494,72.624312
cuda,PegasusForCausalLM,8,1.599903,27.747675,1.751657,49.863817,2.592278,1.046389,0.205630,11.996650,35.960359
cuda,PegasusForConditionalGeneration,4,4.074876,43.431052,4.154034,80.772568,6.097821,3.398972,0.627944,20.490189,62.226559
cuda,RobertaForCausalLM,4,2.145682,37.626926,2.256838,53.116446,3.291356,1.211724,0.248626,19.275955,37.118744
cuda,RobertaForQuestionAnswering,64,2.153079,33.966563,2.055759,46.046714,3.167562,1.161957,0.244063,0.458783,14.690878
cuda,Speech2Text2ForCausalLM,64,0.894210,22.701012,0.949774,47.080809,1.142434,0.574243,0.096531,7.563825,32.947503
cuda,T5ForConditionalGeneration,4,2.871993,70.721924,1.911344,99.565593,3.261343,1.230090,0.259482,16.362034,47.236876
