dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.0004
cuda,AlbertForQuestionAnswering,4,1.0002
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,8,1.0005
cuda,BartForConditionalGeneration,2,0.9999
cuda,BertForMaskedLM,64,0.9998
cuda,BertForQuestionAnswering,64,0.9999
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0039
cuda,BlenderbotSmallForConditionalGeneration,64,1.0076
cuda,CamemBert,1,1.0489
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,4,1.0165
cuda,DistilBertForMaskedLM,32,0.9995
cuda,DistilBertForQuestionAnswering,32,0.9994
cuda,DistillGPT2,1,1.0372
cuda,ElectraForCausalLM,32,1.0022
cuda,ElectraForQuestionAnswering,64,1.0004
cuda,GPT2ForSequenceClassification,4,1.0006
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.9996
cuda,LayoutLMForSequenceClassification,16,1.0006
cuda,M2M100ForConditionalGeneration,4,1.1355
cuda,MBartForCausalLM,16,0.9870
cuda,MBartForConditionalGeneration,8,1.0006
cuda,MT5ForConditionalGeneration,4,1.0219
cuda,MegatronBertForCausalLM,8,1.0020
cuda,MegatronBertForQuestionAnswering,8,1.0245
cuda,MobileBertForMaskedLM,16,1.0192
cuda,MobileBertForQuestionAnswering,32,1.0190
cuda,OPTForCausalLM,16,0.9858
cuda,PLBartForCausalLM,16,1.0085
cuda,PLBartForConditionalGeneration,8,1.0075
cuda,PegasusForCausalLM,16,1.0371
cuda,PegasusForConditionalGeneration,8,1.0469
cuda,RobertaForCausalLM,64,1.0000
cuda,RobertaForQuestionAnswering,64,0.9998
cuda,Speech2Text2ForCausalLM,64,1.1293
cuda,T5ForConditionalGeneration,4,0.9810
cuda,T5Small,1,1.0311
cuda,TrOCRForCausalLM,16,0.9999
cuda,XGLMForCausalLM,4,1.0467
cuda,XLNetLMHeadModel,8,0.9688
cuda,YituTechConvBert,1,1.0261
