dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.3758
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,8,1.0640
cuda,BartForConditionalGeneration,2,1.0008
cuda,BertForMaskedLM,64,1.0994
cuda,BertForQuestionAnswering,64,1.1752
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0204
cuda,BlenderbotSmallForConditionalGeneration,64,1.1019
cuda,CamemBert,1,1.5411
cuda,DebertaForMaskedLM,16,1.1794
cuda,DebertaForQuestionAnswering,16,1.3121
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,32,1.1671
cuda,DistilBertForQuestionAnswering,32,1.3328
cuda,DistillGPT2,1,1.6779
cuda,ElectraForCausalLM,32,1.1633
cuda,ElectraForQuestionAnswering,64,1.4803
cuda,GPT2ForSequenceClassification,4,1.3797
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.2349
cuda,LayoutLMForSequenceClassification,16,1.3314
cuda,M2M100ForConditionalGeneration,0,0.0000
cuda,MBartForCausalLM,16,1.0485
cuda,MBartForConditionalGeneration,8,0.9968
cuda,MT5ForConditionalGeneration,4,1.5694
cuda,MegatronBertForCausalLM,8,1.2425
cuda,MegatronBertForQuestionAnswering,0,0.0000
cuda,MobileBertForMaskedLM,16,1.6402
cuda,MobileBertForQuestionAnswering,32,1.4318
cuda,OPTForCausalLM,16,1.0762
cuda,PLBartForCausalLM,16,1.0576
cuda,PLBartForConditionalGeneration,8,1.0096
cuda,PegasusForCausalLM,16,1.0332
cuda,PegasusForConditionalGeneration,8,1.1236
cuda,RobertaForCausalLM,64,1.0974
cuda,RobertaForQuestionAnswering,64,1.1579
cuda,Speech2Text2ForCausalLM,64,1.3145
cuda,T5ForConditionalGeneration,4,1.0283
cuda,T5Small,1,1.6702
cuda,TrOCRForCausalLM,16,1.0662
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,1.4480
