dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,16.576193,14.602504,11.913485,6.493429,1.658045,12.266297,3.162957,1.425018,0.145167,6.643808,7.574281
cuda,AlbertForQuestionAnswering,4,17.130742,15.167351,12.016231,6.592845,1.647372,12.660127,3.161190,1.421577,0.142476,3.204808,7.855632
cuda,AllenaiLongformerBase,4,71.650318,62.871377,60.086105,38.142650,7.829694,52.258828,22.283647,7.363518,0.427783,4.087509,22.865346
cuda,BartForCausalLM,4,21.609017,18.210677,15.496213,9.493072,1.617624,15.406354,2.789430,1.700036,0.191661,1.840220,7.702085
cuda,BartForConditionalGeneration,2,39.787257,31.344137,28.646365,13.707587,4.325675,21.354082,8.030060,3.795861,1.002946,0.443731,12.402296
cuda,BertForMaskedLM,16,20.780420,17.220906,13.887578,7.605554,1.765119,13.204223,2.888064,2.090238,0.266882,2.523605,7.528553
cuda,BertForQuestionAnswering,16,20.538589,16.984079,13.765910,7.476548,1.763008,12.984950,3.395153,1.579211,0.257752,2.295237,7.442311
cuda,BlenderbotForCausalLM,4,30.895020,24.508270,21.658531,10.399025,3.363876,19.065080,5.496814,3.343394,0.367742,9.508926,12.354044
cuda,BlenderbotSmallForCausalLM,64,17.210488,14.324494,11.275691,7.531422,1.101713,14.403569,2.064492,1.159422,0.129413,2.435929,8.090018
cuda,BlenderbotSmallForConditionalGeneration,64,28.465481,23.049642,19.769420,9.756272,2.991969,15.879760,4.785669,2.559828,0.549907,2.309314,9.383921
cuda,CamemBert,16,20.651868,17.094049,13.918201,7.669252,1.768136,12.329963,3.398813,1.563346,0.261968,1.253196,6.606708
cuda,DebertaForMaskedLM,4,26.779380,21.052220,17.962479,11.958656,1.850275,19.626503,3.286362,1.763371,0.255954,3.241120,9.765116
cuda,DebertaForQuestionAnswering,8,29.259285,23.638277,20.098042,14.146749,2.041843,23.499458,3.012884,1.742440,0.252666,3.132113,11.639665
cuda,DebertaV2ForMaskedLM,1,38.404381,27.303278,24.084133,14.101959,2.074137,21.738260,3.586059,2.651343,0.490036,1.428394,10.162312
