dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6370,163.1393,34.6981,1.4448
cuda,AlbertForQuestionAnswering,4,1.6468,161.0515,34.1759,1.4834
cuda,AllenaiLongformerBase,4,1.5691,126.0361,101.0822,0.8087
cuda,BartForCausalLM,4,1.5065,75.0134,40.2868,1.0428
cuda,BartForConditionalGeneration,2,1.4707,94.4569,97.5941,1.0845
cuda,BertForMaskedLM,16,1.5981,69.1195,41.5071,1.0101
cuda,BertForQuestionAnswering,16,1.7878,53.6540,41.0991,1.1052
cuda,BlenderbotForCausalLM,4,1.1494,81.5838,76.3025,0.8012
cuda,BlenderbotSmallForCausalLM,64,1.2305,48.3684,28.0877,0.9188
cuda,BlenderbotSmallForConditionalGeneration,64,1.4283,79.5047,65.3867,1.0831
cuda,CamemBert,16,1.5423,78.2452,41.4229,1.0078
cuda,DebertaForMaskedLM,4,1.0454,61.9830,57.0577,0.9398
cuda,DebertaForQuestionAnswering,8,1.1380,66.7806,57.0969,1.0533
cuda,DebertaV2ForMaskedLM,1,0.8573,142.5927,96.7164,0.7700
cuda,DebertaV2ForQuestionAnswering,2,0.8546,132.7999,96.5366,0.7656
cuda,DistilBertForMaskedLM,128,1.2220,69.2375,25.8939,0.9401
cuda,DistilBertForQuestionAnswering,256,1.4388,72.0243,25.3067,1.1124
cuda,DistillGPT2,16,1.6716,63.6142,23.1324,1.0681
cuda,ElectraForCausalLM,32,1.8592,47.6753,48.5773,0.9678
cuda,ElectraForQuestionAnswering,64,2.0845,55.7209,44.0757,1.1856
cuda,GPT2ForSequenceClassification,4,2.1267,42.8349,37.6966,1.2101
cuda,LayoutLMForMaskedLM,16,1.6445,69.6328,44.7925,1.0088
cuda,LayoutLMForSequenceClassification,16,1.8235,54.1013,50.0430,1.1031
cuda,M2M100ForConditionalGeneration,16,1.5512,82.0368,107.7843,0.8751
cuda,MBartForCausalLM,4,1.5101,74.9478,41.6954,1.0615
cuda,MBartForConditionalGeneration,2,1.4768,94.0016,97.2950,1.1036
cuda,MT5ForConditionalGeneration,16,2.0288,48.5688,80.2168,0.9078
cuda,MegatronBertForCausalLM,4,1.5883,56.4485,79.1572,0.9433
cuda,MegatronBertForQuestionAnswering,8,1.6572,86.0458,79.5250,1.0038
cuda,MobileBertForMaskedLM,64,1.7349,108.2780,137.0811,1.0349
cuda,MobileBertForQuestionAnswering,128,1.6680,126.4829,135.7522,0.8116
cuda,OPTForCausalLM,2,2.4013,69.5064,40.7724,1.3058
cuda,PLBartForCausalLM,8,1.6054,70.6839,23.8143,0.9615
cuda,PLBartForConditionalGeneration,4,1.6626,70.6879,54.3163,1.0389
cuda,PegasusForCausalLM,32,1.2003,58.5623,41.4260,0.9147
cuda,PegasusForConditionalGeneration,32,1.3207,106.8745,86.1360,1.1558
cuda,RobertaForCausalLM,16,1.7125,68.1908,40.6270,1.0101
cuda,RobertaForQuestionAnswering,16,1.7991,53.5474,39.7512,1.1046
cuda,Speech2Text2ForCausalLM,256,1.5270,35.1835,23.7978,0.9462
cuda,T5ForConditionalGeneration,4,1.7477,58.9692,47.7002,1.1625
cuda,T5Small,4,1.7571,58.9079,47.7458,1.1625
cuda,TrOCRForCausalLM,32,1.2600,109.8077,39.1026,0.9578
cuda,XGLMForCausalLM,8,1.6869,62.5710,110.8947,0.8078
cuda,XLNetLMHeadModel,8,1.8546,149.3664,97.9699,1.0487
cuda,YituTechConvBert,16,1.4246,94.8189,70.8904,1.0026
