dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.054587,23.892048,19.396191,3.570941,8.944846,5.702471,2.718158,0.191956,81.306273,74.517909
cuda,AlbertForQuestionAnswering,2,1.055265,23.603845,19.278042,3.497503,8.908576,5.717031,2.746206,0.190624,21.582337,14.969209
cuda,AllenaiLongformerBase,1,3.799905,91.743044,78.945683,11.940662,25.790642,16.976712,7.874321,0.295066,111.513586,70.511660
cuda,BartForCausalLM,2,0.998866,20.788384,16.001659,3.575955,8.874618,5.748627,2.661060,0.225648,47.269996,43.812977
cuda,BartForConditionalGeneration,1,2.851456,33.846780,20.697117,7.094160,27.895193,12.454978,5.482735,0.552204,14.849468
cuda,BertForMaskedLM,64,1.222905,24.743224,19.837759,3.820271,9.674292,6.256391,2.923462,0.247503,61.116333,54.872937
cuda,BertForQuestionAnswering,64,1.212606,19.510991,14.779219,3.751782,9.501027,6.156640,2.877192,0.243362,18.665894,17.238999
cuda,BlenderbotSmallForCausalLM,64,0.711868,17.705953,14.503414,2.451357,6.550195,4.214191,1.969510,0.158683,34.531629,29.093332
cuda,BlenderbotSmallForConditionalGeneration,32,1.703965,30.818808,22.489106,5.990645,14.703144,9.402436,4.615956,0.398634,66.284511,64.651858
cuda,CamemBert,1,1.209213,19.209381,14.428373,2.907903,8.557786,5.636137,2.455055,0.235826,48.144568,45.281321
cuda,DebertaForMaskedLM,4,2.968444,48.248504,43.430724,5.822190,14.726029,9.104283,4.986895,0.376075,70.943343,48.248048
cuda,DebertaForQuestionAnswering,4,3.005928,47.832804,42.942379,5.810848,14.853030,9.185951,5.053439,0.384467,48.524072,26.432216
cuda,DistilBertForMaskedLM,16,0.490021,13.308443,10.758981,2.004815,5.392471,3.283951,1.793674,0.123484,19.275608,15.965859
cuda,DistilBertForQuestionAnswering,32,0.497745,21.468840,19.081297,1.956136,5.303991,3.220236,1.751779,0.124267,35.191988,23.563347
cuda,DistillGPT2,1,0.627638,17.020769,15.063931,1.312016,3.890867,2.412276,1.178988,0.103894,40.257697,30.437822
cuda,ElectraForCausalLM,1,1.210308,18.463350,13.717349,2.916702,8.602025,5.649190,2.463498,0.238457,59.794437,57.695721
cuda,ElectraForQuestionAnswering,64,1.203160,39.298258,34.578366,3.596097,9.841067,6.233885,2.891890,0.244581,100.002553,78.960306
cuda,GPT2ForSequenceClassification,4,1.310193,24.318954,20.486693,3.232184,8.663335,5.595925,2.602788,0.210124,44.992148,36.657556
cuda,LayoutLMForMaskedLM,16,1.307919,20.194247,15.351550,3.898490,9.883699,6.424779,2.973082,0.252564,34.961389,33.496047
cuda,LayoutLMForSequenceClassification,16,1.329876,13.773284,8.873605,3.538868,10.480626,6.719472,3.079235,0.250503,15.716344,20.964209
cuda,M2M100ForConditionalGeneration,2,2.639318,37.363823,26.436501,8.518041,22.260154,14.124329,7.090323,0.614372,69.789989,74.358692
cuda,MBartForCausalLM,16,0.984810,17.018526,12.381937,3.647370,9.371449,6.062028,2.839233,0.232972,38.054456,38.788053
cuda,MT5ForConditionalGeneration,2,2.985652,38.720489,30.642945,6.106416,13.501095,8.903216,3.818235,0.406682,80.101945,69.225057
cuda,MegatronBertForCausalLM,2,2.725748,38.554830,28.515786,7.931592,19.713653,13.184550,5.701523,0.481665,43.265630,42.597686
cuda,MegatronBertForQuestionAnswering,8,2.786281,36.354440,26.314903,7.180739,18.689848,12.656020,5.257208,0.450340,56.481885,56.238170
cuda,MobileBertForMaskedLM,16,6.634419,50.709673,30.154332,10.207460,34.902630,23.114409,10.269691,1.008976,89.102220,104.422850
cuda,MobileBertForQuestionAnswering,32,6.520507,45.178601,24.847153,10.101751,34.979125,23.196708,10.245025,1.018861,61.704659,82.298312
cuda,PLBartForCausalLM,16,0.555733,13.664865,11.269843,2.104184,4.712167,2.919833,1.505918,0.120257,20.009353,15.603857
cuda,PegasusForCausalLM,8,1.017277,16.646063,12.152560,3.416970,9.203742,5.973110,2.759403,0.230087,22.347070,22.913094
cuda,PegasusForConditionalGeneration,4,2.471116,37.398957,25.509943,8.883123,22.832937,14.714530,7.101349,0.601617,62.081781,68.535908
cuda,RobertaForCausalLM,4,1.202969,25.849431,21.109485,4.215631,9.800281,6.358921,2.965243,0.250303,35.501952,28.510219
cuda,RobertaForQuestionAnswering,64,1.221412,14.933071,9.941838,3.872050,9.603202,6.232674,2.904231,0.245779,7.600679,11.234697
cuda,Speech2Text2ForCausalLM,64,0.598742,19.274174,17.380778,1.698075,5.074149,3.106599,1.646958,0.124218,46.846928,36.285561
cuda,T5ForConditionalGeneration,4,2.060838,32.404336,26.857586,3.809747,9.480752,6.132252,2.737942,0.289908,70.579494,57.311745
cuda,T5Small,1,2.056975,26.585497,21.019532,3.071277,7.985154,5.165210,2.234511,0.280771,70.769497,60.908745
cuda,TrOCRForCausalLM,8,0.961234,14.117844,9.428579,3.485250,8.728682,5.700554,2.622618,0.219307,18.383664,21.262468
cuda,YituTechConvBert,1,1.958531,40.533442,33.283045,4.326333,12.542097,8.197994,3.702427,0.345397,78.933590,62.678626
