dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.682479,15.747952,1.345924,40.599332,2.781537,0.995705,0.142634,8.942608,35.238863
cuda,AlbertForQuestionAnswering,2,1.683164,14.801159,1.322479,33.142272,2.775614,0.999111,0.141192,0.582714,20.343651
cuda,BartForCausalLM,2,10.337851,25.355736,1.669436,51.163103,2.864619,1.234136,0.257093,8.413696,36.003940
cuda,BartForConditionalGeneration,1,27.596323,50.069715,2.728582,91.690352,8.194862,2.609582,0.999738,1.071434,45.726496
cuda,BertForMaskedLM,64,5.695490,32.139239,1.761508,50.440495,3.235114,1.323877,0.287818,10.958085,31.140592
cuda,BertForQuestionAnswering,64,5.620821,29.860333,1.448827,44.029058,3.464703,1.312241,0.278696,0.491225,16.227586
cuda,BigBird,1,13.355820,14.573427,1.142395,29.391197,2.389282,1.165370,0.213895,10.642216,26.738053
cuda,BlenderbotSmallForCausalLM,64,5.157822,16.030220,0.986987,38.853987,2.255621,0.886740,0.158319,12.963125,36.851293
cuda,BlenderbotSmallForConditionalGeneration,32,13.506882,34.462437,2.273433,71.154051,5.992390,2.193501,0.579901,19.202827,58.360554
cuda,CamemBert,1,5.824734,30.156430,1.571738,46.390800,2.908035,1.165469,0.265321,3.085059,21.010309
cuda,DebertaForMaskedLM,4,8.645333,29.878080,2.457688,51.136231,4.667813,2.069138,0.338986,20.876332,44.859589
cuda,DebertaForQuestionAnswering,4,8.416279,24.276927,2.524530,38.941327,4.537108,2.016133,0.332288,19.340704,36.792913
cuda,DistilBertForMaskedLM,16,1.994203,18.024599,0.905772,32.465109,1.706959,0.702584,0.120278,10.288166,25.697532
cuda,DistilBertForQuestionAnswering,32,1.970654,20.069999,0.866528,36.430887,1.640298,0.699606,0.116129,14.201841,31.490512
cuda,DistillGPT2,1,1.683623,18.536515,0.801784,33.980964,1.332726,0.587192,0.098956,18.458257,34.757109
cuda,ElectraForCausalLM,1,5.858500,31.178710,1.586615,51.947108,2.931216,1.182001,0.267094,3.603346,26.077495
cuda,ElectraForQuestionAnswering,64,5.690433,34.975864,1.759132,53.131942,3.194011,1.317184,0.283462,10.750503,30.785274
cuda,GPT2ForSequenceClassification,4,4.261253,34.744273,1.692839,50.585737,2.898188,1.245275,0.228947,6.304648,23.938963
cuda,LayoutLMForMaskedLM,16,6.055593,32.326176,1.784984,50.130839,3.276725,1.337135,0.294683,10.022725,29.733253
cuda,LayoutLMForSequenceClassification,16,5.921209,30.776214,1.751223,51.264530,3.857691,1.945256,0.286694,24.733483,47.091867
cuda,M2M100ForConditionalGeneration,2,27.082907,55.711873,3.234764,121.912971,6.615813,3.681811,0.723788,42.122671,111.819267
cuda,MBartForCausalLM,16,10.341030,26.236536,1.507491,52.518074,3.102393,1.729125,0.275601,7.763494,35.668696
cuda,MBartForConditionalGeneration,8,28.138486,49.022954,3.407685,98.303318,9.221531,3.144478,1.100383,13.823957,67.345542
cuda,MT5ForConditionalGeneration,2,7.986434,64.574581,2.476093,128.574831,5.566450,2.624319,0.431956,32.538127,99.217264
cuda,MegatronBertForCausalLM,2,17.180436,60.310322,3.491984,81.278060,7.352022,2.674584,0.810945,6.157884,30.861840
cuda,MegatronBertForQuestionAnswering,8,17.881704,71.913878,3.210320,95.542920,7.037248,2.432314,0.736776,12.060751,39.141000
cuda,MobileBertForMaskedLM,16,142.247993,46.852703,4.021220,88.478921,11.859706,4.411213,2.554509,18.817502,64.881274
cuda,MobileBertForQuestionAnswering,32,141.646029,45.348375,4.061177,82.864381,11.972100,4.427261,2.586465,10.602090,52.589556
cuda,OPTForCausalLM,4,5.438032,27.444817,1.454343,53.505924,3.695642,1.372839,0.259416,18.064889,45.690568
cuda,PLBartForCausalLM,16,3.286916,19.516011,0.821793,40.744385,1.805597,0.684412,0.113366,10.134972,32.243689
cuda,PLBartForConditionalGeneration,8,7.994233,36.046875,2.231684,76.933308,4.384952,1.718109,0.383408,27.453875,70.723697
cuda,PegasusForCausalLM,8,10.299777,24.844258,1.406208,49.869490,3.187502,1.244687,0.260781,12.735466,39.293656
cuda,PegasusForConditionalGeneration,4,28.095467,36.694340,3.478338,81.135414,7.990715,3.344084,0.806328,20.643467,68.858916
cuda,RobertaForCausalLM,4,5.903515,36.986847,1.911704,54.884370,3.317755,1.362437,0.287127,17.662125,37.594223
cuda,RobertaForQuestionAnswering,64,5.682119,31.182345,1.461981,44.915693,3.166501,1.314727,0.275501,0.507020,15.821960
cuda,Speech2Text2ForCausalLM,64,3.261097,18.718257,0.686787,37.337682,1.406736,0.655858,0.112194,9.276160,28.639034
cuda,T5ForConditionalGeneration,4,4.817787,72.107398,1.722858,194.448452,4.470665,1.518131,0.281599,18.234751,142.438343
cuda,T5Small,1,4.664795,65.096199,1.345318,94.627859,3.721479,1.198739,0.255489,17.351614,48.362875
cuda,TrOCRForCausalLM,8,10.137458,23.995655,1.628192,46.417858,2.829279,1.195403,0.250145,0.367168,24.529169
cuda,XGLMForCausalLM,1,16.575874,52.882258,2.834213,106.106152,6.460484,2.304974,0.655814,26.156261,82.465454
cuda,XLNetLMHeadModel,4,20.292905,157.962339,3.755231,184.099229,8.591676,3.200618,0.840204,30.230207
cuda,YituTechConvBert,1,10.189650,50.879358,2.335093,83.326370,5.530711,1.795458,0.460269,34.147593,69.112065
