dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.9979,5.8391,0.9172
cuda,AlbertForQuestionAnswering,2,1.0001,5.7785,0.9369
cuda,AllenaiLongformerBase,1,0.8695,19.2509,0.9515
cuda,BartForCausalLM,2,0.9666,14.2300,0.8847
cuda,BartForConditionalGeneration,1,0.9898,37.9984,0.8465
cuda,BertForMaskedLM,64,0.9623,9.7456,0.9219
cuda,BertForQuestionAnswering,64,0.9810,9.6553,0.9467
cuda,BigBird,1,0.9347,16.7412,0.9549
cuda,BlenderbotSmallForCausalLM,64,0.9085,7.8131,0.8401
cuda,BlenderbotSmallForConditionalGeneration,32,0.9413,19.9424,0.9036
cuda,CamemBert,1,0.9498,9.6565,0.7977
cuda,DebertaForMaskedLM,4,0.8149,13.2473,0.9851
cuda,DebertaForQuestionAnswering,4,0.7464,12.9985,1.0525
cuda,DistilBertForMaskedLM,16,0.9780,4.1110,0.9138
cuda,DistilBertForQuestionAnswering,32,0.9825,4.0654,0.9046
cuda,DistillGPT2,1,0.9446,3.7992,0.7721
cuda,ElectraForCausalLM,1,0.9369,9.7233,0.9107
cuda,ElectraForQuestionAnswering,64,0.9853,9.6669,0.9524
cuda,GPT2ForSequenceClassification,4,0.9775,8.0937,0.9091
cuda,GoogleFnet,1,0.8137,4.2376,0.9447
cuda,LayoutLMForMaskedLM,16,0.9699,10.3348,0.9409
cuda,LayoutLMForSequenceClassification,16,0.9881,9.9437,0.9348
cuda,M2M100ForConditionalGeneration,2,0.9048,37.8759,0.9790
cuda,MBartForCausalLM,16,0.9621,14.2179,0.8629
cuda,MBartForConditionalGeneration,8,0.9134,38.8293,0.8137
cuda,MT5ForConditionalGeneration,2,0.9168,16.6703,0.6173
cuda,MegatronBertForCausalLM,2,0.9357,26.2057,0.7066
cuda,MegatronBertForQuestionAnswering,8,0.9391,25.7688,0.8265
cuda,MobileBertForMaskedLM,16,0.9030,155.4058,0.9179
cuda,MobileBertForQuestionAnswering,32,0.9122,156.8102,0.9716
cuda,OPTForCausalLM,4,0.8970,9.5188,0.7500
cuda,PLBartForCausalLM,16,0.9437,5.7169,0.8802
cuda,PLBartForConditionalGeneration,8,0.9089,13.7400,0.8222
cuda,PegasusForCausalLM,8,0.9200,14.4380,0.9323
cuda,PegasusForConditionalGeneration,4,0.8918,38.5024,0.9004
cuda,RobertaForCausalLM,4,0.9334,9.8593,0.7778
cuda,RobertaForQuestionAnswering,64,0.9822,9.7659,0.9467
cuda,Speech2Text2ForCausalLM,64,0.9381,5.4563,0.8800
cuda,T5ForConditionalGeneration,4,0.9723,10.9370,0.9597
cuda,T5Small,1,0.9544,10.7100,0.9325
cuda,TrOCRForCausalLM,8,0.9445,14.4735,0.8048
cuda,XGLMForCausalLM,1,0.8742,24.7580,0.9999
cuda,XLNetLMHeadModel,4,0.9649,36.3251,0.8976
cuda,YituTechConvBert,1,0.9299,16.5143,0.7923
