dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.9977,5.6815,10.7434
cuda,AlbertForQuestionAnswering,2,1.0012,5.6267,10.3471
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.9691,4.8713,7.9860
cuda,BartForConditionalGeneration,1,0.9035,13.2193,10.5347
cuda,BertForMaskedLM,64,0.9609,5.7046,12.3656
cuda,BertForQuestionAnswering,64,0.9843,5.3633,7.8804
cuda,BigBird,1,0.8252,12.0976,4.1127
cuda,BlenderbotSmallForCausalLM,64,0.9117,3.4294,11.7800
cuda,BlenderbotSmallForConditionalGeneration,32,0.9532,8.8776,8.2977
cuda,CamemBert,1,0.9219,5.0947,2.3460
cuda,DebertaForMaskedLM,4,0.8161,9.5600,6.0336
cuda,DebertaForQuestionAnswering,4,0.7384,9.5786,4.0317
cuda,DistilBertForMaskedLM,16,0.9781,2.5465,2.6281
cuda,DistilBertForQuestionAnswering,32,0.9792,2.5844,2.4944
cuda,DistillGPT2,1,0.9239,2.6398,1.9561
cuda,ElectraForCausalLM,1,0.9363,5.1967,0.6504
cuda,ElectraForQuestionAnswering,64,0.9913,5.5264,14.9968
cuda,GPT2ForSequenceClassification,4,0.9792,5.5372,12.5513
cuda,GoogleFnet,1,0.8072,2.6843,1.5179
cuda,LayoutLMForMaskedLM,16,0.9704,5.7054,16.4714
cuda,LayoutLMForSequenceClassification,16,0.9896,5.7946,12.4304
cuda,M2M100ForConditionalGeneration,2,0.8643,12.6924,7.8798
cuda,MBartForCausalLM,16,0.9646,4.9076,6.3968
cuda,MBartForConditionalGeneration,8,0.8623,13.4632,8.4292
cuda,MT5ForConditionalGeneration,2,0.9064,12.2249,5.7030
cuda,MegatronBertForCausalLM,2,0.9113,10.7420,5.3790
cuda,MegatronBertForQuestionAnswering,8,0.9103,10.4087,6.1291
cuda,MobileBertForMaskedLM,16,0.8669,25.7360,2.8947
cuda,MobileBertForQuestionAnswering,32,0.8740,25.6547,2.8626
cuda,OPTForCausalLM,4,0.8745,4.9637,2.3606
cuda,PLBartForCausalLM,16,0.9505,2.5705,3.7220
cuda,PLBartForConditionalGeneration,8,0.8707,6.6325,3.9069
cuda,PegasusForCausalLM,8,0.9159,4.8294,4.1745
cuda,PegasusForConditionalGeneration,4,0.8576,12.5848,6.6061
cuda,RobertaForCausalLM,4,0.9099,5.1825,2.0456
cuda,RobertaForQuestionAnswering,64,0.9849,5.3201,7.8805
cuda,Speech2Text2ForCausalLM,64,0.9325,2.6218,2.7891
cuda,T5ForConditionalGeneration,4,0.9673,8.9051,11.3754
cuda,T5Small,1,0.9386,8.0712,3.3656
cuda,TrOCRForCausalLM,8,0.9710,4.6968,4.6181
cuda,XGLMForCausalLM,1,0.8064,10.1911,9.2139
cuda,XLNetLMHeadModel,4,0.9662,19.9722,13.3389
cuda,YituTechConvBert,1,0.9078,8.2204,2.2266
