dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,0.969753,6.872606,1.690855,1.204107,3.588099,2.413678,0.861075,0.118977,19.439170,22.623732
cuda,AlbertForQuestionAnswering,2,0.956080,6.790147,1.733809,1.180137,3.578737,2.397674,0.867482,0.116805,2.490098,5.601286
cuda,BartForCausalLM,2,0.911710,8.030723,2.481824,1.236594,4.052413,2.586484,0.951280,0.156666,18.481632,21.381755
cuda,BertForMaskedLM,64,1.127857,8.515297,2.943971,1.334057,4.579358,2.749101,1.079783,0.178874,14.252906,17.319751
cuda,BertForQuestionAnswering,64,1.136784,8.420858,2.864349,1.547555,4.243233,2.683159,1.060687,0.173586,2.256654,5.279797
cuda,BlenderbotSmallForCausalLM,64,0.634281,5.505723,1.770877,0.896244,2.985994,1.889486,0.709211,0.113835,18.070903,20.245245
cuda,BlenderbotSmallForConditionalGeneration,32,1.581989,13.844583,3.908504,2.004636,7.391294,4.847275,1.718121,0.282588,28.253541,33.899146
cuda,CamemBert,1,1.264062,8.018647,2.596130,1.330117,3.826781,2.416262,0.910663,0.167963,9.839753,12.496418
cuda,DistilBertForMaskedLM,16,0.485166,4.541231,1.493821,0.796968,2.336752,1.473604,0.564432,0.091628,5.644226,7.334359
cuda,DistilBertForQuestionAnswering,32,0.472179,4.601444,1.691948,0.785378,2.284803,1.425569,0.555990,0.089480,10.527266,12.214313
cuda,DistillGPT2,1,0.599215,3.663489,1.262741,0.533080,2.053994,1.138785,0.472086,0.076561,0.000004,1.368562
cuda,ElectraForCausalLM,1,1.295970,8.060028,2.603126,1.358759,3.882632,2.449520,0.919363,0.169550,11.182222,13.916179
cuda,ElectraForQuestionAnswering,64,1.266862,8.389603,2.942592,1.578371,4.311440,2.709098,1.072768,0.181794,13.861503,16.906082
cuda,GPT2ForSequenceClassification,4,1.196272,7.470486,2.635576,1.230864,4.192001,2.676532,1.028226,0.155064,8.916872,11.796222
cuda,GoogleFnet,1,0.727046,3.676947,1.330887,0.646332,2.343185,1.529804,0.552157,0.110781,8.277389,10.008300
cuda,LayoutLMForMaskedLM,16,1.381074,8.579303,2.985770,1.604696,4.404001,2.786785,1.095760,0.179277,0.000007,3.122406
cuda,LayoutLMForSequenceClassification,16,1.392433,8.415990,2.879270,1.546667,4.709731,3.035031,1.155725,0.177298,0.897234,4.381062
cuda,M2M100ForConditionalGeneration,2,2.236156,17.538571,4.716410,2.721446,9.654435,5.759152,2.468873,0.405841,64.529514,72.410691
cuda,MBartForCausalLM,16,0.925837,8.194815,2.542115,1.301208,4.272533,2.718544,1.031030,0.162482,16.115276,19.239033
cuda,MBartForConditionalGeneration,8,2.584468,21.242897,6.342902,3.250704,10.618720,7.140759,2.306543,0.400411,34.634290,42.399538
cuda,MT5ForConditionalGeneration,2,2.928481,16.724416,5.372823,2.184060,8.080445,5.486242,1.616356,0.284120,44.376822,49.445982
cuda,MegatronBertForCausalLM,2,2.561754,17.545065,5.766459,2.640541,9.730962,6.759586,2.079894,0.346854,14.236766,21.052708
cuda,MegatronBertForQuestionAnswering,8,2.566916,17.328554,5.610193,2.397568,9.228763,5.638566,2.716378,0.327527,8.368626,14.593016
cuda,MobileBertForMaskedLM,16,6.310688,24.903764,4.106593,3.216157,11.819192,7.649550,3.017125,0.654575,16.378916,27.633057
cuda,MobileBertForQuestionAnswering,32,6.402729,25.167306,4.138933,3.212042,12.169069,8.023608,2.983386,0.663619,14.533103,26.121263
cuda,OPTForCausalLM,4,1.006556,8.008288,2.489351,1.315184,4.307465,2.730244,1.037794,0.167435,28.850217,32.079967
cuda,PLBartForCausalLM,16,0.516442,4.498566,1.536551,0.753731,2.343272,1.425904,0.566348,0.086802,16.307453,18.116218
cuda,PLBartForConditionalGeneration,8,1.246304,11.240074,3.421463,1.745790,6.457137,3.843848,1.827750,0.225584,34.764816,39.673657
cuda,PegasusForCausalLM,8,0.978472,8.196790,2.692743,1.217484,4.303588,2.628238,0.971164,0.159695,10.218196,13.142729
cuda,PegasusForConditionalGeneration,4,2.332013,19.622414,5.476191,2.953939,9.781748,6.030193,2.525238,0.422704,34.815649,42.320858
cuda,RobertaForCausalLM,4,1.156178,9.069523,3.157481,1.827006,4.430771,2.798537,1.117403,0.178842,9.299482,12.521174
cuda,RobertaForQuestionAnswering,64,1.153372,8.686035,2.934154,1.314282,4.513251,2.957826,1.056104,0.172095,1.095361,4.084182
cuda,Speech2Text2ForCausalLM,64,0.550694,3.637452,1.213720,0.650180,2.303814,1.422023,0.559172,0.085180,15.263196,17.050395
cuda,T5ForConditionalGeneration,4,1.912168,10.910594,3.723367,1.439353,5.714821,3.792150,1.195956,0.196402,63.898146,67.444767
cuda,T5Small,1,1.994268,10.762151,3.304353,1.182384,4.961338,3.296981,0.954274,0.189348,26.329010,29.293203
cuda,TrOCRForCausalLM,8,0.874739,7.910358,2.483958,1.219998,4.047168,2.619723,0.918962,0.149440,11.057362,13.934821
cuda,YituTechConvBert,1,1.804436,12.192742,3.539272,2.045300,5.262133,3.311919,1.343998,0.228504,23.106243,27.022086
