dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.1482,8.8577,13.3281
cuda,AlbertForQuestionAnswering,2,1.1513,7.8860,13.1824
cuda,AllenaiLongformerBase,1,0.9868,7.4959,5.6852
cuda,BartForCausalLM,2,1.0068,5.9712,12.5443
cuda,BartForConditionalGeneration,1,1.0885,9.9875,14.0300
cuda,BertForMaskedLM,64,1.0787,7.3785,15.6168
cuda,BertForQuestionAnswering,64,1.1076,6.4317,8.0410
cuda,BigBird,1,0.9942,37.5432,5.8667
cuda,BlenderbotSmallForCausalLM,64,1.0217,5.6445,22.4372
cuda,BlenderbotSmallForConditionalGeneration,32,1.1124,9.0405,12.6635
cuda,CamemBert,1,1.1892,7.4849,2.1315
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1306,6.5613,4.2654
cuda,DistilBertForQuestionAnswering,32,1.1371,7.0921,2.3811
cuda,DistillGPT2,1,1.3188,6.4020,2.1271
cuda,ElectraForCausalLM,1,1.1782,7.3362,0.9343
cuda,ElectraForQuestionAnswering,64,1.3533,6.6303,17.5031
cuda,GPT2ForSequenceClassification,4,1.5009,8.6471,14.3973
cuda,GoogleFnet,1,1.1957,7.5479,2.0641
cuda,LayoutLMForMaskedLM,16,1.1969,7.8389,19.7225
cuda,LayoutLMForSequenceClassification,16,1.2482,6.9325,13.9868
cuda,M2M100ForConditionalGeneration,2,1.1617,10.3248,8.0026
cuda,MBartForCausalLM,16,1.0434,7.6246,8.5879
cuda,MBartForConditionalGeneration,8,1.1097,11.4603,8.6748
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.2569,10.2686,5.3790
cuda,MegatronBertForQuestionAnswering,8,1.2789,9.8429,5.3321
cuda,MobileBertForMaskedLM,16,1.0735,19.2110,3.5522
cuda,MobileBertForQuestionAnswering,32,1.0749,18.4926,3.0322
cuda,OPTForCausalLM,4,1.1496,5.1548,2.4447
cuda,PLBartForCausalLM,16,1.0913,4.9119,6.2653
cuda,PLBartForConditionalGeneration,8,1.1000,6.8878,3.9967
cuda,PegasusForCausalLM,8,1.1088,6.6009,6.1065
cuda,PegasusForConditionalGeneration,4,1.1174,9.8494,6.6061
cuda,RobertaForCausalLM,4,1.1887,6.9568,1.8982
cuda,RobertaForQuestionAnswering,64,1.1073,6.4245,8.0411
cuda,Speech2Text2ForCausalLM,64,1.1034,4.2427,5.6513
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0944,5.8005,5.1559
cuda,XGLMForCausalLM,1,1.1423,9.5654,9.2391
cuda,XLNetLMHeadModel,4,1.1271,9.9344,13.4509
cuda,YituTechConvBert,1,1.1539,8.1509,1.8463
