dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.2885,38.2310,16.3776
cuda,AlbertForQuestionAnswering,2,1.2934,16.7819,15.8589
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.0880,42.9769,9.6608
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,1.0409,50.2299,16.4995
cuda,BertForQuestionAnswering,64,1.0973,17.0764,11.0666
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0046,35.8818,13.8838
cuda,BlenderbotSmallForConditionalGeneration,32,1.1474,68.3210,10.9366
cuda,CamemBert,1,2.0494,40.3106,3.0370
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1261,19.6395,3.1590
cuda,DistilBertForQuestionAnswering,32,1.1406,29.7976,3.0028
cuda,DistillGPT2,1,1.1325,21.2522,1.7966
cuda,ElectraForCausalLM,1,3.5968,41.3234,0.9810
cuda,ElectraForQuestionAnswering,64,1.3506,50.2326,17.3181
cuda,GPT2ForSequenceClassification,4,1.6489,45.2556,8.5604
cuda,GoogleFnet,1,1.3057,19.8785,2.3706
cuda,LayoutLMForMaskedLM,16,1.1618,41.3832,18.0108
cuda,LayoutLMForSequenceClassification,16,1.2271,23.5183,14.0423
cuda,M2M100ForConditionalGeneration,2,2.4904,134.6705,11.3839
cuda,MBartForCausalLM,16,1.0271,31.2818,7.9658
cuda,MBartForConditionalGeneration,8,1.3612,94.4859,10.9554
cuda,MT5ForConditionalGeneration,2,4.1375,116.9372,6.9730
cuda,MegatronBertForCausalLM,2,2.9301,94.4622,7.3328
cuda,MegatronBertForQuestionAnswering,8,1.6216,86.5198,8.3884
cuda,MobileBertForMaskedLM,16,2.3744,97.1908,4.5296
cuda,MobileBertForQuestionAnswering,32,2.1039,91.3554,5.8719
cuda,OPTForCausalLM,4,2.4628,57.5924,3.3006
cuda,PLBartForCausalLM,16,1.1130,33.8967,4.5714
cuda,PLBartForConditionalGeneration,8,1.5637,77.2489,4.5148
cuda,PegasusForCausalLM,8,1.1513,29.9528,6.4659
cuda,PegasusForConditionalGeneration,4,1.8889,87.9948,9.8863
cuda,RobertaForCausalLM,4,2.5823,51.4431,2.8359
cuda,RobertaForQuestionAnswering,64,1.0984,16.3188,11.0666
cuda,Speech2Text2ForCausalLM,64,1.2080,33.8883,3.6243
cuda,T5ForConditionalGeneration,4,1.3315,160.5912,12.7182
cuda,T5Small,1,1.2204,133.2208,3.5523
cuda,TrOCRForCausalLM,8,1.2105,24.2810,6.3191
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,3.0385,75.3138,2.9695
