dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0002,1.8076,9.7881
cuda,AlbertForQuestionAnswering,2,1.0012,1.7514,9.6425
cuda,AllenaiLongformerBase,1,0.9845,1.6340,3.6315
cuda,BartForCausalLM,2,0.9999,1.2556,6.9791
cuda,BartForConditionalGeneration,1,1.0114,2.9256,8.4936
cuda,BertForMaskedLM,64,1.0000,1.7425,11.3652
cuda,BertForQuestionAnswering,64,1.0001,1.5730,7.4370
cuda,BigBird,1,0.9933,6.8712,3.8232
cuda,BlenderbotSmallForCausalLM,64,1.0002,1.0425,9.8645
cuda,BlenderbotSmallForConditionalGeneration,32,1.0120,2.0319,7.4651
cuda,CamemBert,1,1.0425,1.4186,1.8816
cuda,DebertaForMaskedLM,4,0.9330,4.1700,5.6218
cuda,DebertaForQuestionAnswering,4,0.9368,4.2325,3.9845
cuda,DistilBertForMaskedLM,16,1.0316,0.6565,2.3781
cuda,DistilBertForQuestionAnswering,32,1.0318,0.7142,2.2299
cuda,DistillGPT2,1,1.0275,0.7979,1.5515
cuda,ElectraForCausalLM,1,1.0455,1.3631,0.5875
cuda,ElectraForQuestionAnswering,64,0.9996,1.7637,14.2805
cuda,GPT2ForSequenceClassification,4,1.0003,1.7075,11.8304
cuda,GoogleFnet,1,0.9998,0.9043,1.4176
cuda,LayoutLMForMaskedLM,16,0.9997,1.9872,15.4711
cuda,LayoutLMForSequenceClassification,16,0.9993,1.8081,11.5709
cuda,M2M100ForConditionalGeneration,2,1.0635,2.8182,7.9270
cuda,MBartForCausalLM,16,1.0088,1.2142,5.5782
cuda,MBartForConditionalGeneration,8,1.0175,2.8812,6.7197
cuda,MT5ForConditionalGeneration,2,1.0212,3.2371,5.0805
cuda,MegatronBertForCausalLM,2,1.0470,2.7814,5.3790
cuda,MegatronBertForQuestionAnswering,8,1.0456,2.9430,5.3320
cuda,MobileBertForMaskedLM,16,1.0196,7.1105,2.6447
cuda,MobileBertForQuestionAnswering,32,1.0204,7.0569,2.7784
cuda,OPTForCausalLM,4,1.0187,1.2284,2.1785
cuda,PLBartForCausalLM,16,1.0101,0.7150,3.2369
cuda,PLBartForConditionalGeneration,8,1.0196,1.5346,2.9823
cuda,PegasusForCausalLM,8,1.0110,1.2176,4.2751
cuda,PegasusForConditionalGeneration,4,1.0146,2.8213,6.6082
cuda,RobertaForCausalLM,4,1.0479,1.4446,1.8375
cuda,RobertaForQuestionAnswering,64,1.0000,1.6244,7.4371
cuda,Speech2Text2ForCausalLM,64,1.0058,0.7736,2.4614
cuda,T5ForConditionalGeneration,4,0.9984,2.4271,10.6393
cuda,T5Small,1,1.0177,2.2248,2.9935
cuda,TrOCRForCausalLM,8,1.0158,1.1874,4.0697
cuda,XGLMForCausalLM,1,1.0174,2.2607,9.2391
cuda,XLNetLMHeadModel,4,0.9992,3.5983,11.8236
cuda,YituTechConvBert,1,1.0264,2.0091,1.8366
