dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.0012
cuda,AlbertForQuestionAnswering,2,1.0001
cuda,AllenaiLongformerBase,1,1.0289
cuda,BartForCausalLM,2,0.9990
cuda,BartForConditionalGeneration,1,1.0146
cuda,BertForMaskedLM,64,1.0000
cuda,BertForQuestionAnswering,64,1.0000
cuda,BigBird,1,0.9958
cuda,BlenderbotSmallForCausalLM,64,0.9994
cuda,BlenderbotSmallForConditionalGeneration,32,1.0134
cuda,CamemBert,1,1.0618
cuda,DebertaForMaskedLM,4,0.9566
cuda,DebertaForQuestionAnswering,4,0.9569
cuda,DistilBertForMaskedLM,16,1.0337
cuda,DistilBertForQuestionAnswering,32,1.0288
cuda,DistillGPT2,1,1.0318
cuda,ElectraForCausalLM,1,1.0560
cuda,ElectraForQuestionAnswering,64,1.0002
cuda,GPT2ForSequenceClassification,4,0.9998
cuda,GoogleFnet,1,0.9983
cuda,LayoutLMForMaskedLM,16,0.9997
cuda,LayoutLMForSequenceClassification,16,0.9997
cuda,M2M100ForConditionalGeneration,2,1.0117
cuda,MBartForCausalLM,16,1.0048
cuda,MBartForConditionalGeneration,8,1.0165
cuda,MT5ForConditionalGeneration,2,1.0211
cuda,MegatronBertForCausalLM,2,1.0473
cuda,MegatronBertForQuestionAnswering,8,1.0534
cuda,MobileBertForMaskedLM,16,1.0209
cuda,MobileBertForQuestionAnswering,32,1.0202
cuda,OPTForCausalLM,4,1.0218
cuda,PLBartForCausalLM,16,1.0113
cuda,PLBartForConditionalGeneration,8,1.0163
cuda,PegasusForCausalLM,8,1.0151
cuda,PegasusForConditionalGeneration,4,1.0136
cuda,RobertaForCausalLM,4,1.0506
cuda,RobertaForQuestionAnswering,64,0.9995
cuda,Speech2Text2ForCausalLM,64,1.0037
cuda,T5ForConditionalGeneration,4,0.9988
cuda,T5Small,1,1.0332
cuda,TrOCRForCausalLM,8,1.0067
cuda,XGLMForCausalLM,1,1.0138
cuda,XLNetLMHeadModel,4,0.9992
cuda,YituTechConvBert,1,1.0290
