dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,15.201509,13.246042,5.389152,1.951948,10.322633,3.672632,1.267648,0.162023,1.443810,6.973727
cuda,AlbertForQuestionAnswering,4,15.138325,13.171556,5.277684,1.935620,10.151811,3.624627,1.251282,0.157662,1.060655,6.899533
cuda,AllenaiLongformerBase,4,63.650734,54.838645,33.268007,6.515706,41.603229,18.666786,6.804928,0.460130,3.263872,15.200729
cuda,BartForCausalLM,4,19.851220,16.330876,7.709688,2.128020,11.107681,4.169358,1.793930,0.349127,2.294158,5.637245
cuda,BartForConditionalGeneration,2,50.069657,41.322253,18.025770,6.564418,24.055196,11.138336,4.597290,1.457271,1.210283,12.887171
cuda,BertForMaskedLM,16,20.147771,16.186217,7.131979,2.480417,9.996751,4.188278,1.815724,0.350034,2.102186,5.462957
cuda,BertForQuestionAnswering,16,20.526022,16.547711,7.367111,2.516106,10.186475,4.266016,1.849940,0.347383,1.728620,5.454292
cuda,BlenderbotForCausalLM,4,36.192219,28.051990,11.016638,4.620501,17.410233,8.528773,3.569158,1.060956,11.567981,3.628669
cuda,BlenderbotSmallForCausalLM,64,13.001844,10.552218,4.625156,1.624143,6.971694,2.511776,1.217632,0.200840,4.049154,2.480058
cuda,BlenderbotSmallForConditionalGeneration,64,33.700726,27.174557,12.326139,4.420694,16.233576,7.418080,3.080377,0.748959,1.754008,8.527857
cuda,CamemBert,16,20.240174,16.346947,7.268156,2.527081,10.128693,4.254897,1.838046,0.353405,1.107635,5.505908
cuda,DebertaForMaskedLM,4,34.610915,27.667268,16.875575,3.068111,21.367764,6.574336,2.856583,0.399008,2.770434,7.803511
cuda,DebertaForQuestionAnswering,8,34.390558,27.488877,16.817980,3.062762,21.066500,6.729262,2.628983,0.401520,2.943664,7.556012
cuda,DebertaV2ForMaskedLM,1,52.249373,38.431778,20.060003,4.216557,24.080304,7.662118,4.033634,0.685384,1.492157,8.935017
cuda,DebertaV2ForQuestionAnswering,2,52.350442,38.575229,20.656026,4.760746,25.941206,9.844858,4.682514,0.695076,0.553762,10.453472
cuda,DistilBertForMaskedLM,128,12.312492,10.643345,5.571167,1.198400,7.754765,2.625200,1.012704,0.148607,3.971257,3.446432
cuda,DistilBertForQuestionAnswering,256,11.961830,10.366411,5.599089,1.352232,7.838668,2.507854,1.017182,0.143869,3.013569,3.655892
cuda,DistillGPT2,16,10.865710,9.096878,4.831620,1.271809,6.847197,2.264299,0.922210,0.132871,2.624707,3.342596
cuda,ElectraForCausalLM,32,21.978583,18.039621,8.989597,2.507745,14.732993,4.351462,1.867734,0.347869,4.006951,8.373575
cuda,ElectraForQuestionAnswering,64,20.200066,16.647346,7.313708,2.242850,12.622029,4.495587,1.817202,0.350175,2.382014,7.670286
cuda,GPT2ForSequenceClassification,4,17.525925,14.435264,6.739441,2.642813,9.500174,4.094613,1.665385,0.296505,2.509785,5.510476
cuda,LayoutLMForMaskedLM,16,21.741604,17.556013,8.374619,2.525263,11.283490,4.305755,1.835366,0.355298,2.602723,5.552387
cuda,LayoutLMForSequenceClassification,16,21.596927,17.789013,8.714825,2.550055,13.554123,5.046006,2.105290,0.349498,6.865474,7.506694
cuda,M2M100ForConditionalGeneration,16,47.001622,38.150847,16.773316,5.867857,24.560223,10.232631,4.496600,1.009783,11.562473,14.373328
cuda,MBartForCausalLM,4,20.885044,17.499867,8.636313,2.295825,12.300382,4.755852,1.879505,0.377662,2.235941,6.075456
cuda,MBartForConditionalGeneration,2,48.756320,39.386708,17.276757,6.749184,24.169974,12.071816,4.624681,1.555800,0.581206,13.940049
cuda,MT5ForConditionalGeneration,16,31.585848,26.385281,11.914518,4.532316,17.106833,7.997036,2.596821,0.580447,22.399695,10.288861
cuda,MegatronBertForCausalLM,4,38.148394,31.030517,13.414908,5.488004,19.206860,9.725713,3.632111,1.022063,1.995420,11.513291
cuda,MegatronBertForQuestionAnswering,8,38.109807,31.021454,13.310175,6.077439,18.449662,8.983118,3.598966,1.038549,1.748208,11.447018
cuda,MobileBertForMaskedLM,64,51.522396,42.864815,12.720888,5.840659,30.062344,16.040810,6.078069,4.129745,4.303834,24.464401
cuda,MobileBertForQuestionAnswering,128,51.716053,43.030221,12.590873,6.682550,29.858030,15.942129,6.019967,4.113760,2.990820,24.327589
cuda,OPTForCausalLM,2,19.604382,16.478545,8.223342,2.219584,11.366086,4.995185,1.897694,0.331983,2.995356,5.657521
cuda,PLBartForCausalLM,8,11.741874,10.042352,5.488306,1.136544,7.842802,2.376230,0.946466,0.142620,1.494562,3.549372
cuda,PLBartForConditionalGeneration,4,25.940146,21.679074,9.738361,3.176389,13.706463,5.638784,2.388783,0.502367,2.530897,7.297052
cuda,PegasusForCausalLM,32,20.042138,16.699872,8.254303,2.336860,12.127223,4.675950,1.860177,0.369804,2.392925,6.324035
cuda,PegasusForConditionalGeneration,32,37.874301,33.491881,12.941055,4.917645,21.824105,9.216424,4.274523,0.969019,0.646725,14.052849
cuda,RobertaForCausalLM,16,20.196779,16.330504,7.314721,2.536050,9.935783,4.274720,1.840289,0.350638,1.468058,5.275716
cuda,RobertaForQuestionAnswering,16,20.081964,16.200546,7.171153,2.459759,9.648963,4.178639,1.812937,0.345815,0.734713,5.054452
cuda,Speech2Text2ForCausalLM,256,12.352637,10.409550,6.302959,1.000853,8.743798,2.144088,0.929665,0.142533,1.343096,3.502644
cuda,T5ForConditionalGeneration,4,22.487317,18.826119,8.943548,2.928406,12.882025,5.378022,1.893294,0.370643,7.682078,7.313281
cuda,T5Small,4,22.127814,18.518413,8.824299,2.909394,12.681828,5.311922,1.857497,0.359084,7.984606,7.191789
cuda,TrOCRForCausalLM,32,19.525010,16.076123,7.664109,2.095906,11.065106,4.177843,1.793978,0.340988,1.336860,5.608431
cuda,XGLMForCausalLM,8,38.945601,32.407467,14.447535,6.175124,20.915531,9.225677,3.729237,1.048538,32.267966,12.887504
cuda,XLNetLMHeadModel,8,51.971290,43.656064,19.545303,7.110242,25.292284,14.140228,4.068943,1.028868,10.351827,13.191109
cuda,YituTechConvBert,16,29.904450,24.396381,10.960253,4.173923,16.594912,6.804417,2.704432,0.577829,9.375814,9.987704
