dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.676640,16.685300,14.399260,8.752706,1.601732,16.717249,3.015551,1.221684,0.157999,1.813662,9.673638
cuda,AlbertForQuestionAnswering,4,19.925575,17.900578,15.215392,9.531040,1.808608,16.398240,2.978189,1.197131,0.154472,1.425469,8.781240
cuda,AllenaiLongformerBase,4,72.576462,62.797271,60.026736,38.890630,7.871033,53.320472,21.292769,7.170038,0.452335,3.496342,22.700323
cuda,BartForCausalLM,4,25.847724,21.663660,18.997675,12.111324,1.857495,18.632465,3.727955,1.875245,0.232917,1.756690,8.516972
cuda,BartForConditionalGeneration,2,47.751853,36.411733,33.974284,16.915209,5.886682,22.335780,8.624799,3.920237,1.137462,0.475287,11.617381
cuda,BertForMaskedLM,16,26.198461,21.643082,18.461619,11.225973,1.974285,18.611057,3.872592,1.639456,0.307153,5.766507,9.491081
cuda,BertForQuestionAnswering,16,26.029280,21.465518,18.262951,10.980598,1.957911,16.543500,3.350533,1.676017,0.305533,5.879175,8.006827
cuda,BlenderbotForCausalLM,4,35.600484,26.917229,24.529866,12.024987,3.829324,19.066149,6.774103,3.283927,0.445209,5.384044,11.344332
cuda,BlenderbotSmallForCausalLM,64,18.591519,15.512927,12.802224,8.196046,1.239086,14.960026,2.315350,1.173495,0.158357,1.879836,8.098748
cuda,BlenderbotSmallForConditionalGeneration,64,32.440557,25.598239,23.053290,11.611169,3.205895,16.976741,5.791051,2.666343,0.622547,1.307409,8.780017
cuda,CamemBert,16,24.202996,19.459605,17.098883,10.179087,1.944126,14.774850,3.469090,1.626451,0.304091,4.753556,7.068696
cuda,DebertaForMaskedLM,4,26.792406,21.337704,18.965743,12.229871,1.773048,19.727030,3.534057,1.944950,0.284166,1.849980,9.461464
cuda,DebertaForQuestionAnswering,8,32.896301,27.089357,23.858436,16.621861,1.792182,25.993577,3.834322,1.761371,0.286270,2.344864,11.361364
cuda,DebertaV2ForMaskedLM,1,42.040125,29.997707,27.513791,15.314629,2.779483,21.284317,4.855098,2.404318,0.557048,1.907272,9.099764
cuda,DebertaV2ForQuestionAnswering,2,39.958089,28.166996,25.698115,13.250883,3.108475,19.767453,5.661387,2.921134,0.571953,10.186684
cuda,DistilBertForMaskedLM,128,16.131781,14.273011,11.292009,7.446933,1.328752,11.110673,1.796005,0.879516,0.134234,3.745029,5.062547
cuda,DistilBertForQuestionAnswering,256,14.290206,12.538555,10.246995,6.551106,1.226120,10.016131,1.817029,1.052613,0.128844,2.920415,4.755133
