dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,2.177565
cuda,AlbertForQuestionAnswering,2,2.193923
cuda,AllenaiLongformerBase,1,10.532493
cuda,BartForCausalLM,2,2.596320
cuda,BartForConditionalGeneration,1,11.202453
cuda,BertForMaskedLM,64,5.478091
cuda,BertForQuestionAnswering,64,5.390965
cuda,BigBird,1,9.740418
cuda,BlenderbotSmallForCausalLM,64,1.732815
cuda,BlenderbotSmallForConditionalGeneration,32,5.928905
cuda,CamemBert,1,5.315569
cuda,DebertaForMaskedLM,4,4.058098
cuda,DebertaForQuestionAnswering,4,4.319666
cuda,DistilBertForMaskedLM,16,1.288639
cuda,DistilBertForQuestionAnswering,32,1.310016
cuda,DistillGPT2,1,1.908601
cuda,ElectraForCausalLM,1,5.387901
cuda,ElectraForQuestionAnswering,64,5.409828
cuda,GPT2ForSequenceClassification,4,4.887938
cuda,GoogleFnet,1,1.241769
cuda,LayoutLMForMaskedLM,16,5.777021
cuda,LayoutLMForSequenceClassification,16,5.609776
cuda,M2M100ForConditionalGeneration,2,7.054101
cuda,MBartForCausalLM,16,2.598948
cuda,MBartForConditionalGeneration,8,11.214254
cuda,MT5ForConditionalGeneration,2,14.010081
cuda,MegatronBertForCausalLM,2,17.464041
cuda,MegatronBertForQuestionAnswering,8,17.396199
cuda,MobileBertForMaskedLM,16,68.705678
cuda,MobileBertForQuestionAnswering,32,69.108013
cuda,OPTForCausalLM,4,2.860053
cuda,PLBartForCausalLM,16,1.342515
cuda,PLBartForConditionalGeneration,8,4.163910
cuda,PegasusForCausalLM,8,2.643365
cuda,PegasusForConditionalGeneration,4,7.296412
cuda,RobertaForCausalLM,4,5.392810
cuda,RobertaForQuestionAnswering,64,5.446728
cuda,Speech2Text2ForCausalLM,64,1.264544
cuda,T5ForConditionalGeneration,4,8.073670
cuda,T5Small,1,8.020186
cuda,TrOCRForCausalLM,8,2.638786
cuda,XGLMForCausalLM,1,7.032970
cuda,XLNetLMHeadModel,4,15.074856
cuda,YituTechConvBert,1,8.847188
