dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.700691,16.154250,3.328784,8.505064,5.610050,2.417981,0.183738,60.459477,56.220871
cuda,AlbertForQuestionAnswering,2,1.709055,17.277814,3.221368,8.482607,5.661719,2.419241,0.182147,19.750175,14.256639
cuda,BartForCausalLM,2,2.314394,16.174646,3.158375,19.383240,5.063914,12.607086,0.236334,6.458575
cuda,BartForConditionalGeneration,1,10.284746,14.958295,5.558385,21.490808,10.571762,10.012119,0.591035,12.319185
cuda,BertForMaskedLM,64,4.981766,17.188448,3.162646,8.380092,5.422983,2.476062,0.254656,44.443750,38.883920
cuda,BertForQuestionAnswering,64,5.016060,13.220881,3.108944,8.180934,5.291792,2.438714,0.250816,17.035248,15.188430
cuda,BlenderbotSmallForCausalLM,64,1.254141,7.892554,2.553207,10.088855,3.320469,5.752886,0.172600,4.810685
cuda,BlenderbotSmallForConditionalGeneration,32,5.307442,11.434254,5.584570,17.427909,8.504081,8.209395,0.437540,11.935242
cuda,CamemBert,1,5.085082,11.538090,2.497378,7.203307,4.453081,2.301347,0.237080,38.946509,37.199781
cuda,DebertaForMaskedLM,4,3.407869,40.266800,5.140342,13.786684,8.363571,4.776270,0.389769,68.810097,47.648929
cuda,DebertaForQuestionAnswering,4,3.394861,39.240515,5.047931,13.708266,8.314123,4.781311,0.387886,43.085284,22.778398
cuda,DistilBertForMaskedLM,16,0.833780,10.108841,1.862682,4.611775,2.897903,1.388479,0.134184,17.440969,13.852538
cuda,DistilBertForQuestionAnswering,32,0.855478,17.356903,1.781847,4.455023,2.795873,1.338172,0.126618,32.582523,21.507563
cuda,DistillGPT2,1,1.451180,12.207625,1.098167,3.442044,2.079719,1.094435,0.114863,27.884703,20.255239
cuda,ElectraForCausalLM,1,5.075538,11.157594,2.546412,7.259667,4.718580,2.085905,0.240442,45.196631,43.930724
cuda,ElectraForQuestionAnswering,64,5.035178,29.121032,3.159371,8.228386,5.294796,2.458720,0.254292,76.181697,58.532214
cuda,GPT2ForSequenceClassification,4,4.369915,16.156087,2.926332,7.542945,4.757921,2.364027,0.220440,31.459105,25.848522
cuda,GoogleFnet,1,0.811275,14.922900,1.376439,4.688487,2.894914,1.478622,0.162104,27.484026,18.692588
cuda,LayoutLMForMaskedLM,16,5.192383,13.618924,3.298839,8.529337,5.335631,2.513160,0.247909,19.756793,18.053197
cuda,LayoutLMForSequenceClassification,16,5.157215,7.012925,3.131574,8.739715,5.691074,2.591710,0.254999,10.246609,15.191903
cuda,M2M100ForConditionalGeneration,2,5.922632,24.799393,7.448516,24.015012,11.609944,11.440680,0.643414,41.532708,48.411743
cuda,MBartForCausalLM,16,2.309218,8.778759,3.321901,12.284661,5.266139,6.562391,0.256014,6.919019
cuda,MBartForConditionalGeneration,8,10.384073,14.703701,7.355002,21.920682,11.488563,9.533481,0.599083,14.789446
cuda,MT5ForConditionalGeneration,2,13.363133,30.221165,5.589314,11.621023,7.333297,3.494457,0.430982,71.158480,58.297160
cuda,MegatronBertForCausalLM,2,16.739412,23.738627,6.872654,15.147421,9.713218,4.677252,0.488676,25.761631,24.213901
cuda,MegatronBertForQuestionAnswering,8,16.729531,23.769302,6.235925,14.183994,9.179111,4.284755,0.465307,23.515397,20.333587
cuda,MobileBertForMaskedLM,16,66.851374,23.847579,8.654560,24.447021,14.889878,8.058765,1.049585,65.691800,75.611719
cuda,MobileBertForQuestionAnswering,32,67.283848,16.476199,8.545880,24.165366,14.702089,7.992195,1.036498,45.044159,61.576341
cuda,OPTForCausalLM,4,2.402709,10.204972,3.541859,13.475424,5.144541,7.880823,0.251449,7.149681
cuda,PLBartForCausalLM,16,0.929827,5.718256,1.796805,7.452339,2.622219,4.540219,0.130527,3.578316
cuda,PLBartForConditionalGeneration,8,3.526694,9.264762,4.675384,14.118531,6.372368,7.184718,0.334192,9.645134
cuda,PegasusForCausalLM,8,2.101077,10.553355,3.096319,11.958952,4.778292,6.744620,0.246895,10.668210,15.256189
cuda,PegasusForConditionalGeneration,4,5.941354,25.018188,8.031254,22.897279,11.720100,10.233814,0.644969,34.934496,41.072223
cuda,RobertaForCausalLM,4,4.969080,18.318594,3.592978,8.370693,5.435777,2.484955,0.247745,23.078350,16.808639
cuda,RobertaForQuestionAnswering,64,5.148091,8.878145,3.117817,8.223828,5.324758,2.454722,0.252868,7.480174,10.029258
cuda,Speech2Text2ForCausalLM,64,0.873204,15.685746,1.525376,8.287942,2.576684,5.399764,0.129885,35.051997,29.222195
cuda,T5ForConditionalGeneration,4,7.504867,25.359158,3.550905,8.567133,5.315525,2.647289,0.307472,65.870483,52.912969
cuda,T5Small,1,7.664754,19.689190,2.569204,6.792855,4.298517,1.923996,0.283753,63.955781,53.721588
cuda,TrOCRForCausalLM,8,2.303372,8.751312,3.163028,11.881528,5.124496,6.343187,0.234737,6.544889
cuda,XLNetLMHeadModel,4,14.077296,15.645724,9.371700,23.651268,12.290320,9.765754,0.607566,17.962387
cuda,YituTechConvBert,1,8.249982,31.946867,3.558899,10.274044,6.501081,3.181410,0.341013,57.728914,39.740396
