dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,3.484711
cuda,LearningToPaint,96,0.573624
cuda,Super_SloMo,6,1.302672
cuda,alexnet,128,0.368155
cuda,attention_is_all_you_need_pytorch,256,2.928512
cuda,dcgan,32,0.352891
cuda,demucs,4,0.654384
cuda,densenet121,4,4.388956
cuda,dlrm,2048,0.616068
cuda,drq,1,0.440622
cuda,hf_Albert,8,2.060373
cuda,hf_Bart,4,3.901840
cuda,hf_Bert,4,5.345121
cuda,hf_BigBird,2,9.597478
cuda,hf_DistilBert,8,1.128651
cuda,hf_GPT2,4,4.847125
cuda,hf_Longformer,2,10.808947
cuda,hf_T5,8,7.845223
cuda,mnasnet1_0,32,0.851313
cuda,mobilenet_v2,96,0.853502
cuda,mobilenet_v2_quantized_qat,96,5.097146
cuda,mobilenet_v3_large,32,1.046479
cuda,moco,32,2.137521
cuda,nvidia_deeprecommender,256,0.373329
cuda,pytorch_CycleGAN_and_pix2pix,1,0.556915
cuda,pytorch_stargan,16,0.563941
cuda,pytorch_struct,200,0.439889
cuda,pytorch_unet,1,0.647391
cuda,resnet18,16,0.563706
cuda,resnet50,32,1.017757
cuda,resnet50_quantized_qat,32,3.870582
cuda,resnext50_32x4d,8,1.021060
cuda,soft_actor_critic,256,0.333816
cuda,squeezenet1_1,32,0.506123
cuda,tacotron2,64,16.387195
cuda,timm_efficientnet,32,3.233403
cuda,timm_nfnet,128,10.059218
cuda,timm_regnet,32,6.593566
cuda,timm_resnest,32,0.713609
cuda,timm_vision_transformer,8,1.434126
cuda,timm_vovnet,32,2.375170
cuda,tts_angular,64,0.479165
cuda,vgg16,64,0.415436
