dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,2.194378
cuda,AlbertForQuestionAnswering,2,2.205200
cuda,AllenaiLongformerBase,1,10.543745
cuda,BartForCausalLM,2,2.604045
cuda,BartForConditionalGeneration,1,11.141634
cuda,BertForMaskedLM,64,5.470047
cuda,BertForQuestionAnswering,64,5.393941
cuda,BigBird,1,9.673215
cuda,BlenderbotSmallForCausalLM,64,1.721831
cuda,BlenderbotSmallForConditionalGeneration,32,5.916621
cuda,CamemBert,1,5.338938
cuda,DebertaForMaskedLM,4,4.165426
cuda,DebertaForQuestionAnswering,4,4.056706
cuda,DistilBertForMaskedLM,16,1.265140
cuda,DistilBertForQuestionAnswering,32,1.301225
cuda,DistillGPT2,1,1.879817
cuda,ElectraForCausalLM,1,5.376230
cuda,ElectraForQuestionAnswering,64,5.413110
cuda,GPT2ForSequenceClassification,4,4.880949
cuda,GoogleFnet,1,1.233695
cuda,LayoutLMForMaskedLM,16,5.758525
cuda,LayoutLMForSequenceClassification,16,5.743704
cuda,M2M100ForConditionalGeneration,2,7.045939
cuda,MBartForCausalLM,16,2.601626
cuda,MBartForConditionalGeneration,8,11.289494
cuda,MT5ForConditionalGeneration,2,13.925065
cuda,MegatronBertForCausalLM,2,17.365341
cuda,MegatronBertForQuestionAnswering,8,17.510441
cuda,MobileBertForMaskedLM,16,68.806057
cuda,MobileBertForQuestionAnswering,32,69.355281
cuda,OPTForCausalLM,4,2.868317
cuda,PLBartForCausalLM,16,1.344467
cuda,PLBartForConditionalGeneration,8,4.188398
cuda,PegasusForCausalLM,8,2.691998
cuda,PegasusForConditionalGeneration,4,7.069937
cuda,RobertaForCausalLM,4,5.355042
cuda,RobertaForQuestionAnswering,64,5.398199
cuda,Speech2Text2ForCausalLM,64,1.268884
cuda,T5ForConditionalGeneration,4,8.071460
cuda,T5Small,1,8.029767
cuda,TrOCRForCausalLM,8,2.653960
cuda,XGLMForCausalLM,1,6.881517
cuda,XLNetLMHeadModel,4,15.213933
cuda,YituTechConvBert,1,8.802840
