dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.685164,3.178239,1.611887,7.331733,3.060254,1.037469,0.132894,5.838666,0.909305
cuda,AlbertForQuestionAnswering,4,1.702825,3.232486,1.578742,7.271411,3.028597,1.021227,0.129896,5.692082,0.544558
cuda,BartForCausalLM,4,1.749579,6.055571,1.980952,8.692096,3.294620,1.176519,0.227919,1.415783,4.701696
cuda,BartForConditionalGeneration,2,4.781503,13.464442,4.947742,18.085880,7.508028,2.836670,0.839853,1.094868,9.778625
cuda,BertForMaskedLM,16,2.304324,6.315105,1.908343,8.627759,3.395466,1.288922,0.246806,4.309497,1.465665
cuda,BertForQuestionAnswering,16,2.331102,6.303264,1.884436,8.615011,3.398096,1.272059,0.248155,4.287358,1.032125
cuda,BlenderbotForCausalLM,4,3.626144,10.638593,4.610079,14.985644,5.982953,2.449368,0.601151,3.960100,9.122600
cuda,BlenderbotSmallForCausalLM,64,1.171906,3.322305,1.488709,5.364443,1.953185,0.870365,0.143884,3.589343,2.080048
cuda,BlenderbotSmallForConditionalGeneration,64,3.238305,8.479232,3.176520,12.286473,5.242262,2.083994,0.484729,1.898735,7.126024
cuda,CamemBert,16,2.296721,6.476367,1.943090,8.816049,3.481238,1.308068,0.248758,4.373775,0.377262
cuda,DebertaForMaskedLM,4,6.599974,14.385482,2.834345,17.355659,4.240824,2.016367,0.304609,0.830524,6.002194
cuda,DebertaForQuestionAnswering,8,6.034580,15.642456,2.549718,19.049247,5.012996,2.588412,0.307692,1.747505,6.172534
cuda,DebertaV2ForMaskedLM,1,9.369708,19.344445,3.251939,22.591704,5.811359,2.563225,0.533210,1.506884,6.822116
cuda,DebertaV2ForQuestionAnswering,2,9.664027,18.111410,3.660809,22.244754,6.437818,3.250472,0.526567,0.490253,8.112010
cuda,DistilBertForMaskedLM,128,0.884729,3.423620,1.007208,5.095551,1.796088,0.713533,0.110213,2.723936,1.197519
cuda,DistilBertForQuestionAnswering,256,0.919727,3.298496,0.962746,5.017660,1.773839,0.707271,0.105633,2.726039,0.590142
cuda,DistillGPT2,16,1.032802,4.303512,0.889733,6.158730,1.524313,0.698718,0.094921,2.661614,2.785679
cuda,ElectraForCausalLM,32,2.312932,8.456203,1.917637,11.757883,3.560273,1.352262,0.248039,2.600088,5.313606
cuda,ElectraForQuestionAnswering,64,2.317160,6.299298,1.875434,8.639924,3.390591,1.285835,0.247364,4.304625,1.343121
cuda,GPT2ForSequenceClassification,4,2.046613,4.290866,2.145066,6.468580,2.586814,1.219773,0.216807,4.403276,1.012834
cuda,GoogleFnet,16,1.377171,9.134163,1.254116,12.152925,1.521833,0.636060,0.106670,1.738819,4.330791
cuda,LayoutLMForMaskedLM,16,2.633717,6.458990,1.965005,8.847070,3.519254,1.299760,0.249456,4.440695,1.467285
cuda,LayoutLMForSequenceClassification,16,2.719403,6.578422,1.979056,10.523772,4.293721,1.492973,0.251259,6.020250,6.739921
cuda,M2M100ForConditionalGeneration,16,5.442126,12.014041,3.911836,20.362070,8.673214,3.269527,0.720083,10.072958,12.471692
cuda,MBartForCausalLM,4,1.832187,7.519211,1.945819,10.149837,2.981956,1.514221,0.221456,1.315943,4.657974
cuda,MBartForConditionalGeneration,2,5.000437,12.912114,4.461442,18.082839,8.264513,2.922409,0.841398,0.483489,10.336251
cuda,MT5ForConditionalGeneration,16,4.896907,8.500500,3.108338,13.201535,5.306950,1.863457,0.473517,19.722781,7.965080
cuda,MegatronBertForCausalLM,4,4.597425,9.077430,4.221941,12.231961,6.222752,2.470305,0.644900,7.546705,0.419474
cuda,MegatronBertForQuestionAnswering,8,4.744000,8.981816,4.161231,12.083371,6.510996,2.418231,0.639723,7.435571,0.605990
cuda,MobileBertForMaskedLM,64,11.010674,6.691451,5.305723,17.386441,8.850692,3.746783,1.990236,16.298414,1.721918
cuda,MobileBertForQuestionAnswering,128,10.828461,6.572736,5.667955,18.328622,9.140827,4.180528,2.286633,17.722639,1.048171
cuda,OPTForCausalLM,2,1.770937,4.764299,2.102476,7.403986,2.983495,1.302480,0.236640,4.820746,1.099271
cuda,PLBartForCausalLM,8,0.937993,4.412853,1.045765,6.463501,1.815225,0.711615,0.106790,1.167303,3.140852
cuda,PLBartForConditionalGeneration,4,2.530057,7.632719,2.566623,11.288807,4.593520,1.708252,0.353718,1.629049,6.559358
cuda,PegasusForCausalLM,32,1.955349,6.274976,1.916026,9.509661,2.989269,1.562266,0.231149,1.578896,5.234338
cuda,PegasusForConditionalGeneration,32,4.667402,11.789011,4.254965,16.340994,6.454079,3.683183,0.660081,0.676581,9.556286
cuda,Reformer,16,2.082248,7.658671,0.839606,8.299933,1.229911,0.536008,0.045805,1.704907,1.520659
cuda,RobertaForCausalLM,16,2.328087,6.527468,1.966618,8.774919,3.528613,1.326499,0.252727,0.758159,4.303867
cuda,RobertaForQuestionAnswering,16,2.346796,6.254576,1.872910,8.504020,3.379737,1.278284,0.245091,4.211666
cuda,Speech2Text2ForCausalLM,256,1.115676,4.404378,0.919064,7.026766,1.294242,0.616430,0.099678,1.105272,3.582623
cuda,T5ForConditionalGeneration,4,3.230274,6.604495,1.843074,11.878493,3.685568,1.374161,0.284968,6.141217,7.751199
cuda,T5Small,4,3.240191,6.553950,1.839339,11.909856,3.678450,1.381385,0.289747,6.127926,7.807471
cuda,TrOCRForCausalLM,32,1.728441,5.899278,1.954496,8.829113,3.373033,1.286457,0.232945,1.082698,4.966094
cuda,XGLMForCausalLM,8,3.959472,16.332681,4.934575,20.809227,7.564873,2.509457,0.660738,26.756585,9.599557
cuda,XLNetLMHeadModel,8,5.952106,79.869024,4.761964,86.150056,8.537113,63.928221,0.865179,8.036017,12.263872
cuda,YituTechConvBert,16,3.478666,9.443000,3.018320,14.872102,5.735210,2.026872,0.438145,8.059309,8.585240
