dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2481,310.4201,15.0064,1.3737
cuda,AlbertForQuestionAnswering,4,1.2547,306.1384,14.5696,1.4039
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.0924,112.8794,18.6558,0.9466
cuda,BartForConditionalGeneration,2,1.0857,138.0897,41.3330,0.9580
cuda,BertForMaskedLM,16,1.1760,114.1442,18.9974,0.9772
cuda,BertForQuestionAnswering,16,1.2670,87.3818,18.5533,1.0273
cuda,BlenderbotForCausalLM,4,1.0114,92.5935,36.7033,0.8509
cuda,BlenderbotSmallForCausalLM,64,0.9880,65.4294,13.3286,0.8647
cuda,BlenderbotSmallForConditionalGeneration,64,1.0417,114.2546,28.5676,0.9460
cuda,CamemBert,16,1.1749,115.4817,18.1597,0.9746
cuda,DebertaForMaskedLM,4,1.0374,57.9118,34.1765,1.0347
cuda,DebertaForQuestionAnswering,8,1.2177,67.1539,36.0389,1.1339
cuda,DebertaV2ForMaskedLM,1,0.8567,101.8518,47.8922,0.9491
cuda,DebertaV2ForQuestionAnswering,2,0.9097,116.1827,46.9759,0.9840
cuda,DistilBertForMaskedLM,128,1.0302,118.5078,10.4836,0.9194
cuda,DistilBertForQuestionAnswering,256,1.1538,125.6805,9.7104,0.9118
cuda,DistillGPT2,16,1.4857,81.1932,12.5447,1.0108
cuda,ElectraForCausalLM,32,1.4492,72.9629,23.2969,0.9036
cuda,ElectraForQuestionAnswering,64,1.4084,88.6199,18.7904,1.0297
cuda,GPT2ForSequenceClassification,4,1.7583,58.0926,15.5738,1.1588
cuda,GoogleFnet,16,1.5593,65.2631,18.5367,1.2768
cuda,LayoutLMForMaskedLM,16,1.1941,114.6003,19.6701,0.9772
cuda,LayoutLMForSequenceClassification,16,1.2903,87.7157,27.0742,1.0294
cuda,M2M100ForConditionalGeneration,16,1.0450,111.9751,51.6767,1.0061
cuda,MBartForCausalLM,4,1.0940,112.5552,20.2741,0.9478
cuda,MBartForConditionalGeneration,2,1.0871,137.9904,41.1938,0.9837
cuda,MT5ForConditionalGeneration,16,1.5249,59.5948,49.3120,0.9242
cuda,MegatronBertForCausalLM,4,1.1975,85.0355,31.3276,1.0153
cuda,MegatronBertForQuestionAnswering,8,1.1993,143.4791,31.2717,1.0379
cuda,MobileBertForMaskedLM,64,1.2117,129.0674,50.4505,0.6649
cuda,MobileBertForQuestionAnswering,128,1.1002,129.0241,50.9100,0.5350
cuda,OPTForCausalLM,2,1.8125,93.0748,16.1230,1.1143
cuda,PLBartForCausalLM,8,1.1830,99.6237,11.9711,1.0581
cuda,PLBartForConditionalGeneration,4,1.1637,104.3759,24.3619,1.2234
cuda,PegasusForCausalLM,32,0.9823,87.0925,19.5430,0.9692
cuda,PegasusForConditionalGeneration,32,1.0111,173.9286,38.4451,1.0262
cuda,Reformer,16,1.1510,265.5577,13.5250,1.0028
cuda,RobertaForCausalLM,16,1.2728,112.0249,18.5210,0.9771
cuda,RobertaForQuestionAnswering,16,1.2745,87.1613,17.5392,1.0273
cuda,Speech2Text2ForCausalLM,256,1.0247,62.3735,12.0637,0.9168
cuda,T5ForConditionalGeneration,4,1.4107,73.8295,29.0646,1.1049
cuda,T5Small,4,1.4103,73.7778,29.0486,1.1049
cuda,TrOCRForCausalLM,32,1.0270,163.3366,18.3009,0.9239
cuda,XGLMForCausalLM,8,1.1530,69.8984,66.6312,0.9642
cuda,XLNetLMHeadModel,8,1.7124,220.3034,121.3230,0.9946
cuda,YituTechConvBert,16,1.1720,132.5151,36.7613,0.9822
