dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.246853
cuda,Background_Matting,4,1.590313
cuda,LearningToPaint,96,0.714427
cuda,Super_SloMo,6,1.838365
cuda,alexnet,128,0.202235
cuda,attention_is_all_you_need_pytorch,256,1.884858
cuda,dcgan,32,0.217441
cuda,demucs,4,0.318283
cuda,densenet121,4,3.711295
cuda,drq,1,0.359852
cuda,fastNLP_Bert,6,2.235169
cuda,functorch_dp_cifar10,64,0.431121
cuda,hf_Albert,8,1.783993
cuda,hf_Bart,4,2.478154
cuda,hf_Bert,4,2.240113
cuda,hf_DistilBert,8,1.045534
cuda,hf_GPT2,4,2.208183
cuda,hf_GPT2_large,4,7.276592
cuda,hf_Reformer,4,2.026443
cuda,hf_T5,8,3.295472
cuda,hf_T5_large,2,16.595509
cuda,lennard_jones,1000,0.164464
cuda,mnasnet1_0,32,1.471047
cuda,mobilenet_v2,96,1.557174
cuda,mobilenet_v2_quantized_qat,96,2.480533
cuda,mobilenet_v3_large,32,1.626075
cuda,nvidia_deeprecommender,256,0.246395
cuda,pytorch_CycleGAN_and_pix2pix,1,0.637691
cuda,pytorch_stargan,16,0.683501
cuda,pytorch_struct,200,0.314955
cuda,pytorch_unet,1,0.801939
cuda,resnet152,32,4.341401
cuda,resnet18,16,0.672810
cuda,resnet50,32,1.580127
cuda,resnet50_quantized_qat,32,2.312884
cuda,resnext50_32x4d,8,1.540915
cuda,shufflenet_v2_x1_0,128,1.737908
cuda,soft_actor_critic,256,0.231204
cuda,speech_transformer,32,2.528504
cuda,squeezenet1_1,32,0.341806
cuda,tacotron2,64,6.631224
cuda,timm_efficientdet,1,22.258750
cuda,timm_efficientnet,32,2.555912
cuda,timm_nfnet,128,2.846262
cuda,timm_regnet,32,3.383332
cuda,timm_resnest,32,0.951449
cuda,timm_vision_transformer,8,1.270669
cuda,timm_vision_transformer_large,8,4.150369
cuda,timm_vovnet,32,2.029240
cuda,tts_angular,64,0.191188
cuda,vgg16,64,0.259646
cuda,yolov3,16,4.076823
