dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.737538,3.272481,1.618060,7.454775,3.105914,1.040870,0.132869,5.873775,0.926542
cuda,AlbertForQuestionAnswering,4,1.770636,3.310167,1.578102,7.770705,3.049604,1.030578,0.130688,6.110826,0.544905
cuda,BartForCausalLM,4,1.800639,6.274080,1.938287,8.775061,2.693644,1.403177,0.224946,1.413859,4.709141
cuda,BartForConditionalGeneration,2,4.844251,13.918810,4.719673,18.701319,8.005566,2.824484,0.801972,1.114355,9.713644
cuda,BertForMaskedLM,16,2.357249,6.542539,1.915739,8.918388,3.429003,1.300121,0.246757,4.381719,1.480583
cuda,BertForQuestionAnswering,16,2.376939,6.367057,1.898227,8.737623,3.426198,1.313270,0.246838,4.357207,1.027252
cuda,BlenderbotForCausalLM,4,3.730075,11.174179,4.189836,15.267889,6.053634,2.797315,0.601734,4.138319,8.446933
cuda,BlenderbotSmallForCausalLM,64,1.247315,3.621164,1.565724,5.606954,1.973315,0.869214,0.144152,3.780109,2.068549
cuda,BlenderbotSmallForConditionalGeneration,64,3.249926,8.274539,3.085381,12.012586,5.146662,2.344414,0.477406,1.913565,6.962758
cuda,CamemBert,16,2.379025,6.502077,1.950597,8.884525,3.478560,1.303813,0.250342,4.419858,0.373031
cuda,DebertaForMaskedLM,4,6.802099,14.720423,2.542907,17.978683,4.495594,1.997910,0.306226,0.847818,5.996432
cuda,DebertaForQuestionAnswering,8,6.803340,15.434762,2.502453,18.838714,4.634756,2.234331,0.306512,1.734652,6.100165
cuda,DebertaV2ForMaskedLM,1,10.201993,19.506990,3.694721,22.563060,5.098400,2.324340,0.534769,1.477196,7.071742
cuda,DebertaV2ForQuestionAnswering,2,10.430753,19.726027,3.976057,22.939531,6.676619,2.875268,0.532723,0.498643,7.791208
cuda,DistilBertForMaskedLM,128,0.978364,3.464136,1.032152,5.311655,1.831255,0.927164,0.112906,2.925963,1.194553
cuda,DistilBertForQuestionAnswering,256,0.997123,3.393292,0.997075,5.144040,1.804833,0.712185,0.106819,2.792145,0.589467
cuda,DistillGPT2,16,1.118116,4.567639,0.908054,6.503771,1.545995,0.930687,0.096711,2.693587,2.885178
cuda,ElectraForCausalLM,32,2.468099,8.774991,1.945278,12.250614,3.640218,1.384926,0.255094,2.572790,5.514292
cuda,ElectraForQuestionAnswering,64,2.458404,6.517850,1.919157,8.977568,3.485015,1.320557,0.259801,4.468750,1.304225
cuda,GPT2ForSequenceClassification,4,2.448886,4.484986,2.204362,6.691970,2.652303,1.228308,0.215497,4.491819,1.018133
cuda,GoogleFnet,16,1.347989,9.666023,1.072316,12.762391,1.547719,0.647789,0.104129,1.711703,4.425780
cuda,LayoutLMForMaskedLM,16,2.671159,6.587258,1.955901,9.099228,3.525189,1.329398,0.252247,4.558472,1.472787
cuda,LayoutLMForSequenceClassification,16,2.689152,6.620515,1.935450,10.644723,4.232430,1.484730,0.250949,6.048819,6.642048
cuda,M2M100ForConditionalGeneration,16,5.259379,12.958852,4.102305,20.892555,8.141855,3.316800,0.726741,9.238318,12.546116
cuda,MBartForCausalLM,4,1.804548,7.931262,2.002947,10.399008,3.003349,1.198061,0.223205,1.323837,4.747586
cuda,MBartForConditionalGeneration,2,5.014069,13.363280,4.685487,18.265146,8.255204,2.920496,0.837048,0.471845,9.807899
cuda,MT5ForConditionalGeneration,16,4.973567,8.580372,3.411819,13.786422,5.655855,1.956256,0.468880,19.629048,8.788511
cuda,MegatronBertForCausalLM,4,4.623196,9.163656,4.172454,13.690176,6.561451,2.481025,0.658884,8.873342,0.415892
cuda,MegatronBertForQuestionAnswering,8,4.672398,8.934723,4.111848,12.092234,6.427395,2.399637,0.653447,7.440311,0.568515
cuda,MobileBertForMaskedLM,64,10.836244,6.726923,4.641478,17.279441,8.597349,3.743399,2.022518,16.380389,1.707151
cuda,MobileBertForQuestionAnswering,128,10.805269,6.713645,4.640252,18.852994,9.442311,4.196104,2.327986,17.972436,1.017432
cuda,OPTForCausalLM,2,1.845879,4.852198,2.077153,7.607853,3.021836,1.308138,0.234805,4.910341,1.130302
cuda,PLBartForCausalLM,8,0.955619,4.756034,1.045163,6.842230,1.825227,0.710223,0.106463,1.155764,3.175111
cuda,PLBartForConditionalGeneration,4,2.731181,7.913495,2.884866,11.666782,4.436295,1.759048,0.362738,1.675983,6.752302
cuda,PegasusForCausalLM,32,2.110010,6.853040,1.969908,9.858219,2.875906,1.296472,0.239027,1.907909,5.062526
cuda,PegasusForConditionalGeneration,32,4.803106,12.496448,4.394730,18.323445,8.343713,3.115736,0.677955,0.686934,10.438604
cuda,RobertaForCausalLM,16,2.368615,6.704288,1.934448,8.945724,3.494204,1.314923,0.252623,0.758043,4.267490
cuda,RobertaForQuestionAnswering,16,2.371593,6.428725,1.861423,8.723135,3.379473,1.275827,0.241460,4.244452
cuda,Speech2Text2ForCausalLM,256,1.177148,4.691463,0.736922,7.592159,1.491847,0.618776,0.102405,1.104523,3.678754
cuda,T5ForConditionalGeneration,4,3.296520,6.712468,2.207615,12.748559,3.880420,1.744197,0.285887,5.827452,8.628826
cuda,T5Small,4,3.287308,6.700982,2.516016,12.383491,3.880744,1.412555,0.288204,5.824086,8.311477
cuda,TrOCRForCausalLM,32,1.816962,6.435067,1.954315,9.204558,2.854280,1.827961,0.236076,1.054467,5.011599
cuda,XGLMForCausalLM,8,3.989127,13.571769,4.968205,18.335077,8.059431,2.558269,0.671165,22.134388,9.916079
cuda,XLNetLMHeadModel,8,5.941439,123.956258,5.101659,129.648411,9.580858,106.696864,0.862610,7.991642,11.066470
cuda,YituTechConvBert,16,3.397231,8.808999,2.799900,13.801685,4.586255,1.897707,0.434298,8.670663,7.932239
