dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.8059,6.6483,0.6164
cuda,AlbertForQuestionAnswering,2,0.8052,6.6130,0.6250
cuda,AllenaiLongformerBase,1,0.8468,3.6198,0.9404
cuda,BartForCausalLM,2,0.9679,5.7905,0.8646
cuda,BartForConditionalGeneration,1,0.8259,16.5163,0.8425
cuda,BertForMaskedLM,64,0.9592,6.2652,0.8943
cuda,BertForQuestionAnswering,64,0.9648,6.1733,0.9257
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9299,3.9817,0.8133
cuda,BlenderbotSmallForConditionalGeneration,32,0.8866,10.4363,0.8953
cuda,CamemBert,1,0.8070,6.3331,0.7566
cuda,DebertaForMaskedLM,4,0.7277,10.3766,0.9178
cuda,DebertaForQuestionAnswering,4,0.7277,10.2700,0.9895
cuda,DistilBertForMaskedLM,16,0.8244,3.1636,0.8569
cuda,DistilBertForQuestionAnswering,32,0.8342,3.2884,0.8868
cuda,DistillGPT2,1,0.8619,3.0658,0.7146
cuda,ElectraForCausalLM,1,0.8294,6.2377,0.8839
cuda,ElectraForQuestionAnswering,64,0.9867,6.1717,0.9536
cuda,GPT2ForSequenceClassification,4,0.9781,6.0615,0.9128
cuda,LayoutLMForMaskedLM,16,0.9735,6.5764,0.9205
cuda,LayoutLMForSequenceClassification,16,0.9813,6.5435,0.9286
cuda,M2M100ForConditionalGeneration,2,0.7947,15.9519,1.0000
cuda,MBartForCausalLM,16,0.9030,5.8427,0.8185
cuda,MBartForConditionalGeneration,8,0.8239,16.4253,0.7903
cuda,MT5ForConditionalGeneration,2,0.8561,14.0551,0.8440
cuda,MegatronBertForCausalLM,2,0.8230,13.1648,0.9998
cuda,MegatronBertForQuestionAnswering,8,0.8363,13.1889,0.8846
cuda,MobileBertForMaskedLM,16,0.8038,32.7067,0.8914
cuda,MobileBertForQuestionAnswering,32,0.8074,33.0401,0.9786
cuda,OPTForCausalLM,4,0.8024,6.0629,0.7941
cuda,PLBartForCausalLM,16,0.8904,3.1626,0.8533
cuda,PLBartForConditionalGeneration,8,0.8092,8.0513,0.8041
cuda,PegasusForCausalLM,8,0.7842,5.9238,1.0000
cuda,PegasusForConditionalGeneration,4,0.8041,15.3195,1.0000
cuda,RobertaForCausalLM,4,0.8225,6.5982,0.8224
cuda,RobertaForQuestionAnswering,64,0.9757,6.1367,0.9257
cuda,Speech2Text2ForCausalLM,64,0.7961,3.2045,0.8452
cuda,T5ForConditionalGeneration,4,0.9334,9.1228,0.9281
cuda,T5Small,1,0.8818,9.0629,0.8810
cuda,TrOCRForCausalLM,8,0.8285,5.7556,0.8145
cuda,XGLMForCausalLM,1,0.7847,12.1916,0.9986
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,0,0.0000
