dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.936999,16.373385,13.614052,6.747618,1.884327,13.118958,3.185186,1.522291,0.150553,6.903750,8.672943
cuda,AlbertForQuestionAnswering,4,19.042961,16.500904,13.622264,6.790112,1.871155,12.839670,2.937365,1.499373,0.145323,3.387066,8.498766
cuda,AllenaiLongformerBase,4,78.306807,66.560657,63.363173,40.190287,8.081701,56.330881,21.775392,8.099115,0.441851,5.213669,24.865503
cuda,BartForCausalLM,4,29.541279,22.884256,19.585595,11.921453,2.135831,18.618363,3.514488,2.326706,0.209827,2.918644,9.247517
cuda,BartForConditionalGeneration,2,50.685767,38.494730,35.595138,16.519477,5.327925,24.861009,9.939512,4.766924,1.222784,0.446211,14.134018
cuda,BertForMaskedLM,16,25.072842,19.612193,16.309085,8.584600,2.021577,14.527388,4.069762,1.939842,0.285646,2.969439,8.154322
cuda,BertForQuestionAnswering,16,25.210384,19.691638,16.217943,8.546427,2.014239,14.562361,4.022813,1.912891,0.284551,2.614624,8.217755
cuda,BlenderbotForCausalLM,4,40.410438,28.950188,26.190966,11.690603,3.795729,21.239541,7.075298,4.126867,0.415687,9.267295,13.943861
cuda,BlenderbotSmallForCausalLM,64,22.295313,17.466998,13.895581,8.995277,1.296400,16.653007,2.347457,1.437099,0.140826,3.234560,9.084857
cuda,BlenderbotSmallForConditionalGeneration,64,36.946357,28.645121,24.845978,12.179971,3.725579,18.831572,6.144626,3.256330,0.654034,2.324972,10.692809
cuda,CamemBert,16,25.280665,19.703365,16.370399,8.581114,2.032732,13.759071,4.052869,1.936296,0.297714,1.670841,7.400854
cuda,DebertaForMaskedLM,4,34.183479,26.624168,22.919319,16.077760,1.995352,26.453292,4.127999,2.494190,0.292937,3.462620,12.644408
cuda,DebertaForQuestionAnswering,8,34.980645,28.071773,24.095515,16.916488,2.012007,28.566419,4.399158,2.437865,0.293243,4.086676,13.937838
cuda,DebertaV2ForMaskedLM,1,46.180939,31.293411,28.459041,14.554426,2.769715,24.034093,6.039198,3.377131,0.558220,1.464615,12.762236
cuda,DebertaV2ForQuestionAnswering,2,44.789042,29.840865,27.015969,13.029417,3.228726,22.419617,6.850209,3.994682,0.578524,13.359200
cuda,DistilBertForMaskedLM,128,17.879604,15.451770,11.713992,7.831234,1.258593,12.476071,2.133435,1.062103,0.116859,9.007059,5.998712
cuda,DistilBertForQuestionAnswering,256,17.912628,15.523996,11.709849,7.842292,1.458145,12.422517,1.959574,1.062982,0.113552,10.347008,6.136595
cuda,DistillGPT2,16,16.042238,13.547204,10.432949,7.008001,1.344753,11.370265,2.069472,0.998122,0.110721,4.470779,5.798583
cuda,ElectraForCausalLM,32,34.083604,26.039609,23.094822,15.404909,2.059937,29.471332,4.130790,2.278276,0.303671,9.533442,16.527768
cuda,ElectraForQuestionAnswering,64,25.508346,20.000840,16.966260,9.112787,2.038325,19.276174,4.145567,1.985240,0.290674,3.006268,12.392447
cuda,GPT2ForSequenceClassification,4,22.800817,18.106960,15.120070,8.371416,2.232948,12.678718,3.829683,1.823888,0.261024,2.352302,6.718844
cuda,LayoutLMForMaskedLM,16,26.173176,20.226597,16.981225,8.625949,2.366657,14.317367,3.881907,1.980643,0.298211,2.948672,8.250637
cuda,LayoutLMForSequenceClassification,16,25.468300,19.558255,16.311215,8.550122,2.042398,16.207603,4.952428,2.230534,0.290705,6.472394,9.891396
cuda,M2M100ForConditionalGeneration,16,59.149038,44.307571,41.177011,20.625644,4.923464,34.139527,9.811835,5.651227,0.675529,23.690841,19.214759
cuda,MBartForCausalLM,4,28.384040,22.015202,18.860649,11.651423,2.469893,18.742052,3.612204,2.410148,0.217020,2.892231,9.758758
cuda,MBartForConditionalGeneration,2,55.227118,42.727395,39.474444,19.083248,5.862887,28.735523,10.559454,5.102178,1.444107,0.389151,16.004745
cuda,MT5ForConditionalGeneration,16,38.853712,30.677684,27.580787,13.568455,3.917758,22.321857,6.584658,2.711918,0.490206,75.184855,13.030310
cuda,MegatronBertForCausalLM,4,41.928621,30.952823,28.031723,12.534371,4.650859,21.142533,8.391647,3.993007,0.892804,3.000157,13.640719
cuda,MegatronBertForQuestionAnswering,8,41.901315,30.800853,28.035299,12.936014,4.188315,22.259973,8.280329,3.945689,0.888956,2.973640,14.344331
cuda,MobileBertForMaskedLM,64,68.216777,50.282169,46.558676,17.271471,5.889894,36.381462,15.040907,7.700612,3.850249,39.415115,26.816527
cuda,MobileBertForQuestionAnswering,128,67.496588,49.664477,45.967705,16.995753,6.276298,37.299035,15.250219,7.654176,3.864725,32.544288,27.976525
cuda,OPTForCausalLM,2,25.918748,20.450754,16.911199,9.884367,2.256480,17.580002,3.827908,2.455747,0.215208,2.687963,10.144083
cuda,PLBartForCausalLM,8,23.503364,19.778621,16.218362,11.936456,1.104896,18.452877,2.352009,1.153023,0.110046,1.892151,7.727077
cuda,PLBartForConditionalGeneration,4,39.256146,30.201163,27.075154,16.722602,2.610915,25.424542,4.441959,2.714597,0.285674,3.808515,11.811189
cuda,PegasusForCausalLM,32,27.053258,21.115319,18.015166,10.961820,2.005924,18.640640,3.800599,2.338706,0.216925,3.463700,10.084415
cuda,PegasusForConditionalGeneration,32,47.096396,41.876234,38.669631,19.462764,5.275985,30.606328,9.306546,5.052454,0.970446,1.956193,17.390694
cuda,RobertaForCausalLM,16,24.113415,18.674855,16.022763,8.239031,2.362036,12.520556,3.918671,2.017489,0.297970,2.028384,6.835304
cuda,RobertaForQuestionAnswering,16,24.249511,18.863900,16.133150,8.393204,2.023804,12.576884,4.047010,1.932548,0.281242,1.331965,6.396234
cuda,Speech2Text2ForCausalLM,256,19.926825,16.417878,13.660139,9.992414,0.920393,15.956694,1.813019,1.287191,0.111143,3.990161,6.982903
cuda,T5ForConditionalGeneration,4,27.729565,22.224707,19.401726,10.083250,2.561356,15.955895,4.774804,1.965231,0.302268,9.476870,8.674084
cuda,T5Small,4,27.722324,22.208429,19.360625,10.040859,2.613005,15.943585,4.849556,1.997248,0.302693,9.423112,8.763080
cuda,TrOCRForCausalLM,32,29.125559,22.636909,19.645250,12.420051,1.874655,19.566833,3.789106,2.134537,0.211674,1.816864,9.389061
cuda,XGLMForCausalLM,8,43.059111,33.343253,30.489955,15.081639,4.569203,26.453643,8.573674,4.550630,0.439436,5.402055,16.346540
cuda,XLNetLMHeadModel,8,59.180745,48.421070,45.583860,23.551147,6.203939,30.974580,15.930699,4.407205,0.965116,11.623974,14.220032
cuda,YituTechConvBert,16,39.594893,28.198937,25.131310,13.138658,3.591477,25.230078,6.419021,2.989465,0.535519,14.440476,15.983629
