dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.947613,16.386717,13.689715,6.739657,1.900320,13.089499,3.205421,1.531079,0.150673,0.002423,7.019792,8.412411
cuda,AlbertForQuestionAnswering,4,18.760232,16.226584,13.478742,6.675252,1.880674,12.845608,3.141196,1.524999,0.147139,0.002724,3.419871,8.396648
cuda,AllenaiLongformerBase,4,76.771364,65.706792,62.419524,40.376332,8.142702,55.605854,21.166323,7.782649,0.440964,16.882317,5.017403,40.935613
cuda,BartForCausalLM,4,27.842219,21.549138,18.460822,11.494998,1.917094,18.164754,3.345504,2.126071,0.210445,5.344737,2.883904,14.142306
cuda,BartForConditionalGeneration,2,50.721358,38.752718,35.536231,16.697507,4.904525,24.931949,9.828982,4.740144,1.223171,0.850682,0.440169,14.473107
cuda,BertForMaskedLM,16,24.668338,19.494970,16.258443,8.481269,2.030711,14.395615,4.031926,1.946519,0.287876,0.002430,2.978168,8.139302
cuda,BertForQuestionAnswering,16,23.862613,18.754323,16.100327,8.366236,2.003558,14.261048,4.001776,1.925864,0.284808,0.002623,2.645703,8.092562
cuda,BlenderbotSmallForCausalLM,64,20.236438,15.787497,12.939560,8.232555,1.293647,15.176198,2.352162,1.433890,0.141783,4.092189,3.065106,12.469907
cuda,BlenderbotSmallForConditionalGeneration,64,35.859250,28.129773,24.597298,11.966056,3.350182,18.873228,6.526733,3.292170,0.638107,1.604648,2.331611,12.187835
cuda,CamemBert,16,23.919212,18.747441,15.987512,8.193522,2.018589,13.191567,4.018788,1.940795,0.295145,0.002398,1.673035,7.214352
cuda,DebertaForMaskedLM,4,33.580903,26.475091,22.897816,15.963726,2.061709,25.530110,3.928650,2.294355,0.292796,15.655366,3.473768,27.579164
cuda,DebertaForQuestionAnswering,8,30.300883,23.432319,20.612529,13.822889,2.040619,22.971663,3.861455,2.233313,0.289183,16.683848,4.101406,28.165989
cuda,DebertaV2ForMaskedLM,1,45.771283,30.913996,27.990097,14.829475,2.880018,23.539279,5.185950,3.504252,0.564653,37.325914,1.488966,49.481336
cuda,DebertaV2ForQuestionAnswering,2,43.921355,29.118157,26.304468,13.152433,3.308396,22.197183,6.244493,4.032964,0.584334,36.949641,49.866012
cuda,DistilBertForMaskedLM,128,16.462317,14.072366,11.353318,7.468700,1.256120,11.499746,1.919458,1.065346,0.117325,3.576325,9.103588,8.962304
cuda,DistilBertForQuestionAnswering,256,16.308897,13.919470,11.182372,7.277956,1.231507,11.470239,1.954635,1.053375,0.118929,3.876089,10.834389,9.398385
cuda,DistillGPT2,16,15.393249,12.958668,10.093994,6.650321,1.349076,10.633065,1.839288,0.994302,0.111668,1.000715,4.466991,6.426156
cuda,ElectraForCausalLM,32,32.449218,24.754687,22.094748,14.386011,2.060942,28.284308,4.099477,2.293660,0.307023,2.242737,9.889297,18.607263
cuda,ElectraForQuestionAnswering,64,24.084982,18.949669,16.260529,8.530294,2.024476,18.285490,4.063071,1.941831,0.289804,0.002525,2.953091,11.974546
cuda,GPT2ForSequenceClassification,4,23.849084,19.110641,15.482867,8.609396,2.212208,12.862988,3.764797,1.814091,0.261248,0.342815,2.197666,6.990032
cuda,LayoutLMForMaskedLM,16,24.123221,18.674444,16.037276,8.267509,2.054616,13.759110,4.113022,1.971323,0.296302,2.024874,2.997166,9.766016
cuda,LayoutLMForSequenceClassification,16,24.082136,18.702990,16.077397,8.367632,2.042386,15.841488,4.896158,2.214362,0.288327,6.188395,7.144828,15.895518
cuda,M2M100ForConditionalGeneration,16,55.042562,41.235801,38.157504,19.706535,5.130746,33.095086,9.001688,5.402506,0.682234,18.052932,23.946137,37.070317
cuda,MBartForCausalLM,4,27.543687,21.243890,18.093808,11.052698,2.027356,18.001709,3.393571,2.167382,0.216583,4.708418,2.903369,13.887374
cuda,MBartForConditionalGeneration,2,54.350240,42.169133,39.086063,18.832731,5.327766,28.857846,10.484410,4.999862,1.362902,0.560701,0.383360,16.411488
cuda,MT5ForConditionalGeneration,16,38.832383,30.555063,27.469027,13.507459,3.842930,22.269723,6.520667,2.697740,0.486515,40.221386,75.594734,53.188389
cuda,MegatronBertForCausalLM,4,41.528667,31.265002,28.368965,13.042942,4.207973,21.629099,8.433374,3.979850,0.897979,1.115402,3.416914,14.296638
cuda,MegatronBertForQuestionAnswering,8,40.876584,30.473063,27.781286,12.592694,4.243602,21.726288,8.233532,3.913545,0.896669,1.415881,2.964776,15.189725
cuda,MobileBertForMaskedLM,64,67.638702,49.801944,46.149907,17.320515,5.839257,36.311873,15.063513,7.709810,3.700085,21.813191,39.461919,47.757129
cuda,MobileBertForQuestionAnswering,128,67.087124,49.335164,45.664912,16.854353,6.218166,36.589015,14.785528,7.672912,3.674017,16.971926,33.020402,43.612088
cuda,OPTForCausalLM,2,25.604164,20.300008,16.704478,9.459962,2.080970,16.949128,3.654865,2.276140,0.217400,4.717212,2.549406,14.486279
cuda,PLBartForCausalLM,8,22.218147,18.724956,15.155780,11.452024,1.082417,17.754668,1.917304,1.141887,0.108904,2.406607,1.897695,9.897556
cuda,PLBartForConditionalGeneration,4,38.832398,29.854124,26.755655,16.953907,2.590111,25.454037,4.576627,2.701731,0.285129,3.851734,3.583121,15.194267
cuda,PegasusForCausalLM,32,26.371819,20.499048,17.581968,10.670021,1.994958,18.161188,3.376133,2.138888,0.217487,5.239320,3.503556,14.927021
cuda,PegasusForConditionalGeneration,32,45.616206,40.350499,37.443110,18.615478,4.973731,29.449541,9.373501,4.955959,0.942897,2.626646,1.954431,18.912723
cuda,RobertaForCausalLM,16,24.000636,18.825348,16.141347,8.340345,2.034922,12.809270,4.140183,1.992506,0.291823,0.002613,2.021752,6.699104
cuda,RobertaForQuestionAnswering,16,23.386990,18.306116,15.669430,7.993698,2.009901,12.274738,4.012041,1.952704,0.282877,0.002562,1.341972,6.485054
cuda,Speech2Text2ForCausalLM,256,19.047171,15.713297,12.991836,9.502313,0.919842,15.172183,1.803757,1.096956,0.111591,2.695708,3.891088,9.387604
cuda,T5ForConditionalGeneration,4,27.582012,22.083322,19.281554,9.990774,2.550311,15.654019,4.658685,1.944049,0.302226,3.195819,9.526115,11.652312
cuda,T5Small,4,27.876102,22.308665,19.489900,10.129404,2.601604,15.878071,4.742993,1.970815,0.307948,3.356434,9.667657,11.953524
cuda,TrOCRForCausalLM,32,27.647859,21.533466,18.679623,11.773973,1.846167,18.454661,3.310429,2.100620,0.207698,3.333345,1.819194,12.063992
cuda,XGLMForCausalLM,8,41.077438,31.469071,28.684155,14.413167,4.482727,24.810727,7.273611,4.482955,0.429845,9.239187,5.128882,24.529855
cuda,XLNetLMHeadModel,8,58.446222,48.227642,45.395096,23.386830,6.145767,30.664902,15.619522,4.403105,0.946424,11.472045,14.020891
cuda,YituTechConvBert,16,38.468216,27.406782,24.482067,12.842746,3.509587,24.358881,6.314973,2.939647,0.532110,1.127696,15.044801,16.455938
