dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.489460,12.523233,4.679120,1.929597,9.548884,3.608781,1.327708,0.157718,1.314411,1.458838,8.207498
cuda,AlbertForQuestionAnswering,4,14.587695,12.626281,4.699666,1.925251,9.605317,3.622840,1.317948,0.157126,0.948292,1.057959,7.873338
cuda,BartForCausalLM,4,19.817165,16.112495,7.188437,2.184219,10.474725,3.966795,2.109159,0.352688,2.187637,2.419298,7.975287
cuda,BartForConditionalGeneration,2,49.902191,41.050673,18.385513,6.255491,24.503588,11.827699,4.853636,1.454254,0.880570,1.279380,13.566509
cuda,BertForMaskedLM,16,19.280940,15.705661,6.597167,2.276276,9.784872,4.481304,1.931731,0.352525,1.869878,2.219197,7.458084
cuda,BertForQuestionAnswering,16,19.475932,15.797480,6.591163,2.256795,9.703446,4.439561,1.914474,0.344477,1.376012,1.726532,6.867482
cuda,BlenderbotSmallForCausalLM,64,12.304307,10.051358,4.063249,1.441759,6.406631,2.587264,1.301165,0.206778,2.966920,6.832462,2.735646
cuda,BlenderbotSmallForConditionalGeneration,64,32.535144,26.695760,11.771815,3.924348,15.952550,7.652257,3.210254,0.755156,1.869230,1.858935,10.177653
cuda,CamemBert,16,19.506343,15.836813,6.626805,2.289946,9.805455,4.517008,1.936135,0.357068,0.712708,1.090825,6.304475
cuda,DebertaForMaskedLM,4,29.996714,22.804742,12.555814,3.114750,16.518619,5.815658,2.736467,0.409285,15.404311,2.617824,22.761775
cuda,DebertaForQuestionAnswering,8,30.102833,22.909134,12.620819,3.087359,16.396537,5.777579,2.732751,0.404363,16.528149,3.059627,23.672037
cuda,DebertaV2ForMaskedLM,1,47.873543,34.027598,15.806005,4.691913,19.373180,7.374695,3.869390,0.720628,35.066688,1.738913,43.801080
