dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,2.069578,18.378589,1.935222,50.597996,2.924606,1.061935,0.142983,9.196137,43.449241
cuda,AlbertForQuestionAnswering,2,2.052662,16.019031,1.866094,38.224866,2.850132,1.065188,0.142616,0.590046,24.759071
cuda,BartForCausalLM,2,2.248483,28.812313,2.283606,58.125455,3.198859,1.318979,0.257596,7.667434,39.383062
cuda,BartForConditionalGeneration,1,5.868141,60.599091,4.880112,110.943051,7.701093,2.824368,1.017055,1.183832,56.697909
cuda,BertForMaskedLM,64,2.765887,35.559202,2.431105,56.128411,3.559634,1.430065,0.285782,11.543078,34.665211
cuda,BertForQuestionAnswering,64,2.759601,31.981539,2.345498,47.099844,3.478864,1.414211,0.282651,0.503825,18.088489
cuda,BigBird,1,10.852347,16.214829,1.626906,32.520322,2.566417,1.282545,0.215985,10.706520,28.772018
cuda,BlenderbotSmallForCausalLM,64,1.501434,19.021514,1.620320,46.251427,2.067138,0.957416,0.184781,12.933046,41.858098
cuda,BlenderbotSmallForConditionalGeneration,32,3.892450,40.937606,3.946249,84.202782,5.641498,2.362420,0.579902,19.383577,66.791190
cuda,CamemBert,1,2.679355,34.107402,2.084511,52.920838,3.217864,1.250447,0.263254,3.149412,24.169075
cuda,DebertaForMaskedLM,4,6.667446,31.956865,3.692708,53.554490,4.706860,2.224471,0.343070,21.507584,47.066992
cuda,DebertaForQuestionAnswering,4,6.672222,28.790704,3.603045,45.777826,4.685108,2.222139,0.339821,20.293313,41.151859
cuda,DistilBertForMaskedLM,16,1.110715,21.196999,1.402722,38.816440,1.984180,0.773121,0.119935,9.941636,29.026744
cuda,DistilBertForQuestionAnswering,32,1.164466,24.151452,1.326520,43.610959,1.678467,0.752128,0.116829,14.872636,35.720802
cuda,DistillGPT2,1,1.191140,22.243832,0.942474,41.264507,1.364102,0.649530,0.100103,17.794821,37.976247
cuda,ElectraForCausalLM,1,2.705467,35.254300,2.101549,58.751868,3.227898,1.270405,0.270610,3.541089,29.261215
cuda,ElectraForQuestionAnswering,64,2.742396,41.551996,2.381260,64.142308,3.561205,1.443283,0.288772,10.561978,35.655382
cuda,GPT2ForSequenceClassification,4,2.496588,40.796197,2.411187,60.134847,2.944018,1.333701,0.234015,6.360055,28.212040
cuda,LayoutLMForMaskedLM,16,2.959636,39.147463,2.501173,61.683418,3.618477,1.455710,0.290362,9.473231,34.632395
cuda,LayoutLMForSequenceClassification,16,2.846814,36.208975,2.420813,61.132182,4.285555,2.118317,0.288860,23.676377,51.144083
cuda,M2M100ForConditionalGeneration,2,5.017956,62.775459,4.215863,137.292562,6.659445,3.176202,0.660466,40.492054,119.472471
cuda,MBartForCausalLM,16,2.116459,30.435169,2.456142,64.610824,3.857374,1.451951,0.284434,8.645918,45.396960
cuda,MBartForConditionalGeneration,8,5.967835,54.258688,6.081788,106.829947,8.898822,3.388600,1.085627,13.722325,72.672508
cuda,MT5ForConditionalGeneration,2,4.709319,61.486677,3.652324,108.495247,5.976284,2.703887,0.435577,45.527679,96.391152
cuda,MegatronBertForCausalLM,2,5.412403,70.066814,5.083673,96.551041,8.055512,2.910471,0.780148,6.131983,37.945440
cuda,MegatronBertForQuestionAnswering,8,5.355316,71.065239,4.699647,95.352608,7.693543,2.642507,0.739921,6.217093,35.448140
cuda,MobileBertForMaskedLM,16,12.737481,49.785768,5.435524,93.816941,12.198668,4.847882,2.603256,19.235898,69.143009
cuda,MobileBertForQuestionAnswering,32,12.978920,50.769633,5.415793,91.777258,12.155506,4.895921,2.654120,10.553638,57.392475
cuda,OPTForCausalLM,4,2.205316,30.145881,1.936037,59.939073,3.155438,1.468082,0.257428,18.188568,50.022459
cuda,PLBartForCausalLM,16,1.175534,23.796973,1.308451,50.074938,1.630435,0.748118,0.113770,10.089118,37.736743
cuda,PLBartForConditionalGeneration,8,3.093413,43.329539,2.978656,92.373261,4.455126,2.232419,0.384403,27.884042,80.377988
cuda,PegasusForCausalLM,8,2.214409,29.616568,2.394419,58.601414,3.313088,1.377923,0.262475,13.207335,44.707972
cuda,PegasusForConditionalGeneration,4,5.503272,43.723180,5.567079,98.486097,8.131092,3.602594,0.788659,20.471320,81.097092
cuda,RobertaForCausalLM,4,2.788008,36.112374,2.563222,53.941600,3.630315,1.469345,0.286623,18.828439,39.346383
cuda,RobertaForQuestionAnswering,64,2.906664,36.580744,2.372073,53.205220,3.582940,1.433292,0.287612,0.509596,19.631203
cuda,Speech2Text2ForCausalLM,64,1.247380,23.446441,0.931316,46.989923,1.437809,0.723848,0.112297,8.979150,33.698306
cuda,T5ForConditionalGeneration,4,3.230318,97.638882,2.489639,138.724559,3.924623,1.528893,0.285007,18.861465,62.879963
cuda,T5Small,1,3.146068,75.795330,2.295969,111.209394,3.434865,1.282647,0.256456,17.370639,55.215540
cuda,TrOCRForCausalLM,8,2.097395,28.581807,2.244574,55.269183,3.199417,1.283158,0.256193,0.377827,29.429368
cuda,XGLMForCausalLM,1,4.455310,55.217766,4.721972,109.625503,6.650596,2.445044,0.653855,26.342497,85.724985
cuda,XLNetLMHeadModel,4,5.892916,162.212336,5.771819,188.533048,9.286124,3.380355,0.863545,32.409987
cuda,YituTechConvBert,1,3.923833,60.284487,3.492759,98.413594,5.537121,1.929360,0.449857,35.497173,77.295948
