dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.632881
cuda,AlbertForQuestionAnswering,2,1.532853
cuda,BartForCausalLM,2,1.327706
cuda,BartForConditionalGeneration,1,3.483565
cuda,BertForMaskedLM,64,1.673584
cuda,BertForQuestionAnswering,64,1.737250
cuda,BigBird,1,7.931653
cuda,BlenderbotSmallForCausalLM,64,0.881670
cuda,BlenderbotSmallForConditionalGeneration,32,2.265486
cuda,CamemBert,1,1.670848
cuda,DebertaForMaskedLM,4,4.781787
cuda,DebertaForQuestionAnswering,4,4.929957
cuda,DistilBertForMaskedLM,16,0.643463
cuda,DistilBertForQuestionAnswering,32,0.704799
cuda,DistillGPT2,1,0.771513
cuda,ElectraForCausalLM,1,1.679761
cuda,ElectraForQuestionAnswering,64,1.704858
cuda,GPT2ForSequenceClassification,4,1.512908
cuda,LayoutLMForMaskedLM,16,1.827763
cuda,LayoutLMForSequenceClassification,16,1.798667
cuda,M2M100ForConditionalGeneration,2,3.532291
cuda,MBartForCausalLM,16,1.297541
cuda,MBartForConditionalGeneration,8,3.587473
cuda,MT5ForConditionalGeneration,2,3.473508
cuda,MegatronBertForCausalLM,2,3.521657
cuda,MegatronBertForQuestionAnswering,8,3.550803
cuda,MobileBertForMaskedLM,16,9.082430
cuda,MobileBertForQuestionAnswering,32,9.126150
cuda,OPTForCausalLM,4,1.344569
cuda,PLBartForCausalLM,16,0.680125
cuda,PLBartForConditionalGeneration,8,1.773247
cuda,PegasusForCausalLM,8,1.337499
cuda,PegasusForConditionalGeneration,4,3.413193
cuda,RobertaForCausalLM,4,1.707677
cuda,RobertaForQuestionAnswering,64,1.694913
cuda,Speech2Text2ForCausalLM,64,0.722022
cuda,T5ForConditionalGeneration,4,2.205076
cuda,T5Small,1,2.161770
cuda,TrOCRForCausalLM,8,1.311558
cuda,XGLMForCausalLM,1,2.808107
cuda,XLNetLMHeadModel,4,3.881204
cuda,YituTechConvBert,1,2.488833
