dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.936323
cuda,Background_Matting,4,2.261689
cuda,LearningToPaint,96,0.918962
cuda,Super_SloMo,6,1.877979
cuda,alexnet,128,0.288863
cuda,attention_is_all_you_need_pytorch,256,2.665256
cuda,dcgan,32,0.269309
cuda,demucs,4,0.757788
cuda,densenet121,4,5.116776
cuda,dlrm,1024,0.274577
cuda,drq,1,0.453681
cuda,fastNLP_Bert,6,3.062410
cuda,functorch_dp_cifar10,64,0.724893
cuda,hf_Albert,8,1.668373
cuda,hf_Bart,4,3.803465
cuda,hf_Bert,4,3.187055
cuda,hf_Bert_large,4,6.288368
cuda,hf_BigBird,2,5.035977
cuda,hf_DistilBert,8,1.480185
cuda,hf_GPT2,4,2.657339
cuda,hf_GPT2_large,4,8.733869
cuda,hf_Longformer,2,8.124057
cuda,hf_Reformer,4,2.274250
cuda,hf_T5,8,3.533138
cuda,hf_T5_large,2,15.785892
cuda,lennard_jones,1000,0.227467
cuda,mnasnet1_0,32,2.007263
cuda,mobilenet_v2,96,2.072946
cuda,mobilenet_v2_quantized_qat,96,2.724209
cuda,mobilenet_v3_large,32,2.171422
cuda,moco,32,24.633621
cuda,nvidia_deeprecommender,256,0.290543
cuda,phlippe_densenet,128,2.093058
cuda,phlippe_resnet,128,0.870072
cuda,pytorch_CycleGAN_and_pix2pix,1,0.766868
cuda,pytorch_stargan,16,0.818352
cuda,pytorch_struct,200,0.438483
cuda,pytorch_unet,1,1.027715
cuda,resnet152,32,6.492830
cuda,resnet18,16,0.875657
cuda,resnet50,32,2.092223
cuda,resnet50_quantized_qat,32,2.575456
cuda,resnext50_32x4d,8,2.084058
cuda,shufflenet_v2_x1_0,128,2.296366
cuda,soft_actor_critic,256,0.282084
cuda,speech_transformer,32,3.611858
cuda,squeezenet1_1,32,0.601003
cuda,timm_efficientdet,1,14.962423
cuda,timm_efficientnet,32,3.518071
cuda,timm_nfnet,128,3.916903
cuda,timm_regnet,32,4.405837
cuda,timm_resnest,32,1.214359
cuda,timm_vision_transformer,8,1.935388
cuda,timm_vision_transformer_large,8,6.716086
cuda,timm_vovnet,32,2.346556
cuda,tts_angular,64,0.302426
cuda,vgg16,64,0.423687
cuda,yolov3,16,3.511099
